Temps,Temperature,Frequency,Cpu_usage,Cpu_memory
1699359231.147,57.452,1800.0,26.1,11.4
1699359231.148,57.452,1800.0,55.6,11.4
1699359231.204,57.452,1800.0,32.0,11.4
1699359231.264,57.452,1800.0,25.0,11.4
1699359231.321,56.965,1800.0,22.7,11.4
1699359231.379,56.478,1800.0,26.1,11.4
1699359231.436,57.452,1800.0,26.1,11.4
1699359231.493,56.965,1800.0,22.7,11.4
1699359231.55,56.478,1800.0,26.1,11.4
1699359231.639,56.965,1800.0,25.0,11.4
1699359231.651,56.965,1800.0,25.4,11.4
1699359231.696,57.452,1800.0,26.1,11.4
1699359231.754,56.965,1800.0,26.1,11.4
1699359231.812,56.965,1800.0,29.2,11.4
1699359231.87,57.452,1800.0,26.1,11.4
1699359231.926,57.452,1800.0,26.1,11.4
1699359231.984,56.965,1800.0,26.1,11.4
1699359232.041,57.452,1800.0,22.7,11.4
1699359232.099,56.965,1800.0,26.1,11.4
1699359232.154,57.452,1800.0,25.9,11.4
1699359232.157,57.452,1800.0,22.7,11.4
1699359232.216,57.452,1800.0,25.0,11.4
1699359232.272,56.478,1800.0,26.1,11.4
1699359232.33,56.965,1800.0,26.1,11.4
1699359232.386,56.478,1800.0,23.8,11.4
1699359232.445,56.965,1800.0,28.0,11.4
1699359232.503,56.965,1800.0,26.1,11.4
1699359232.562,56.478,1800.0,25.0,11.4
1699359232.62,55.991,1800.0,26.1,11.4
1699359232.657,56.965,1800.0,25.7,11.4
1699359232.678,56.478,1800.0,26.1,11.4
1699359232.736,56.965,1800.0,22.7,11.4
1699359232.794,56.478,1800.0,25.0,11.4
1699359232.852,56.965,1800.0,29.2,11.4
1699359232.942,56.965,1800.0,22.9,11.4
1699359233.0,56.965,1800.0,26.1,11.4
1699359233.059,56.965,1800.0,25.0,11.4
1699359233.117,56.478,1800.0,29.2,11.4
1699359233.16,56.478,1800.0,25.5,11.4
1699359233.177,56.478,1800.0,26.1,11.4
1699359233.233,55.504,1800.0,22.7,11.4
1699359233.293,56.965,1800.0,25.0,11.4
1699359233.349,57.452,1800.0,26.1,11.4
1699359233.409,57.452,1800.0,26.1,11.4
1699359233.466,56.965,1800.0,26.1,11.4
1699359233.525,56.478,1800.0,25.0,11.4
1699359233.583,57.452,1800.0,34.8,11.4
1699359233.643,55.991,1800.0,25.0,11.4
1699359233.662,55.991,1800.0,26.4,11.4
1699359233.7,57.452,1800.0,22.7,11.4
1699359233.76,56.478,1800.0,25.0,11.4
1699359233.817,56.478,1800.0,26.1,11.4
1699359233.878,56.965,1800.0,25.0,11.4
1699359233.935,56.965,1800.0,26.1,11.4
1699359233.995,56.965,1800.0,25.0,11.4
1699359234.052,56.965,1800.0,26.1,11.4
1699359234.112,56.965,1800.0,25.0,11.4
1699359234.165,56.478,1800.0,25.1,11.4
1699359234.169,56.965,1800.0,26.1,11.4
1699359234.261,55.991,1800.0,27.0,11.4
1699359234.319,56.965,1800.0,22.7,11.4
1699359234.379,55.991,1800.0,25.0,11.4
1699359234.437,56.965,1800.0,29.2,11.4
1699359234.497,57.452,1800.0,21.7,11.4
1699359234.555,56.965,1800.0,28.0,11.4
1699359234.615,57.452,1800.0,25.0,11.4
1699359234.673,56.478,1800.0,26.2,11.4
1699359234.673,56.478,1800.0,29.2,11.4
1699359234.733,56.965,1800.0,26.1,11.4
1699359234.79,58.426,1800.0,21.7,11.4
1699359234.85,56.965,1800.0,26.1,11.4
1699359234.908,57.452,1800.0,28.0,11.4
1699359234.969,55.991,1800.0,26.1,11.4
1699359235.027,56.965,1800.0,25.0,11.4
1699359235.087,57.452,1800.0,25.0,11.4
1699359235.145,56.478,1800.0,26.1,11.4
1699359235.176,56.965,1800.0,25.5,11.4
1699359235.206,57.452,1800.0,25.0,11.4
1699359235.264,56.965,1800.0,26.1,11.4
1699359235.323,57.452,1800.0,25.0,11.4
1699359235.38,57.452,1800.0,26.1,11.4
1699359235.439,55.504,1800.0,26.1,11.4
1699359235.497,56.478,1800.0,25.0,11.4
1699359235.589,56.478,1800.0,25.0,11.4
1699359235.647,55.991,1800.0,26.1,11.4
1699359235.678,57.452,1800.0,25.4,11.4
1699359235.707,55.991,1800.0,25.0,11.4
1699359235.765,57.452,1800.0,26.1,11.4
1699359235.824,57.452,1800.0,25.0,11.4
1699359235.882,56.965,1800.0,22.7,11.4
1699359235.943,56.965,1800.0,28.0,11.4
1699359236.001,57.452,1800.0,28.0,11.4
1699359236.062,56.965,1800.0,25.0,11.4
1699359236.119,57.452,1800.0,22.7,11.4
1699359236.18,55.991,1800.0,28.0,11.4
1699359236.181,55.991,1800.0,25.9,11.4
1699359236.238,55.991,1800.0,22.7,11.4
1699359236.299,56.965,1800.0,25.0,11.4
1699359236.356,57.452,1800.0,29.2,11.4
1699359236.418,56.478,1800.0,24.0,11.4
1699359236.476,57.452,1800.0,26.1,11.4
1699359236.545,57.452,1800.0,44.4,10.4
1699359236.616,56.478,1800.0,50.0,10.8
1699359236.682,56.965,1800.0,50.0,11.0
1699359236.684,56.965,1800.0,34.8,11.0
1699359236.744,57.939,1800.0,52.0,11.1
1699359236.808,57.939,1800.0,50.0,11.1
1699359236.873,56.965,1800.0,50.0,11.2
1699359236.947,58.913,1800.0,48.3,11.3
1699359237.051,57.939,1800.0,52.4,11.3
1699359237.116,56.965,1800.0,51.9,11.4
1699359237.19,57.939,1800.0,56.4,11.4
1699359237.192,57.939,1800.0,90.3,11.4
1699359237.259,57.939,1800.0,66.7,11.4
1699359237.323,58.426,1800.0,40.0,11.5
1699359237.38,57.939,1800.0,26.1,11.5
1699359237.439,56.965,1800.0,25.0,11.5
1699359237.496,57.939,1800.0,26.1,11.5
1699359237.555,56.965,1800.0,26.1,11.5
1699359237.613,57.452,1800.0,25.0,11.5
1699359237.671,57.452,1800.0,26.1,11.5
1699359237.694,56.965,1800.0,33.2,11.5
1699359237.73,57.452,1800.0,26.1,11.5
1699359237.789,57.452,1800.0,25.0,11.5
1699359237.848,57.452,1800.0,26.1,11.5
1699359237.906,55.991,1800.0,26.1,11.5
1699359237.965,56.965,1800.0,25.0,11.5
1699359238.024,57.452,1800.0,25.0,11.5
1699359238.082,57.939,1800.0,26.1,11.5
1699359238.141,57.452,1800.0,26.1,11.5
1699359238.197,57.452,1800.0,25.7,11.5
1699359238.199,57.452,1800.0,26.1,11.5
1699359238.257,57.939,1800.0,25.0,11.5
1699359238.316,57.939,1800.0,26.1,11.5
1699359238.373,56.965,1800.0,26.1,11.5
1699359238.432,57.452,1800.0,26.1,11.5
1699359238.49,57.939,1800.0,21.7,11.5
1699359238.549,56.478,1800.0,29.2,11.5
1699359238.608,57.452,1800.0,33.3,11.5
1699359238.666,57.452,1800.0,26.1,11.5
1699359238.7,56.965,1800.0,26.5,11.5
1699359238.725,56.965,1800.0,25.0,11.5
1699359238.783,57.452,1800.0,26.1,11.5
1699359238.843,56.965,1800.0,25.0,11.5
1699359238.901,57.939,1800.0,29.2,11.5
1699359238.989,57.452,1800.0,23.5,11.5
1699359239.048,57.452,1800.0,28.0,11.5
1699359239.107,57.452,1800.0,26.1,11.5
1699359239.166,56.478,1800.0,25.0,11.5
1699359239.202,56.965,1800.0,25.9,11.5
1699359239.226,57.452,1800.0,26.1,11.5
1699359239.289,57.452,1800.0,26.9,11.5
1699359239.348,56.478,1800.0,25.0,11.5
1699359239.41,56.478,1800.0,25.0,11.5
1699359239.469,57.939,1800.0,26.1,11.5
1699359239.529,55.991,1800.0,25.0,11.5
1699359239.587,56.965,1800.0,25.0,11.5
1699359239.647,56.478,1800.0,22.7,11.5
1699359239.706,56.478,1800.0,25.4,11.5
1699359239.706,56.478,1800.0,25.0,11.5
1699359239.767,56.965,1800.0,25.0,11.5
1699359239.828,56.965,1800.0,28.0,11.5
1699359239.886,56.478,1800.0,22.7,11.5
1699359239.948,56.965,1800.0,26.9,11.5
1699359240.008,57.452,1800.0,25.0,11.5
1699359240.069,57.452,1800.0,25.0,11.5
1699359240.128,57.452,1800.0,26.1,11.5
1699359240.208,57.452,1800.0,25.9,11.5
1699359240.217,57.452,1800.0,27.0,11.5
1699359240.278,56.478,1800.0,25.0,11.5
1699359240.337,56.478,1800.0,26.1,11.5
1699359240.397,56.478,1800.0,24.0,11.5
1699359240.456,57.452,1800.0,26.1,11.5
1699359240.517,56.965,1800.0,25.0,11.5
1699359240.575,57.452,1800.0,22.7,11.5
1699359240.634,56.478,1800.0,25.0,11.5
1699359240.695,57.452,1800.0,28.0,11.5
1699359240.711,57.939,1800.0,25.4,11.5
1699359240.754,56.965,1800.0,26.1,11.5
1699359240.815,56.965,1800.0,24.0,11.5
1699359240.873,56.965,1800.0,26.1,11.5
1699359240.934,57.452,1800.0,25.0,11.5
1699359240.996,56.965,1800.0,26.9,11.5
1699359241.056,56.478,1800.0,33.3,11.5
1699359241.118,57.452,1800.0,25.0,11.5
1699359241.177,58.426,1800.0,25.0,11.5
1699359241.214,57.939,1800.0,26.0,11.5
1699359241.237,56.478,1800.0,25.0,11.5
1699359241.297,58.426,1800.0,25.0,11.5
1699359241.386,58.426,1800.0,25.7,11.5
1699359241.448,56.965,1800.0,26.9,11.5
1699359241.508,56.478,1800.0,25.0,11.5
1699359241.57,57.939,1800.0,25.0,11.5
1699359241.63,57.452,1800.0,25.0,11.5
1699359241.69,57.452,1800.0,25.0,11.5
1699359241.717,57.452,1800.0,25.7,11.5
1699359241.75,56.965,1800.0,26.1,11.5
1699359241.81,57.452,1800.0,25.0,11.5
1699359241.872,58.426,1800.0,24.0,11.5
1699359241.931,56.965,1800.0,26.1,11.5
1699359241.993,56.965,1800.0,26.9,11.5
1699359242.052,57.939,1800.0,26.1,11.5
1699359242.113,55.991,1800.0,24.0,11.5
1699359242.175,57.452,1800.0,25.0,11.5
1699359242.22,56.478,1800.0,25.5,11.5
1699359242.234,56.478,1800.0,26.1,11.5
1699359242.296,56.478,1800.0,26.9,11.5
1699359242.355,56.965,1800.0,21.7,11.5
1699359242.415,57.452,1800.0,26.1,11.5
1699359242.474,57.452,1800.0,25.0,11.5
1699359242.572,56.478,1800.0,37.5,11.1
1699359242.647,56.965,1800.0,51.7,10.7
1699359242.713,57.452,1800.0,50.0,10.9
1699359242.723,57.452,1800.0,35.0,10.9
1699359242.779,56.965,1800.0,50.0,11.0
1699359242.841,57.452,1800.0,50.0,11.0
1699359242.911,57.939,1800.0,50.0,11.1
1699359242.983,57.452,1800.0,48.3,11.2
1699359243.052,56.965,1800.0,53.6,11.2
1699359243.121,57.939,1800.0,48.1,11.2
1699359243.192,57.939,1800.0,73.3,11.3
1699359243.228,58.426,1800.0,57.1,11.3
1699359243.266,58.913,1800.0,82.8,11.3
1699359243.332,58.426,1800.0,53.8,11.4
1699359243.393,56.965,1800.0,28.0,11.4
1699359243.455,57.939,1800.0,24.0,11.4
1699359243.515,58.426,1800.0,21.7,11.4
1699359243.577,56.965,1800.0,36.0,11.4
1699359243.637,57.452,1800.0,25.0,11.4
1699359243.698,56.478,1800.0,25.0,11.4
1699359243.731,56.965,1800.0,32.7,11.4
1699359243.757,56.965,1800.0,25.0,11.4
1699359243.848,57.452,1800.0,25.0,11.4
1699359243.91,58.426,1800.0,25.0,11.4
1699359243.97,56.478,1800.0,25.0,11.4
1699359244.032,57.452,1800.0,28.0,11.4
1699359244.092,57.939,1800.0,25.0,11.4
1699359244.153,57.939,1800.0,24.0,11.4
1699359244.212,57.452,1800.0,26.1,11.4
1699359244.234,57.452,1800.0,25.4,11.4
1699359244.273,57.452,1800.0,24.0,11.4
1699359244.334,58.426,1800.0,25.0,11.4
1699359244.394,56.965,1800.0,25.0,11.4
1699359244.455,57.939,1800.0,25.0,11.4
1699359244.515,57.939,1800.0,25.0,11.4
1699359244.576,56.478,1800.0,28.0,11.4
1699359244.637,57.939,1800.0,25.0,11.4
1699359244.697,57.452,1800.0,25.0,11.4
1699359244.736,56.965,1800.0,25.7,11.4
1699359244.759,57.452,1800.0,28.0,11.4
1699359244.818,57.939,1800.0,25.0,11.4
1699359244.878,56.965,1800.0,25.0,11.4
1699359244.938,56.478,1800.0,26.1,11.4
1699359245.028,57.452,1800.0,27.0,11.4
1699359245.091,56.965,1800.0,24.0,11.4
1699359245.15,57.452,1800.0,25.0,11.4
1699359245.212,58.426,1800.0,28.0,11.4
1699359245.24,57.452,1800.0,25.9,11.4
1699359245.273,56.965,1800.0,25.0,11.4
1699359245.334,57.452,1800.0,25.0,11.4
1699359245.395,56.478,1800.0,25.0,11.4
1699359245.455,57.939,1800.0,25.0,11.4
1699359245.517,57.939,1800.0,28.0,11.4
1699359245.577,57.452,1800.0,25.0,11.4
1699359245.638,56.965,1800.0,24.0,11.4
1699359245.698,56.965,1800.0,25.0,11.4
1699359245.742,57.452,1800.0,25.0,11.4
1699359245.761,57.452,1800.0,28.0,11.4
1699359245.823,57.939,1800.0,25.0,11.4
1699359245.883,57.452,1800.0,25.0,11.4
1699359245.945,57.452,1800.0,26.9,11.4
1699359246.005,56.965,1800.0,25.0,11.4
1699359246.066,56.965,1800.0,25.0,11.4
1699359246.127,56.478,1800.0,25.0,11.4
1699359246.217,57.939,1800.0,25.0,11.4
1699359246.246,57.452,1800.0,25.5,11.4
1699359246.281,57.452,1800.0,28.0,11.4
1699359246.342,57.939,1800.0,24.0,11.4
1699359246.404,57.452,1800.0,25.0,11.4
1699359246.464,56.965,1800.0,25.0,11.4
1699359246.527,57.939,1800.0,28.0,11.4
1699359246.588,57.452,1800.0,24.0,11.4
1699359246.649,56.478,1800.0,25.0,11.4
1699359246.712,56.965,1800.0,24.0,11.4
1699359246.749,57.939,1800.0,26.1,11.4
1699359246.773,56.478,1800.0,28.0,11.4
1699359246.836,57.939,1800.0,25.0,11.4
1699359246.896,56.965,1800.0,25.0,11.4
1699359246.958,56.965,1800.0,24.0,11.4
1699359247.022,56.965,1800.0,26.9,11.4
1699359247.082,56.478,1800.0,25.0,11.4
1699359247.145,57.939,1800.0,28.0,11.4
1699359247.205,57.452,1800.0,25.0,11.4
1699359247.252,55.991,1800.0,25.9,11.4
1699359247.268,57.939,1800.0,26.9,11.4
1699359247.327,57.452,1800.0,26.1,11.4
1699359247.419,56.965,1800.0,24.3,11.4
1699359247.482,57.452,1800.0,24.0,11.4
1699359247.543,57.939,1800.0,25.0,11.4
1699359247.606,55.991,1800.0,28.0,11.4
1699359247.665,57.939,1800.0,25.0,11.4
1699359247.728,57.939,1800.0,24.0,11.4
1699359247.755,57.452,1800.0,25.0,11.4
1699359247.79,57.452,1800.0,28.0,11.4
1699359247.851,56.965,1800.0,25.0,11.4
1699359247.915,57.939,1800.0,24.0,11.4
1699359247.975,56.965,1800.0,25.0,11.4
1699359248.038,57.939,1800.0,26.9,11.4
1699359248.098,56.965,1800.0,25.0,11.4
1699359248.161,56.478,1800.0,25.0,11.4
1699359248.224,56.965,1800.0,24.0,11.4
1699359248.258,56.965,1800.0,25.5,11.4
1699359248.284,56.478,1800.0,25.0,11.4
1699359248.346,56.478,1800.0,25.0,11.4
1699359248.407,57.452,1800.0,28.0,11.4
1699359248.47,58.426,1800.0,24.0,11.4
1699359248.53,56.965,1800.0,25.0,11.4
1699359248.626,56.478,1800.0,39.5,11.3
1699359248.704,56.965,1800.0,51.6,10.7
1699359248.761,56.965,1800.0,34.7,10.9
1699359248.772,56.965,1800.0,50.0,10.9
1699359248.839,57.452,1800.0,50.0,11.0
1699359248.903,57.939,1800.0,50.0,11.1
1699359248.974,58.426,1800.0,51.7,11.1
1699359249.049,57.452,1800.0,50.0,11.2
1699359249.119,58.426,1800.0,50.0,11.2
1699359249.191,58.426,1800.0,50.0,11.3
1699359249.265,58.426,1800.0,55.0,11.3
1699359249.267,58.426,1800.0,80.6,11.4
1699359249.346,58.913,1800.0,75.0,11.4
1699359249.411,57.939,1800.0,38.5,11.4
1699359249.474,57.939,1800.0,28.0,11.4
1699359249.537,57.939,1800.0,26.9,11.4
1699359249.596,56.965,1800.0,26.1,11.4
1699359249.66,57.452,1800.0,24.0,11.4
1699359249.72,57.452,1800.0,25.0,11.4
1699359249.773,57.939,1800.0,35.5,11.4
1699359249.781,57.939,1800.0,28.0,11.4
1699359249.842,58.426,1800.0,25.0,11.4
1699359249.934,57.452,1800.0,24.3,11.4
1699359249.999,57.939,1800.0,24.0,11.4
1699359250.06,58.426,1800.0,28.0,11.4
1699359250.124,56.965,1800.0,23.1,11.4
1699359250.187,56.965,1800.0,25.0,11.4
1699359250.25,58.426,1800.0,26.9,11.4
1699359250.277,57.452,1800.0,25.1,11.4
1699359250.31,56.965,1800.0,26.1,11.4
1699359250.373,55.991,1800.0,24.0,11.4
1699359250.436,57.939,1800.0,26.9,11.4
1699359250.496,57.452,1800.0,25.0,11.4
1699359250.559,56.478,1800.0,25.0,11.4
1699359250.619,56.478,1800.0,25.0,11.4
1699359250.682,56.965,1800.0,26.9,11.4
1699359250.748,56.965,1800.0,25.9,11.4
1699359250.779,57.939,1800.0,25.7,11.4
1699359250.81,56.965,1800.0,25.0,11.4
1699359250.872,56.478,1800.0,28.0,11.4
1699359250.933,56.965,1800.0,24.0,11.4
1699359250.995,57.452,1800.0,25.0,11.4
1699359251.055,57.939,1800.0,21.7,11.4
1699359251.145,57.939,1800.0,25.0,11.4
1699359251.209,57.452,1800.0,29.6,11.4
1699359251.27,57.939,1800.0,25.0,11.4
1699359251.282,57.939,1800.0,25.5,11.4
1699359251.335,57.452,1800.0,26.9,11.4
1699359251.395,57.939,1800.0,25.0,11.4
1699359251.458,56.965,1800.0,24.0,11.4
1699359251.52,56.478,1800.0,25.0,11.4
1699359251.582,57.452,1800.0,24.0,11.4
1699359251.646,57.452,1800.0,26.9,11.4
1699359251.707,57.452,1800.0,25.0,11.4
1699359251.771,57.452,1800.0,26.9,11.4
1699359251.785,57.452,1800.0,25.7,11.4
1699359251.833,58.426,1800.0,28.0,11.4
1699359251.895,57.939,1800.0,24.0,11.4
1699359251.959,56.478,1800.0,28.0,11.4
1699359252.021,56.965,1800.0,26.9,11.4
1699359252.085,56.478,1800.0,24.0,11.4
1699359252.147,56.965,1800.0,25.0,11.4
1699359252.208,55.991,1800.0,24.0,11.4
1699359252.269,57.452,1800.0,25.0,11.4
1699359252.289,56.478,1800.0,25.9,11.4
1699359252.361,57.939,1800.0,27.0,11.4
1699359252.426,57.939,1800.0,26.9,11.4
1699359252.487,56.965,1800.0,25.0,11.4
1699359252.55,57.452,1800.0,24.0,11.4
1699359252.612,56.965,1800.0,24.0,11.4
1699359252.675,57.939,1800.0,25.0,11.4
1699359252.737,56.965,1800.0,26.9,11.4
1699359252.793,57.939,1800.0,25.7,11.4
1699359252.8,57.939,1800.0,30.8,11.4
1699359252.864,56.965,1800.0,24.0,11.4
1699359252.926,57.452,1800.0,24.0,11.4
1699359252.99,57.452,1800.0,26.9,11.4
1699359253.051,56.965,1800.0,25.0,11.4
1699359253.115,57.939,1800.0,24.0,11.4
1699359253.179,57.939,1800.0,26.9,11.4
1699359253.24,57.452,1800.0,25.0,11.4
1699359253.296,55.991,1800.0,25.0,11.4
1699359253.304,55.991,1800.0,24.0,11.4
1699359253.365,57.452,1800.0,28.0,11.4
1699359253.427,57.939,1800.0,25.0,11.4
1699359253.487,56.965,1800.0,24.0,11.4
1699359253.58,57.452,1800.0,32.4,11.4
1699359253.646,56.965,1800.0,23.1,11.4
1699359253.708,56.965,1800.0,28.0,11.4
1699359253.772,57.939,1800.0,24.0,11.4
1699359253.799,57.452,1800.0,26.9,11.4
1699359253.833,56.478,1800.0,24.0,11.4
1699359253.897,56.478,1800.0,28.0,11.4
1699359253.958,57.452,1800.0,24.0,11.4
1699359254.021,57.452,1800.0,25.0,11.4
1699359254.084,57.452,1800.0,26.9,11.4
1699359254.145,57.939,1800.0,28.0,11.4
1699359254.208,56.965,1800.0,24.0,11.4
1699359254.27,57.452,1800.0,24.0,11.4
1699359254.302,57.939,1800.0,25.5,11.4
1699359254.334,56.965,1800.0,25.0,11.4
1699359254.399,57.939,1800.0,26.9,11.4
1699359254.46,56.965,1800.0,28.0,11.4
1699359254.523,57.452,1800.0,24.0,11.4
1699359254.584,55.504,1800.0,28.0,11.4
1699359254.646,56.965,1800.0,24.0,11.4
1699359254.708,56.965,1800.0,25.0,11.4
1699359254.8,57.452,1800.0,24.3,11.4
1699359254.805,56.965,1800.0,25.7,11.4
1699359254.865,56.965,1800.0,29.6,11.4
1699359254.928,57.452,1800.0,28.0,11.4
1699359254.998,57.452,1800.0,39.3,11.0
1699359255.075,57.452,1800.0,51.6,10.8
1699359255.144,57.452,1800.0,50.0,11.0
1699359255.208,56.965,1800.0,50.0,11.0
1699359255.275,57.452,1800.0,51.9,11.1
1699359255.309,57.939,1800.0,43.3,11.1
1699359255.351,57.452,1800.0,48.3,11.2
1699359255.426,57.939,1800.0,51.6,11.3
1699359255.499,58.426,1800.0,48.3,11.3
1699359255.568,57.939,1800.0,51.9,11.3
1699359255.652,58.426,1800.0,88.9,11.4
1699359255.726,58.913,1800.0,62.1,11.4
1699359255.791,58.426,1800.0,36.0,11.5
1699359255.812,56.965,1800.0,55.9,11.5
1699359255.855,57.452,1800.0,24.0,11.5
1699359255.917,56.965,1800.0,26.9,11.5
1699359255.98,57.452,1800.0,24.0,11.5
1699359256.043,57.452,1800.0,24.0,11.5
1699359256.136,57.452,1800.0,25.0,11.5
1699359256.201,57.939,1800.0,25.9,11.5
1699359256.266,57.452,1800.0,26.9,11.5
1699359256.314,57.452,1800.0,25.5,11.5
1699359256.331,57.939,1800.0,24.0,11.5
1699359256.393,56.965,1800.0,24.0,11.5
1699359256.457,57.939,1800.0,26.9,11.5
1699359256.519,57.452,1800.0,25.0,11.5
1699359256.582,57.452,1800.0,24.0,11.5
1699359256.645,57.452,1800.0,24.0,11.5
1699359256.707,56.965,1800.0,28.0,11.5
1699359256.771,56.478,1800.0,24.0,11.5
1699359256.817,57.452,1800.0,25.0,11.5
1699359256.832,57.452,1800.0,28.0,11.5
1699359256.897,57.452,1800.0,24.0,11.5
1699359256.961,57.452,1800.0,25.9,11.5
1699359257.023,57.452,1800.0,25.0,11.5
1699359257.088,57.939,1800.0,26.9,11.5
1699359257.15,57.939,1800.0,24.0,11.5
1699359257.212,57.939,1800.0,25.0,11.5
1699359257.275,57.939,1800.0,24.0,11.5
1699359257.32,57.452,1800.0,25.9,11.5
1699359257.368,57.452,1800.0,27.0,11.5
1699359257.433,57.939,1800.0,25.9,11.5
1699359257.495,57.939,1800.0,25.0,11.5
1699359257.56,57.452,1800.0,26.9,11.5
1699359257.623,57.452,1800.0,24.0,11.5
1699359257.686,57.939,1800.0,26.9,11.5
1699359257.749,56.965,1800.0,24.0,11.5
1699359257.811,57.452,1800.0,24.0,11.5
1699359257.822,57.452,1800.0,25.1,11.5
1699359257.876,56.478,1800.0,28.0,11.5
1699359257.939,56.965,1800.0,24.0,11.5
1699359258.003,57.939,1800.0,26.9,11.5
1699359258.066,56.965,1800.0,24.0,11.5
1699359258.131,57.939,1800.0,24.0,11.5
1699359258.196,58.426,1800.0,28.6,11.5
1699359258.259,57.939,1800.0,24.0,11.5
1699359258.324,57.939,1800.0,24.0,11.5
1699359258.325,57.939,1800.0,25.4,11.5
1699359258.388,56.965,1800.0,26.9,11.5
1699359258.452,56.965,1800.0,24.0,11.5
1699359258.515,57.452,1800.0,25.0,11.5
1699359258.608,57.939,1800.0,31.6,11.5
1699359258.673,57.452,1800.0,25.9,11.5
1699359258.737,57.939,1800.0,24.0,11.5
1699359258.802,56.965,1800.0,24.0,11.5
1699359258.828,57.452,1800.0,26.7,11.5
1699359258.865,58.426,1800.0,30.8,11.5
1699359258.93,56.478,1800.0,23.1,11.5
1699359258.994,57.452,1800.0,24.0,11.5
1699359259.057,57.939,1800.0,26.9,11.5
1699359259.123,57.452,1800.0,24.0,11.5
1699359259.186,56.478,1800.0,24.0,11.5
1699359259.251,56.965,1800.0,24.0,11.5
1699359259.313,56.965,1800.0,26.9,11.5
1699359259.331,56.965,1800.0,25.1,11.5
1699359259.378,57.939,1800.0,26.9,11.5
1699359259.445,57.939,1800.0,29.6,11.5
1699359259.508,57.939,1800.0,24.0,11.5
1699359259.573,57.452,1800.0,28.6,11.5
1699359259.636,56.478,1800.0,25.0,11.5
1699359259.7,56.965,1800.0,24.0,11.5
1699359259.763,56.965,1800.0,24.0,11.5
1699359259.834,56.478,1800.0,26.2,11.5
1699359259.857,56.478,1800.0,26.3,11.5
1699359259.923,57.452,1800.0,23.1,11.5
1699359259.987,57.939,1800.0,26.9,11.5
1699359260.052,56.965,1800.0,26.9,11.5
1699359260.115,57.452,1800.0,24.0,11.5
1699359260.18,56.965,1800.0,24.0,11.5
1699359260.243,56.478,1800.0,24.0,11.5
1699359260.305,57.452,1800.0,28.0,11.5
1699359260.337,56.478,1800.0,25.4,11.5
1699359260.371,57.452,1800.0,25.9,11.5
1699359260.434,56.965,1800.0,28.0,11.5
1699359260.498,56.965,1800.0,23.1,11.5
1699359260.562,57.452,1800.0,25.0,11.5
1699359260.627,56.965,1800.0,23.1,11.5
1699359260.692,56.965,1800.0,29.6,11.5
1699359260.755,56.965,1800.0,24.0,11.5
1699359260.819,57.939,1800.0,24.0,11.5
1699359260.839,57.452,1800.0,25.1,11.5
1699359260.883,56.965,1800.0,26.9,11.5
1699359260.948,56.965,1800.0,26.9,11.4
1699359261.019,56.965,1800.0,48.1,10.4
1699359261.136,57.452,1800.0,50.0,11.0
1699359261.207,57.939,1800.0,50.0,11.0
1699359261.276,57.452,1800.0,51.9,11.1
1699359261.343,57.452,1800.0,44.8,11.2
1699359261.353,57.452,1800.0,50.0,11.2
1699359261.427,57.939,1800.0,48.3,11.2
1699359261.501,57.452,1800.0,53.1,11.2
1699359261.569,57.939,1800.0,50.0,11.3
1699359261.649,58.426,1800.0,84.4,11.4
1699359261.725,58.426,1800.0,66.7,11.4
1699359261.792,58.426,1800.0,37.0,11.4
1699359261.846,57.939,1800.0,54.0,11.4
1699359261.857,57.939,1800.0,26.9,11.4
1699359261.921,57.939,1800.0,24.0,11.4
1699359261.986,56.965,1800.0,24.0,11.4
1699359262.051,56.965,1800.0,25.9,11.4
1699359262.115,57.452,1800.0,25.0,11.4
1699359262.18,57.939,1800.0,28.6,11.4
1699359262.243,57.452,1800.0,24.0,11.4
1699359262.307,57.939,1800.0,24.0,11.4
1699359262.349,57.939,1800.0,25.9,11.4
1699359262.37,57.939,1800.0,28.0,11.4
1699359262.464,59.4,1800.0,24.3,11.4
1699359262.531,58.426,1800.0,25.9,11.4
1699359262.595,57.939,1800.0,26.9,11.4
1699359262.661,58.426,1800.0,26.9,11.4
1699359262.725,56.965,1800.0,24.0,11.4
1699359262.79,56.965,1800.0,23.1,11.4
1699359262.852,56.478,1800.0,25.9,11.4
1699359262.852,56.478,1800.0,30.8,11.4
1699359262.916,57.452,1800.0,24.0,11.4
1699359262.981,56.965,1800.0,23.1,11.4
1699359263.045,58.426,1800.0,24.0,11.4
1699359263.111,57.939,1800.0,26.9,11.4
1699359263.175,57.452,1800.0,24.0,11.4
1699359263.241,57.939,1800.0,28.6,11.4
1699359263.308,57.452,1800.0,23.1,11.4
1699359263.355,57.939,1800.0,25.0,11.4
1699359263.371,57.452,1800.0,24.0,11.4
1699359263.436,57.452,1800.0,26.9,11.4
1699359263.499,58.426,1800.0,24.0,11.4
1699359263.565,56.478,1800.0,29.6,11.4
1699359263.629,57.452,1800.0,32.0,11.4
1699359263.723,57.939,1800.0,26.3,11.4
1699359263.79,56.965,1800.0,23.1,11.4
1699359263.854,58.426,1800.0,26.9,11.4
1699359263.857,58.426,1800.0,26.5,11.4
1699359263.92,56.965,1800.0,25.9,11.4
1699359263.983,58.426,1800.0,24.0,11.4
1699359264.048,57.452,1800.0,26.9,11.4
