Temps,Temperature,Frequency,Cpu_usage,Cpu_memory
1699352819.554,47.225,1800.0,0.0,10.3
1699352820.056,47.225,1800.0,0.0,10.3
1699352820.561,46.251,600.0,0.0,10.3
1699352821.066,46.251,800.0,2.0,10.3
1699352821.569,47.225,1800.0,21.4,10.0
1699352822.072,47.225,1800.0,26.9,10.3
1699352822.574,46.251,1800.0,0.0,10.3
1699352823.077,46.738,1800.0,0.0,10.3
1699352823.579,46.738,1800.0,1.0,10.3
1699352824.082,47.712,1800.0,0.0,10.3
1699352824.584,46.251,1800.0,0.5,10.3
1699352825.086,47.225,1800.0,0.0,10.3
1699352825.588,46.251,1800.0,0.0,10.3
1699352826.091,46.251,1800.0,0.0,10.3
1699352826.596,46.738,600.0,0.5,10.3
1699352827.102,46.738,600.0,2.0,10.2
1699352827.605,47.712,1800.0,25.7,10.1
1699352828.108,47.712,1800.0,20.5,10.3
1699352828.61,47.225,1800.0,1.0,10.3
1699352829.113,46.738,1800.0,0.0,10.3
1699352829.615,46.251,1800.0,0.0,10.3
1699352830.117,46.738,1800.0,0.0,10.3
1699352830.619,47.712,1800.0,0.5,10.3
1699352831.122,46.738,1800.0,0.0,10.3
1699352831.624,47.225,1800.0,0.0,10.3
1699352832.126,46.251,1800.0,0.0,10.3
1699352832.631,46.738,600.0,0.0,10.3
1699352833.134,48.199,1800.0,12.9,9.8
1699352833.637,47.712,1800.0,35.5,10.3
1699352834.14,46.251,1800.0,0.0,10.3
1699352834.642,46.738,1800.0,0.0,10.3
1699352835.144,45.764,1800.0,0.0,10.3
1699352835.647,46.251,1800.0,0.0,10.3
1699352836.149,47.712,1800.0,0.0,10.3
1699352836.651,47.225,1800.0,0.0,10.3
1699352837.153,47.712,1800.0,0.5,10.3
1699352837.656,47.225,1800.0,0.0,10.3
1699352838.161,46.251,600.0,0.5,10.3
1699352838.666,46.251,700.0,2.0,10.3
1699352839.17,48.686,1800.0,23.3,10.0
1699352839.672,46.738,1800.0,23.6,10.3
1699352840.175,46.738,1800.0,0.0,10.3
1699352840.677,46.738,1800.0,0.0,10.2
1699352841.179,46.738,1800.0,0.5,10.2
1699352841.682,47.225,1800.0,0.0,10.2
1699352842.184,47.712,1800.0,0.5,10.2
1699352842.686,45.764,1800.0,0.0,10.2
1699352843.189,46.251,1800.0,0.0,10.2
1699352843.691,46.251,1800.0,1.0,10.2
1699352844.197,46.251,600.0,0.0,10.2
1699352844.7,45.764,1800.0,8.0,9.4
1699352845.203,47.712,1800.0,29.1,10.2
1699352845.706,47.712,1800.0,12.4,10.2
1699352846.208,47.712,1800.0,0.5,10.2
1699352846.711,46.251,1800.0,0.0,10.2
1699352847.213,47.225,1800.0,0.0,10.2
1699352847.715,48.199,1800.0,0.0,10.2
1699352848.217,45.764,1800.0,0.0,10.2
1699352848.72,46.738,1800.0,1.5,10.2
1699352849.222,46.738,1800.0,0.0,10.2
1699352849.727,46.738,700.0,0.5,10.2
1699352850.232,46.738,600.0,0.0,10.2
1699352850.735,48.199,1800.0,18.0,10.0
1699352851.238,47.712,1800.0,29.5,10.3
1699352851.74,46.738,1800.0,0.5,10.3
1699352852.243,46.738,1800.0,0.0,10.3
1699352852.745,47.225,1800.0,0.0,10.3
1699352853.247,46.251,1800.0,0.0,10.3
1699352853.749,48.199,1800.0,1.5,10.3
1699352854.252,46.251,1800.0,0.0,10.3
1699352854.754,47.225,1800.0,0.0,10.3
1699352855.256,46.738,1800.0,0.0,10.3
1699352855.762,47.225,600.0,0.5,10.3
1699352856.266,45.764,900.0,3.0,10.2
1699352856.769,47.712,1800.0,25.7,10.1
1699352857.272,47.712,1800.0,18.0,10.2
1699352857.774,47.225,1800.0,0.0,10.2
1699352858.276,47.712,1800.0,0.0,10.2
1699352858.779,47.712,1800.0,1.5,10.2
1699352859.281,47.712,1800.0,0.0,10.2
1699352859.783,47.712,1800.0,0.5,10.2
1699352860.286,47.225,1800.0,0.0,10.2
1699352860.788,46.251,1800.0,0.0,10.2
1699352861.293,47.225,700.0,0.0,10.2
1699352861.798,46.251,600.0,0.0,10.2
1699352862.301,46.738,1800.0,15.0,9.8
1699352862.803,47.712,1800.0,32.3,10.3
1699352863.306,47.712,1800.0,0.0,10.3
1699352863.808,47.225,1800.0,1.5,10.3
1699352864.311,47.712,1800.0,0.0,10.3
1699352864.813,46.738,1800.0,0.0,10.3
1699352865.315,47.712,1800.0,0.0,10.3
1699352865.817,46.251,1800.0,0.5,10.3
1699352866.32,46.738,1800.0,0.0,10.3
1699352866.822,45.764,1800.0,0.0,10.3
1699352867.327,46.738,600.0,0.5,10.3
1699352867.833,47.225,600.0,0.5,10.2
1699352868.336,47.225,1800.0,24.9,10.0
1699352868.839,48.199,1800.0,23.6,10.3
1699352869.341,47.712,1800.0,0.0,10.3
1699352869.843,47.225,1800.0,0.0,10.3
1699352870.345,46.738,1800.0,0.5,10.3
1699352870.848,47.712,1800.0,0.5,10.3
1699352871.35,47.225,1800.0,0.0,10.3
1699352871.852,47.225,1800.0,0.0,10.3
1699352872.355,47.225,1800.0,0.0,10.3
1699352872.857,46.738,1800.0,0.0,10.3
1699352873.362,46.251,600.0,0.0,10.3
1699352873.865,48.199,1800.0,15.4,9.7
1699352874.368,49.173,1800.0,34.2,10.2
1699352874.871,47.712,1800.0,0.5,10.3
1699352875.373,47.225,1800.0,0.0,10.3
1699352875.875,47.712,1800.0,0.0,10.3
1699352876.377,45.764,1800.0,0.5,10.3
1699352876.88,46.738,1800.0,0.0,10.3
1699352877.382,47.225,1800.0,0.0,10.3
1699352877.884,46.738,1800.0,0.0,10.3
1699352878.387,48.199,1800.0,0.0,10.3
1699352878.892,46.251,600.0,1.5,10.3
1699352879.398,46.738,600.0,0.0,10.3
1699352879.901,48.199,1800.0,19.4,10.0
1699352880.404,47.225,1800.0,28.9,10.3
1699352880.906,47.225,1800.0,0.0,10.3
1699352881.409,46.251,1800.0,0.0,10.3
1699352881.911,48.199,1800.0,0.0,10.3
1699352882.413,46.738,1800.0,0.0,10.3
1699352882.916,46.738,1800.0,1.0,10.3
1699352883.418,47.712,1800.0,0.0,10.3
1699352883.921,46.738,1800.0,1.5,10.3
1699352884.423,46.738,1800.0,0.0,10.3
1699352884.928,47.225,600.0,0.5,10.3
1699352885.433,46.251,900.0,4.5,9.6
1699352885.936,47.225,1800.0,25.4,10.1
1699352886.439,48.686,1800.0,17.7,10.2
1699352886.941,46.738,1800.0,0.0,10.2
1699352887.443,48.686,1800.0,0.0,10.2
1699352887.946,46.738,1800.0,0.0,10.2
1699352888.448,46.251,1800.0,0.5,10.2
1699352888.951,47.712,1800.0,1.0,10.2
1699352889.453,45.764,1800.0,0.5,10.2
1699352889.956,47.225,1800.0,0.0,10.2
1699352890.458,47.712,1800.0,0.0,10.2
1699352890.963,46.738,600.0,0.5,10.2
1699352891.466,47.225,1800.0,13.5,9.9
1699352891.969,49.173,1800.0,34.0,10.3
1699352892.471,47.712,1800.0,0.0,10.3
1699352892.974,48.199,1800.0,0.0,10.3
1699352893.476,47.225,1800.0,0.5,10.3
1699352893.979,47.712,1800.0,1.5,10.3
1699352894.481,47.225,1800.0,0.0,10.3
1699352894.983,47.225,1800.0,0.0,10.3
1699352895.486,46.738,1800.0,0.0,10.3
1699352895.988,47.225,1800.0,0.5,10.3
1699352896.493,47.712,600.0,0.0,10.3
1699352896.999,46.738,600.0,0.0,10.3
1699352897.502,46.738,1800.0,23.9,10.0
1699352898.004,47.712,1800.0,23.7,10.2
1699352898.507,47.712,1800.0,0.0,10.2
1699352899.01,47.225,1800.0,1.5,10.2
1699352899.512,48.199,1800.0,0.0,10.2
1699352900.014,47.225,1800.0,0.0,10.2
1699352900.516,46.738,1800.0,0.0,10.2
1699352901.019,47.225,1800.0,0.0,10.2
1699352901.521,47.225,1800.0,0.0,10.2
1699352902.023,47.225,1800.0,0.0,10.2
1699352902.528,46.738,600.0,1.0,10.2
1699352903.032,47.225,1800.0,8.5,9.5
1699352903.536,49.173,1800.0,30.2,10.2
1699352904.039,46.738,1800.0,11.5,10.3
1699352904.541,47.712,1800.0,0.0,10.3
1699352905.043,47.225,1800.0,0.0,10.3
1699352905.546,47.712,1800.0,1.5,10.3
1699352906.048,47.225,1800.0,0.0,10.3
1699352906.551,47.712,1800.0,0.0,10.3
1699352907.053,46.251,1800.0,0.0,10.3
1699352907.555,46.738,1800.0,0.5,10.3
1699352908.06,47.712,700.0,0.0,10.3
1699352908.566,46.738,600.0,0.5,10.3
1699352909.069,47.225,1800.0,19.4,9.9
1699352909.571,47.712,1800.0,29.5,10.3
1699352910.074,47.712,1800.0,0.0,10.3
1699352910.576,47.225,1800.0,0.5,10.3
1699352911.078,47.712,1800.0,0.0,10.3
1699352911.581,46.738,1800.0,0.0,10.3
1699352912.083,47.225,1800.0,0.0,10.3
1699352912.585,47.712,1800.0,0.0,10.3
1699352913.087,47.225,1800.0,0.0,10.3
1699352913.593,47.225,1800.0,0.5,10.3
1699352914.099,47.225,600.0,1.0,10.3
1699352914.602,46.251,1800.0,4.0,10.1
1699352915.105,48.686,1800.0,25.4,10.2
1699352915.608,48.199,1800.0,18.5,10.3
1699352916.11,47.712,1800.0,0.0,10.3
1699352916.612,48.199,1800.0,0.5,10.3
1699352917.115,47.712,1800.0,0.0,10.3
1699352917.617,47.225,1800.0,0.0,10.3
1699352918.12,47.225,1800.0,0.0,10.3
1699352918.622,47.225,1800.0,1.0,10.3
1699352919.124,46.738,1800.0,0.5,10.3
1699352919.629,47.225,700.0,0.5,10.3
1699352920.135,46.738,600.0,0.0,10.3
1699352920.638,48.199,1800.0,13.6,9.9
1699352921.141,48.199,1800.0,34.0,10.3
1699352921.643,46.738,1800.0,1.0,10.3
1699352922.146,47.225,1800.0,0.5,10.3
1699352922.648,47.225,1800.0,0.0,10.3
1699352923.15,46.738,1800.0,0.0,10.3
1699352923.653,48.199,1800.0,2.0,10.3
1699352924.155,47.225,1800.0,0.0,10.3
1699352924.657,46.738,1800.0,0.0,10.3
1699352925.159,47.225,1800.0,0.0,10.3
1699352925.664,47.712,700.0,0.5,10.3
1699352926.169,47.712,600.0,0.0,10.3
1699352926.673,47.712,1800.0,22.0,10.0
1699352927.175,47.712,1800.0,25.0,10.2
1699352927.678,46.738,1800.0,0.0,10.2
1699352928.18,47.225,1800.0,0.0,10.2
1699352928.683,46.738,1800.0,1.0,10.2
1699352929.185,46.738,1800.0,0.0,10.2
1699352929.687,46.738,1800.0,0.0,10.2
1699352930.189,48.199,1800.0,0.5,10.2
1699352930.692,46.738,1800.0,0.5,10.2
1699352931.194,46.738,1800.0,0.0,10.2
1699352931.699,46.251,600.0,0.0,10.2
1699352932.202,47.712,1800.0,8.5,9.7
1699352932.706,47.225,1800.0,32.5,10.1
1699352933.209,47.225,1800.0,6.5,10.2
1699352933.711,47.712,1800.0,0.5,10.2
1699352934.213,46.738,1800.0,0.5,10.2
1699352934.716,47.712,1800.0,0.5,10.2
1699352935.218,47.225,1800.0,0.0,10.2
1699352935.72,47.712,1800.0,0.0,10.2
1699352936.223,46.251,1800.0,0.0,10.2
1699352936.725,47.225,1800.0,0.0,10.2
1699352937.23,47.225,600.0,0.5,10.2
1699352937.736,46.738,600.0,0.0,10.2
1699352938.239,48.199,1800.0,14.4,9.8
1699352938.741,48.686,1800.0,34.7,10.2
1699352939.244,48.199,1800.0,0.5,10.2
1699352939.746,47.225,1800.0,0.0,10.2
1699352940.249,46.738,1800.0,0.0,10.2
1699352940.751,46.738,1800.0,0.0,10.2
1699352941.254,47.225,1800.0,0.5,10.2
1699352941.756,46.251,1800.0,0.5,10.2
1699352942.258,47.712,1800.0,0.0,10.2
1699352942.761,48.199,1800.0,0.0,10.2
1699352943.265,46.251,700.0,0.0,10.2
1699352943.77,46.251,700.0,2.0,10.2
1699352944.273,48.199,1800.0,10.6,9.8
1699352944.776,47.712,1800.0,33.8,10.3
1699352945.279,48.199,1800.0,3.0,10.3
1699352945.781,47.712,1800.0,0.0,10.3
1699352946.283,47.712,1800.0,0.0,10.3
1699352946.786,47.225,1800.0,0.0,10.3
1699352947.288,46.738,1800.0,0.5,10.3
1699352947.791,47.225,1800.0,0.0,10.3
1699352948.293,47.712,1800.0,0.0,10.3
1699352948.795,47.225,1800.0,1.5,10.3
1699352949.3,47.225,700.0,0.0,10.3
1699352949.806,46.251,600.0,0.0,10.3
1699352950.309,47.225,1800.0,18.4,10.0
1699352950.812,48.199,1800.0,28.9,10.3
1699352951.314,47.712,1800.0,0.0,10.3
1699352951.816,46.738,1800.0,0.5,10.3
1699352952.318,47.712,1800.0,0.0,10.3
1699352952.821,47.225,1800.0,0.0,10.3
1699352953.323,47.712,1800.0,0.0,10.3
1699352953.826,47.225,1800.0,1.0,10.3
1699352954.328,47.225,1800.0,0.5,10.3
1699352954.83,46.738,1800.0,0.0,10.3
1699352955.335,47.225,600.0,0.0,10.3
1699352955.839,47.225,1800.0,4.5,9.3
1699352956.341,48.686,1800.0,24.9,10.2
1699352956.844,47.712,1800.0,17.1,10.3
1699352957.347,47.225,1800.0,0.0,10.3
1699352957.849,47.225,1800.0,0.0,10.3
1699352958.351,47.712,1800.0,0.0,10.3
1699352958.854,47.225,1800.0,1.5,10.3
1699352959.356,47.712,1800.0,0.5,10.3
1699352959.858,47.712,1800.0,0.0,10.3
1699352960.361,47.225,1800.0,0.0,10.3
1699352960.865,46.251,700.0,0.5,10.3
1699352961.37,47.712,600.0,0.0,10.3
1699352961.873,47.225,1800.0,14.1,9.9
1699352962.376,47.225,1800.0,33.7,10.2
1699352962.878,47.225,1800.0,0.0,10.2
1699352963.381,47.712,1800.0,0.5,10.2
1699352963.883,46.251,1800.0,1.0,10.2
1699352964.386,47.225,1800.0,0.5,10.2
1699352964.888,47.712,1800.0,0.0,10.2
1699352965.39,47.225,1800.0,1.0,10.2
1699352965.893,47.225,1800.0,0.5,10.2
1699352966.395,47.225,1800.0,0.0,10.2
1699352966.9,46.738,600.0,0.0,10.2
1699352967.406,45.764,600.0,0.5,10.2
1699352967.91,47.712,1800.0,24.0,10.0
1699352968.413,47.712,1800.0,23.5,10.2
1699352968.915,47.712,1800.0,1.0,10.2
1699352969.417,47.712,1800.0,0.0,10.2
1699352969.92,46.738,1800.0,0.5,10.2
1699352970.422,47.225,1800.0,0.0,10.2
1699352970.924,47.712,1800.0,0.0,10.2
1699352971.427,47.225,1800.0,0.0,10.2
1699352971.929,46.251,1800.0,0.0,10.2
1699352972.431,46.738,1800.0,0.0,10.2
1699352972.936,47.712,600.0,0.5,10.2
1699352973.439,46.738,1800.0,9.5,9.7
1699352973.942,48.686,1800.0,34.2,10.2
1699352974.445,47.712,1800.0,4.0,10.3
1699352974.947,46.738,1800.0,0.0,10.3
1699352975.45,47.712,1800.0,0.0,10.3
1699352975.952,47.712,1800.0,0.0,10.3
1699352976.454,46.738,1800.0,0.0,10.3
1699352976.957,46.738,1800.0,0.5,10.3
1699352977.459,47.712,1800.0,0.0,10.3
1699352977.961,46.738,1800.0,0.0,10.3
1699352978.466,47.225,600.0,0.0,10.3
1699352978.972,48.199,600.0,1.5,10.3
1699352979.475,47.225,1800.0,15.9,9.9
1699352979.978,46.738,1800.0,30.7,10.3
1699352980.48,47.712,1800.0,0.5,10.3
1699352980.982,47.225,1800.0,0.0,10.3
1699352981.485,47.225,1800.0,0.0,10.3
1699352981.987,46.738,1800.0,0.0,10.3
1699352982.489,48.199,1800.0,0.0,10.3
1699352982.991,48.686,1800.0,0.0,10.3
1699352983.494,47.712,1800.0,0.0,10.3
1699352983.996,47.712,1800.0,1.0,10.3
1699352984.504,47.225,600.0,0.5,10.3
1699352985.011,47.225,600.0,2.5,10.2
1699352985.514,48.199,1800.0,25.4,10.1
1699352986.017,48.686,1800.0,19.1,10.3
1699352986.519,47.225,1800.0,0.0,10.3
1699352987.021,47.712,1800.0,0.0,10.3
1699352987.524,47.712,1800.0,0.0,10.3
1699352988.026,46.738,1800.0,0.0,10.3
1699352988.528,47.225,1800.0,0.0,10.3
1699352989.031,47.712,1800.0,1.5,10.3
1699352989.533,46.738,1800.0,0.0,10.3
1699352990.036,46.738,1800.0,0.0,10.3
1699352990.541,46.738,600.0,0.5,10.3
1699352991.044,48.686,1800.0,13.5,9.8
1699352991.546,48.199,1800.0,32.7,10.3
1699352992.049,48.199,1800.0,0.0,10.3
1699352992.551,47.225,1800.0,0.0,10.3
1699352993.053,46.251,1800.0,0.5,10.3
1699352993.556,47.712,1800.0,0.0,10.3
1699352994.058,47.712,1800.0,1.5,10.3
1699352994.561,47.225,1800.0,0.0,10.3
1699352995.063,47.225,1800.0,0.0,10.3
1699352995.565,48.199,1800.0,0.5,10.3
1699352996.07,46.738,600.0,0.5,10.3
1699352996.576,46.738,600.0,0.0,10.3
1699352997.079,46.738,1800.0,24.0,10.0
1699352997.581,47.712,1800.0,23.2,10.2
1699352998.084,47.712,1800.0,0.5,10.2
1699352998.586,46.738,1800.0,0.0,10.2
1699352999.089,47.712,1800.0,1.0,10.2
1699352999.591,46.738,1800.0,0.0,10.2
1699353000.093,47.225,1800.0,0.5,10.2
1699353000.596,47.225,1800.0,0.0,10.2
1699353001.098,48.199,1800.0,0.5,10.2
1699353001.601,47.712,1800.0,0.0,10.2
1699353002.106,47.225,600.0,0.0,10.2
1699353002.609,46.251,1800.0,9.5,9.7
1699353003.113,47.712,1800.0,31.3,10.2
1699353003.616,47.225,1800.0,8.5,10.3
1699353004.118,48.686,1800.0,1.0,10.3
1699353004.62,48.199,1800.0,0.5,10.3
1699353005.123,47.225,1800.0,0.0,10.3
1699353005.625,47.712,1800.0,0.0,10.3
1699353006.127,47.712,1800.0,0.0,10.3
1699353006.63,48.686,1800.0,0.0,10.3
1699353007.132,47.225,1800.0,0.0,10.3
1699353007.637,46.738,700.0,0.5,10.3
1699353008.142,47.225,600.0,0.0,10.3
1699353008.645,47.712,1800.0,14.4,9.9
1699353009.166,47.712,1800.0,33.0,10.3
1699353009.668,47.225,1800.0,0.5,10.3
1699353010.171,46.251,1800.0,0.0,10.3
1699353010.673,47.225,1800.0,0.0,10.3
1699353011.175,47.712,1800.0,0.0,10.3
1699353011.677,46.251,1800.0,0.0,10.3
1699353012.18,46.251,1800.0,0.0,10.3
1699353012.682,46.738,1800.0,0.0,10.3
1699353013.184,48.199,1800.0,0.5,10.3
1699353013.69,46.738,600.0,1.5,10.3
1699353014.195,48.199,600.0,0.5,10.3
1699353014.698,48.199,1800.0,20.5,10.0
1699353015.201,47.225,1800.0,26.0,10.3
1699353015.703,47.712,1800.0,0.0,10.3
1699353016.206,48.199,1800.0,0.0,10.3
1699353016.708,47.712,1800.0,0.0,10.3
1699353017.21,47.712,1800.0,0.0,10.3
1699353017.713,47.225,1800.0,0.0,10.3
1699353018.215,47.712,1800.0,0.0,10.3
1699353018.717,48.686,1800.0,1.5,10.3
1699353019.22,47.225,1800.0,0.0,10.3
1699353019.725,47.225,600.0,0.0,10.3
1699353020.229,47.225,1800.0,7.4,9.5
1699353020.733,48.686,1800.0,29.7,10.2
1699353021.235,48.199,1800.0,10.1,10.3
1699353021.738,47.712,1800.0,0.0,10.3
1699353022.24,47.225,1800.0,0.0,10.3
1699353022.743,47.225,1800.0,0.0,10.3
1699353023.245,47.225,1800.0,0.0,10.3
1699353023.748,46.738,1800.0,1.5,10.3
1699353024.25,48.199,1800.0,0.0,10.3
1699353024.752,46.738,1800.0,0.0,10.3
1699353025.26,47.712,700.0,2.5,10.3
1699353025.765,46.738,600.0,0.5,10.3
1699353026.268,48.199,1800.0,18.8,9.9
1699353026.771,48.686,1800.0,28.9,10.3
1699353027.273,47.712,1800.0,0.0,10.3
1699353027.775,47.712,1800.0,0.5,10.3
1699353028.28,47.225,1800.0,0.5,10.3
1699353028.783,48.199,1800.0,1.0,10.3
1699353029.285,47.712,1800.0,0.0,10.3
1699353029.788,47.225,1800.0,0.0,10.3
1699353030.29,47.225,1800.0,0.0,10.3
1699353030.792,46.738,1800.0,0.5,10.3
1699353031.297,47.712,600.0,0.0,10.3
1699353031.804,47.225,800.0,3.5,10.2
1699353032.307,47.225,1800.0,25.4,10.1
1699353032.81,48.686,1800.0,19.5,10.3
1699353033.312,47.225,1800.0,0.5,10.3
1699353033.815,47.225,1800.0,1.0,10.3
1699353034.317,48.199,1800.0,0.0,10.3
1699353034.819,46.251,1800.0,0.5,10.3
1699353035.322,46.738,1800.0,0.0,10.3
1699353035.824,47.225,1800.0,0.5,10.3
1699353036.326,47.712,1800.0,0.0,10.3
1699353036.829,47.225,1800.0,0.0,10.3
1699353037.334,46.738,600.0,0.0,10.3
1699353037.837,46.738,1800.0,8.0,9.7
1699353038.341,48.199,1800.0,32.7,10.3
1699353038.844,48.686,1800.0,8.5,10.3
1699353039.346,48.199,1800.0,0.0,10.3
1699353039.848,48.199,1800.0,0.0,10.3
1699353040.35,48.199,1800.0,0.0,10.3
1699353040.853,47.225,1800.0,0.0,10.3
1699353041.355,46.738,1800.0,0.0,10.3
1699353041.857,47.712,1800.0,0.0,10.3
1699353042.359,48.199,1800.0,0.5,10.3
1699353042.864,47.712,700.0,0.0,10.3
1699353043.369,46.738,600.0,0.0,10.3
1699353043.872,48.686,1800.0,20.7,10.0
1699353044.375,47.712,1800.0,27.4,10.3
1699353044.878,47.712,1800.0,0.5,10.3
1699353045.38,47.225,1800.0,0.0,10.3
1699353045.882,48.199,1800.0,0.0,10.3
1699353046.384,46.738,1800.0,0.0,10.3
1699353046.887,47.225,1800.0,0.0,10.3
1699353047.389,46.738,1800.0,0.0,10.3
1699353047.891,47.225,1800.0,0.0,10.3
1699353048.393,47.225,1800.0,0.0,10.3
1699353048.899,48.199,600.0,1.5,10.3
1699353049.402,46.738,1800.0,4.5,9.2
1699353049.904,49.173,1800.0,25.2,10.1
1699353050.407,47.225,1800.0,16.6,10.3
1699353050.909,47.712,1800.0,0.0,10.3
1699353051.412,47.225,1800.0,0.0,10.3
1699353051.914,47.712,1800.0,0.0,10.3
1699353052.416,47.225,1800.0,0.5,10.3
1699353052.918,47.225,1800.0,0.0,10.3
1699353053.421,46.738,1800.0,0.0,10.3
1699353053.923,47.225,1800.0,2.5,10.3
1699353054.428,46.251,700.0,0.5,10.3
1699353054.933,46.738,600.0,0.0,10.3
1699353055.436,48.199,1800.0,15.5,10.0
1699353055.939,47.225,1800.0,31.0,10.3
1699353056.441,47.712,1800.0,0.5,10.3
1699353056.944,47.225,1800.0,0.5,10.3
1699353057.446,46.738,1800.0,0.0,10.3
1699353057.948,48.199,1800.0,0.0,10.3
1699353058.451,47.225,1800.0,0.0,10.3
1699353058.953,47.712,1800.0,0.5,10.3
1699353059.456,47.712,1800.0,0.5,10.3
1699353059.958,46.738,1800.0,0.0,10.3
1699353060.463,47.712,600.0,0.5,10.3
1699353060.969,46.251,600.0,0.0,10.2
1699353061.472,47.225,1800.0,26.4,10.1
1699353061.975,47.712,1800.0,22.2,10.3
1699353062.477,47.712,1800.0,0.0,10.3
1699353062.979,48.199,1800.0,0.5,10.3
1699353063.482,47.712,1800.0,0.0,10.3
1699353063.984,47.712,1800.0,1.5,10.3
1699353064.487,47.225,1800.0,0.0,10.3
1699353064.989,46.738,1800.0,0.0,10.3
1699353065.492,47.225,1800.0,0.0,10.3
1699353065.994,48.199,1800.0,0.0,10.3
1699353066.499,46.738,600.0,0.5,10.3
1699353067.002,47.225,1800.0,6.0,9.3
1699353067.506,48.199,1800.0,25.4,10.2
1699353068.008,47.712,1800.0,17.5,10.3
1699353068.511,47.712,1800.0,0.0,10.3
1699353069.013,48.686,1800.0,1.0,10.3
1699353069.515,47.712,1800.0,0.0,10.3
1699353070.018,48.199,1800.0,0.5,10.3
1699353070.52,47.712,1800.0,0.5,10.3
1699353071.022,48.199,1800.0,0.0,10.3
1699353071.524,47.225,1800.0,0.0,10.3
1699353072.029,46.738,700.0,0.0,10.3
1699353072.534,47.225,600.0,0.0,10.3
1699353073.037,47.225,1800.0,14.9,9.9
1699353073.54,48.199,1800.0,34.2,10.3
1699353074.042,47.712,1800.0,1.0,10.3
1699353074.544,47.225,1800.0,0.0,10.3
1699353075.047,47.225,1800.0,0.0,10.3
1699353075.549,47.712,1800.0,0.0,10.3
1699353076.051,47.712,1800.0,0.5,10.3
1699353076.554,47.225,1800.0,0.0,10.3
1699353077.056,46.738,1800.0,0.5,10.3
1699353077.558,47.712,1800.0,0.0,10.3
1699353078.062,47.712,700.0,0.5,10.3
1699353078.568,47.712,600.0,0.0,10.2
1699353079.071,47.225,1800.0,26.0,10.1
1699353079.574,47.225,1800.0,23.4,10.3
1699353080.076,48.199,1800.0,0.0,10.3
1699353080.579,47.225,1800.0,0.0,10.3
1699353081.081,47.712,1800.0,0.0,10.3
1699353081.583,47.225,1800.0,0.0,10.3
1699353082.086,47.225,1800.0,0.5,10.3
1699353082.588,48.686,1800.0,0.0,10.3
1699353083.09,46.738,1800.0,0.0,10.3
1699353083.593,46.251,1800.0,0.0,10.3
1699353084.098,47.225,600.0,2.0,10.3
1699353084.601,47.712,1800.0,9.9,9.8
1699353085.104,49.66,1800.0,34.2,10.3
1699353085.606,48.199,1800.0,4.5,10.3
1699353086.109,46.738,1800.0,0.0,10.3
1699353086.611,47.712,1800.0,0.0,10.3
1699353087.114,47.225,1800.0,0.0,10.3
1699353087.616,47.712,1800.0,0.5,10.3
1699353088.118,46.251,1800.0,0.0,10.3
1699353088.621,46.738,1800.0,0.0,10.3
1699353089.123,48.686,1800.0,1.5,10.3
1699353089.628,47.712,600.0,0.5,10.3
1699353090.134,46.738,600.0,0.0,10.3
1699353090.637,49.173,1800.0,20.0,10.1
1699353091.14,47.712,1800.0,26.6,10.3
1699353091.642,48.199,1800.0,0.0,10.3
1699353092.144,47.225,1800.0,0.0,10.3
1699353092.647,46.738,1800.0,0.0,10.3
1699353093.149,47.225,1800.0,0.0,10.3
1699353093.651,47.712,1800.0,0.0,10.3
1699353094.154,47.712,1800.0,1.5,10.3
1699353094.656,47.225,1800.0,0.5,10.3
1699353095.158,47.712,1800.0,0.0,10.3
1699353095.663,46.251,600.0,0.5,10.3
1699353096.168,47.225,1200.0,6.0,9.3
1699353096.671,47.712,1800.0,25.0,10.1
1699353097.174,48.199,1800.0,16.9,10.2
1699353097.676,47.712,1800.0,0.5,10.2
1699353098.179,47.712,1800.0,0.0,10.2
1699353098.681,47.712,1800.0,0.0,10.2
1699353099.183,48.199,1800.0,1.0,10.2
1699353099.686,46.738,1800.0,0.0,10.2
1699353100.188,47.712,1800.0,0.0,10.2
1699353100.69,47.225,1800.0,0.5,10.2
1699353101.192,46.738,1800.0,0.5,10.2
1699353101.697,47.225,600.0,0.0,10.2
1699353102.204,46.251,600.0,4.5,9.9
1699353102.707,47.712,1800.0,25.4,10.1
1699353103.21,48.199,1800.0,18.4,10.2
1699353103.712,47.712,1800.0,0.5,10.2
1699353104.215,47.712,1800.0,0.5,10.2
1699353104.717,48.199,1800.0,0.5,10.2
1699353105.219,47.712,1800.0,0.0,10.2
1699353105.722,47.225,1800.0,0.0,10.2
1699353106.224,47.225,1800.0,0.0,10.2
1699353106.726,47.225,1800.0,0.0,10.2
1699353107.231,46.738,700.0,0.0,10.2
1699353107.736,47.225,600.0,0.5,10.2
1699353108.239,48.199,1800.0,15.4,9.8
1699353108.741,48.686,1800.0,33.2,10.2
1699353109.243,48.199,1800.0,0.5,10.2
1699353109.746,46.738,1800.0,0.0,10.2
1699353110.248,47.712,1800.0,0.0,10.2
1699353110.75,47.712,1800.0,0.0,10.2
1699353111.253,47.712,1800.0,0.5,10.2
1699353111.755,46.251,1800.0,0.0,10.2
1699353112.257,47.225,1800.0,0.0,10.2
1699353112.759,47.225,1800.0,0.0,10.2
1699353113.264,47.225,600.0,0.5,10.2
