1697015056.271,47.712,1800.0,2.5,10.7
1697015057.277,48.686,600.0,2.0,10.7
1697015058.280,49.173,1800.0,24.9,10.6
1697015059.283,49.173,1800.0,2.5,10.6
1697015060.286,49.173,1800.0,2.5,10.6
1697015061.289,49.173,1800.0,2.2,10.6
1697015062.292,49.173,1800.0,2.0,10.6
1697015063.298,48.686,600.0,2.5,10.6
1697015064.301,48.199,1800.0,26.8,10.6
1697015065.304,49.173,1800.0,2.7,10.6
1697015066.307,49.173,1800.0,2.5,10.6
1697015067.310,50.147,1800.0,1.2,10.6
1697015068.313,49.66,1800.0,1.5,10.6
1697015069.319,49.66,600.0,3.0,10.6
1697015070.322,49.66,1800.0,26.6,10.6
1697015071.325,48.686,1800.0,1.5,10.6
1697015072.328,49.66,1800.0,2.2,10.6
1697015073.331,48.686,1800.0,2.2,10.6
1697015074.334,50.147,1800.0,2.5,10.7
1697015075.340,48.199,600.0,2.0,10.7
1697015076.343,48.686,1800.0,26.0,10.6
1697015077.346,49.66,1800.0,1.7,10.6
1697015078.349,48.686,1800.0,1.5,10.6
1697015079.352,49.173,1800.0,2.2,10.7
1697015080.355,48.686,1800.0,1.5,10.7
1697015081.361,49.173,700.0,3.2,10.5
1697015082.365,50.147,1800.0,24.3,10.7
1697015083.368,48.199,1800.0,1.5,10.7
1697015084.371,49.66,1800.0,2.0,10.7
1697015085.374,48.686,1800.0,1.7,10.7
1697015086.377,49.173,1800.0,1.5,10.7
1697015087.381,49.66,1800.0,5.2,9.8
1697015088.384,49.66,1800.0,21.6,10.7
1697015089.387,48.686,1800.0,2.0,10.7
1697015090.390,49.173,1800.0,1.7,10.7
1697015091.393,48.686,1800.0,1.5,10.7
1697015092.398,50.147,700.0,2.2,10.7
1697015093.402,49.66,1800.0,7.5,10.1
1697015094.405,49.66,1800.0,20.9,10.7
1697015095.408,49.173,1800.0,1.7,10.7
1697015096.411,49.173,1800.0,2.2,10.7
1697015097.414,48.686,1800.0,1.7,10.7
1697015098.420,48.686,700.0,2.5,10.7
1697015099.425,49.173,700.0,4.2,10.5
1697015100.429,48.686,1800.0,24.1,10.7
1697015101.432,49.66,1800.0,2.2,10.7
1697015102.435,49.66,1800.0,2.5,10.7
1697015103.438,49.173,1800.0,1.5,10.7
1697015104.441,49.66,1800.0,2.0,10.7
1697015105.447,49.66,600.0,2.0,10.6
1697015106.451,49.173,1800.0,25.5,10.6
1697015107.454,49.173,1800.0,1.3,10.6
1697015108.457,49.66,1800.0,2.2,10.6
1697015109.460,48.686,1800.0,2.2,10.6
1697015110.463,49.173,1800.0,1.5,10.6
1697015111.470,49.66,600.0,2.5,10.7
1697015112.473,50.634,1800.0,24.8,10.7
1697015113.476,49.66,1800.0,1.2,10.7
1697015114.479,49.66,1800.0,2.2,10.7
1697015115.482,48.686,1800.0,1.3,10.7
1697015116.486,48.686,1800.0,1.7,10.7
1697015117.492,48.686,600.0,2.0,10.7
1697015118.496,50.147,1800.0,22.7,10.6
1697015119.499,49.66,1800.0,4.3,10.6
1697015120.502,49.66,1800.0,1.5,10.6
1697015121.505,48.686,1800.0,2.0,10.6
1697015122.509,48.686,1800.0,1.5,10.7
1697015123.515,49.173,600.0,2.2,10.7
1697015124.519,50.634,1800.0,26.6,10.6
1697015125.522,49.66,1800.0,2.0,10.6
1697015126.524,48.686,1800.0,2.0,10.6
1697015127.527,49.173,1800.0,2.0,10.6
1697015128.531,48.199,1800.0,2.0,10.7
1697015129.536,49.66,700.0,2.5,10.7
1697015130.540,48.686,1800.0,17.5,10.6
1697015131.543,49.66,1800.0,10.5,10.7
1697015132.546,50.147,1800.0,1.7,10.7
1697015133.549,49.173,1800.0,1.5,10.7
1697015134.552,48.686,1800.0,2.5,10.7
1697015135.558,48.686,600.0,2.0,10.7
1697015136.562,50.634,1800.0,23.0,10.6
1697015137.565,50.147,1800.0,5.2,10.7
1697015138.568,49.173,1800.0,1.5,10.7
1697015139.571,48.686,1800.0,2.5,10.7
1697015140.574,49.66,1800.0,1.5,10.7
1697015141.579,49.173,700.0,2.5,10.7
1697015142.583,48.686,1800.0,16.0,10.5
1697015143.586,49.66,1800.0,13.2,10.6
1697015144.588,50.634,1800.0,2.0,10.6
1697015145.591,50.147,1800.0,1.7,10.6
1697015146.594,49.66,1800.0,2.0,10.6
1697015147.600,49.66,600.0,2.2,10.6
1697015148.604,50.147,1800.0,17.5,10.6
1697015149.607,49.173,1800.0,10.7,10.7
1697015150.610,49.66,1800.0,1.7,10.7
1697015151.613,49.66,1800.0,1.5,10.7
1697015152.616,49.66,1800.0,2.0,10.7
1697015153.622,49.173,600.0,2.2,10.7
1697015154.625,49.66,1800.0,11.5,10.3
1697015155.628,48.199,1800.0,17.2,10.7
1697015156.632,50.147,1800.0,2.7,10.7
1697015157.635,50.147,1800.0,1.5,10.7
1697015158.638,49.173,1800.0,2.0,10.7
1697015159.642,49.66,800.0,2.5,10.7
1697015160.646,49.66,1800.0,7.5,10.1
1697015161.649,49.173,1800.0,20.7,10.7
1697015162.652,50.147,1800.0,1.7,10.7
1697015163.655,48.686,1800.0,2.0,10.7
1697015164.658,49.66,1800.0,1.5,10.7
1697015165.663,49.173,700.0,2.0,10.7
1697015166.670,49.66,600.0,3.7,10.7
1697015167.673,50.147,1800.0,23.2,10.7
1697015168.676,49.173,1800.0,2.2,10.7
1697015169.679,49.173,1800.0,1.2,10.7
1697015170.682,49.66,1800.0,1.5,10.7
1697015171.685,49.66,1800.0,2.0,10.7
1697015172.689,49.173,1800.0,6.5,10.1
1697015173.692,48.686,1800.0,22.0,10.7
1697015174.695,49.173,1800.0,2.2,10.7
1697015175.698,49.66,1800.0,2.5,10.7
1697015176.701,49.173,1800.0,1.3,10.7
1697015177.706,49.173,700.0,1.5,10.7
1697015178.709,50.147,1800.0,9.0,10.3
1697015179.712,49.66,1800.0,19.0,10.7
1697015180.715,49.66,1800.0,1.7,10.7
1697015181.718,49.66,1800.0,1.5,10.7
1697015182.721,50.147,1800.0,1.7,10.7
1697015183.726,49.173,800.0,2.2,10.7
1697015184.732,49.173,900.0,5.2,9.8
1697015185.735,49.66,1800.0,22.8,10.7
1697015186.738,49.173,1800.0,1.3,10.7
1697015187.741,48.686,1800.0,1.7,10.7
1697015188.744,49.66,1800.0,2.0,10.7
1697015189.747,48.199,1800.0,1.5,10.7
1697015190.752,50.147,600.0,2.0,10.7
1697015191.756,50.147,1800.0,26.0,10.7
1697015192.759,49.66,1800.0,1.5,10.7
1697015193.762,49.173,1800.0,2.5,10.7
1697015194.764,49.66,1800.0,1.5,10.7
1697015195.767,49.173,1800.0,1.7,10.7
1697015196.773,48.199,600.0,2.0,10.7
1697015197.776,49.66,1800.0,25.2,10.8
1697015198.779,48.686,1800.0,2.2,10.8
1697015199.782,49.173,1800.0,1.7,10.8
1697015200.785,49.66,1800.0,1.7,10.8
1697015201.788,49.66,1800.0,1.7,10.8
1697015202.794,48.686,600.0,2.5,10.8
1697015203.798,49.173,1800.0,17.8,10.5
1697015204.801,48.686,1800.0,11.0,10.7
1697015205.804,49.66,1800.0,2.2,10.7
1697015206.807,49.66,1800.0,1.7,10.7
1697015207.810,49.66,1800.0,2.0,10.7
1697015208.816,48.686,600.0,2.5,10.7
1697015209.820,50.147,1800.0,18.7,10.6
1697015210.823,49.173,1800.0,8.5,10.7
1697015211.826,49.66,1800.0,1.8,10.7
1697015212.829,49.66,1800.0,2.7,10.7
1697015213.832,49.173,1800.0,2.2,10.7
1697015214.838,49.66,600.0,3.2,10.7
1697015215.842,49.66,1800.0,13.7,10.4
1697015216.845,50.147,1800.0,13.6,10.7
1697015217.848,49.66,1800.0,1.7,10.7
1697015218.851,49.66,1800.0,1.7,10.7
1697015219.854,49.66,1800.0,1.5,10.7
1697015220.860,48.686,600.0,2.0,10.7
1697015221.863,50.147,1800.0,11.0,10.3
1697015222.866,49.66,1800.0,18.0,10.7
1697015223.869,49.66,1800.0,3.0,10.7
1697015224.872,49.66,1800.0,1.7,10.7
1697015225.875,50.147,1800.0,2.0,10.7
1697015226.880,49.173,900.0,2.0,10.7
1697015227.884,50.147,1800.0,6.7,10.1
1697015228.887,49.66,1800.0,21.1,10.7
1697015229.890,48.686,1800.0,1.7,10.7
1697015230.893,50.147,1800.0,1.7,10.7
1697015231.896,50.147,1800.0,2.2,10.7
1697015232.901,49.66,750.0,2.0,10.7
1697015233.904,49.66,1800.0,9.2,10.3
1697015234.907,50.147,1800.0,19.0,10.7
1697015235.910,49.173,1800.0,1.5,10.7
1697015236.913,49.173,1800.0,1.5,10.7
1697015237.916,49.66,1800.0,1.0,10.7
1697015238.922,50.147,600.0,2.2,10.7
1697015239.926,49.66,1800.0,11.5,10.4
1697015240.929,50.634,1800.0,16.9,10.7
1697015241.932,49.173,1800.0,2.0,10.7
1697015242.935,49.173,1800.0,1.2,10.7
1697015243.938,50.634,1800.0,2.2,10.7
1697015244.944,49.173,600.0,2.0,10.7
1697015245.947,51.121,1800.0,13.2,10.5
1697015246.950,50.147,1800.0,14.1,10.7
1697015247.953,49.173,1800.0,1.5,10.7
1697015248.956,49.66,1800.0,2.5,10.7
1697015249.959,48.686,1800.0,2.0,10.7
1697015250.965,48.686,600.0,1.7,10.7
1697015251.968,50.634,1800.0,9.0,10.3
1697015252.971,49.66,1800.0,18.3,10.7
1697015253.974,49.173,1800.0,2.2,10.7
1697015254.977,50.147,1800.0,2.0,10.7
1697015255.980,49.66,1800.0,2.0,10.7
1697015256.986,49.66,600.0,1.7,10.7
1697015257.992,50.147,700.0,5.2,9.7
1697015258.995,49.173,1800.0,23.7,10.8
1697015259.998,50.147,1800.0,1.5,10.8
1697015261.001,50.147,1800.0,1.5,10.8
1697015262.004,49.173,1800.0,1.7,10.8
1697015263.010,49.66,700.0,2.0,10.8
1697015264.016,48.686,600.0,3.2,10.8
1697015265.019,49.66,1800.0,26.1,10.8
1697015266.022,49.66,1800.0,1.7,10.8
1697015267.025,49.66,1800.0,1.5,10.8
1697015268.028,49.173,1800.0,1.7,10.8
1697015269.031,50.147,1800.0,2.0,10.8
1697015270.037,49.173,600.0,2.0,10.8
1697015271.040,50.634,1800.0,25.4,10.7
1697015272.043,49.173,1800.0,2.0,10.7
1697015273.046,50.147,1800.0,1.7,10.7
1697015274.049,50.147,1800.0,1.5,10.7
1697015275.052,49.66,1800.0,1.5,10.7
1697015276.058,49.173,600.0,3.2,10.7
1697015277.061,50.147,1800.0,25.0,10.7
1697015278.064,50.147,1800.0,2.5,10.7
1697015279.067,50.147,1800.0,2.2,10.7
1697015280.070,49.173,1800.0,2.0,10.7
1697015281.073,49.66,1800.0,2.0,10.7
1697015282.079,49.173,600.0,2.2,10.7
1697015283.082,50.147,1800.0,17.0,10.5
1697015284.085,48.686,1800.0,11.5,10.7
1697015285.088,50.147,1800.0,2.0,10.7
1697015286.091,49.66,1800.0,1.5,10.7
1697015287.094,49.173,1800.0,1.3,10.7
1697015288.100,49.173,600.0,2.7,10.7
1697015289.104,50.634,1800.0,12.8,10.4
1697015290.107,50.147,1800.0,16.0,10.7
1697015291.110,49.173,1800.0,1.5,10.7
1697015292.113,49.173,1800.0,1.7,10.7
1697015293.116,49.173,1800.0,1.5,10.7
1697015294.120,50.147,900.0,3.0,10.6
1697015295.124,50.147,1800.0,8.0,10.2
1697015296.127,51.121,1800.0,19.3,10.7
1697015297.130,49.66,1800.0,1.8,10.7
1697015298.133,49.173,1800.0,1.7,10.7
1697015299.136,50.147,1800.0,2.2,10.7
1697015300.142,50.147,600.0,2.2,10.7
1697015301.146,49.173,1100.0,4.2,9.6
1697015302.149,50.147,1800.0,23.6,10.7
1697015303.152,49.66,1800.0,0.7,10.7
1697015304.155,49.66,1800.0,3.0,10.7
1697015305.158,49.66,1800.0,1.5,10.7
1697015306.161,49.173,1800.0,1.7,10.7
1697015307.167,49.173,600.0,2.5,10.7
1697015308.170,50.147,1800.0,24.9,10.7
1697015309.173,50.634,1800.0,2.7,10.7
1697015310.176,50.147,1800.0,2.0,10.7
1697015311.179,49.173,1800.0,1.7,10.7
1697015312.182,49.66,1800.0,2.0,10.7
1697015313.188,49.173,600.0,3.0,10.7
1697015314.191,50.147,1800.0,25.4,10.7
1697015315.195,50.147,1800.0,1.7,10.7
1697015316.197,50.147,1800.0,1.2,10.7
1697015317.200,50.147,1800.0,1.5,10.7
1697015318.203,50.634,1800.0,2.0,10.7
1697015319.209,49.173,600.0,3.2,10.7
1697015320.212,49.173,1800.0,25.5,10.7
1697015321.215,50.634,1800.0,1.5,10.7
1697015322.218,48.686,1800.0,2.0,10.7
1697015323.221,49.66,1800.0,2.0,10.7
1697015324.224,49.66,1800.0,2.2,10.7
1697015325.230,49.173,600.0,2.5,10.7
1697015326.232,51.121,1800.0,26.1,10.6
1697015327.235,50.634,1800.0,1.7,10.7
1697015328.238,49.66,1800.0,2.0,10.7
1697015329.241,49.66,1800.0,2.0,10.7
1697015330.244,49.66,1800.0,1.7,10.7
1697015331.250,49.66,600.0,2.0,10.7
1697015332.254,50.147,1800.0,25.2,10.7
1697015333.256,50.634,1800.0,1.7,10.7
1697015334.259,49.66,1800.0,1.7,10.7
1697015335.262,49.173,1800.0,2.0,10.7
1697015336.265,49.66,1800.0,2.2,10.7
1697015337.271,48.686,600.0,2.7,10.7
1697015338.275,51.121,1800.0,24.8,10.7
1697015339.278,49.66,1800.0,3.5,10.8
1697015340.281,50.634,1800.0,1.5,10.8
1697015341.284,50.147,1800.0,2.0,10.8
1697015342.287,49.173,1800.0,1.8,10.8
1697015343.292,48.686,700.0,2.2,10.8
1697015344.295,50.147,1800.0,17.2,10.6
1697015345.298,49.173,1800.0,10.5,10.8
1697015346.301,48.686,1800.0,1.5,10.8
1697015347.304,49.173,1800.0,1.5,10.8
1697015348.307,49.173,1800.0,2.0,10.6
1697015349.313,49.66,600.0,2.2,10.7
1697015350.317,50.147,1800.0,12.5,10.4
1697015351.320,50.147,1800.0,14.8,10.7
1697015352.323,49.173,1800.0,2.2,10.7
1697015353.326,50.147,1800.0,2.2,10.7
1697015354.329,49.173,1800.0,2.0,10.7
1697015355.335,49.66,600.0,1.5,10.8
1697015356.339,50.634,1800.0,14.6,10.5
1697015357.342,49.173,1800.0,13.0,10.7
1697015358.345,48.686,1800.0,2.7,10.7
1697015359.348,49.173,1800.0,1.8,10.7
1697015360.351,49.66,1800.0,2.0,10.7
1697015361.356,49.66,800.0,1.7,10.7
1697015362.359,49.66,1800.0,15.9,10.5
1697015363.362,49.173,1800.0,11.0,10.7
1697015364.364,50.147,1800.0,2.5,10.7
1697015365.367,49.173,1800.0,1.5,10.7
1697015366.370,49.173,1800.0,1.3,10.7
1697015367.376,48.686,600.0,2.5,10.7
1697015368.380,49.173,1800.0,12.5,10.5
1697015369.383,50.147,1800.0,15.9,10.7
1697015370.387,49.173,1800.0,0.5,10.7
1697015371.390,49.66,1800.0,1.7,10.7
1697015372.393,50.147,1800.0,1.0,10.8
1697015373.399,50.147,600.0,2.0,10.8
1697015374.402,50.634,1800.0,15.5,10.6
1697015375.406,50.147,1800.0,12.3,10.7
1697015376.408,49.66,1800.0,1.7,10.7
1697015377.411,49.66,1800.0,1.7,10.7
1697015378.414,50.147,1800.0,1.5,10.7
1697015379.421,49.66,600.0,2.2,10.7
1697015380.425,50.634,1800.0,11.5,10.5
1697015381.429,49.66,1800.0,16.7,10.8
1697015382.432,49.66,1800.0,1.7,10.8
1697015383.435,49.66,1800.0,1.7,10.8
1697015384.438,50.147,1800.0,2.3,10.8
1697015385.444,49.173,600.0,2.0,10.8
1697015386.449,49.173,1200.0,8.0,10.1
1697015387.452,49.173,1800.0,21.6,10.7
1697015388.455,49.173,1800.0,1.7,10.7
1697015389.458,49.173,1800.0,2.0,10.7
1697015390.461,48.686,1800.0,1.5,10.7
1697015391.464,49.173,1800.0,2.0,10.7
1697015392.475,48.686,700.0,3.7,10.7
1697015393.479,49.66,1800.0,25.1,10.7
1697015394.482,49.173,1800.0,3.0,10.7
1697015395.485,49.173,1800.0,1.5,10.7
1697015396.488,49.66,1800.0,2.5,10.7
1697015397.491,49.173,1800.0,1.7,10.7
1697015398.498,49.173,600.0,2.5,10.7
1697015399.501,49.173,1800.0,25.6,10.7
1697015400.504,50.147,1800.0,2.0,10.7
1697015401.507,49.173,1800.0,2.2,10.7
1697015402.510,50.147,1800.0,2.0,10.7
1697015403.513,49.66,1800.0,1.7,10.7
1697015404.518,49.173,700.0,2.7,10.7
1697015405.522,50.147,1800.0,26.1,10.7
1697015406.525,50.634,1800.0,1.7,10.7
1697015407.528,50.147,1800.0,1.5,10.7
1697015408.531,49.173,1800.0,1.5,10.7
1697015409.534,50.147,1800.0,2.0,10.7
1697015410.540,50.147,700.0,3.0,10.7
1697015411.543,51.121,1800.0,25.1,10.8
1697015412.546,50.634,1800.0,1.5,10.8
1697015413.549,50.147,1800.0,1.7,10.8
1697015414.552,49.66,1800.0,2.2,10.8
1697015415.556,49.173,1800.0,1.5,10.8
1697015416.562,48.686,600.0,3.0,10.8
1697015417.565,50.634,1800.0,25.7,10.8
1697015418.567,50.147,1800.0,1.5,10.8
1697015419.570,49.66,1800.0,2.7,10.8
1697015420.573,49.66,1800.0,1.5,10.8
1697015421.576,48.686,1800.0,2.0,10.8
1697015422.582,49.66,700.0,2.0,10.8
1697015423.585,49.66,1800.0,25.9,10.8
1697015424.588,50.147,1800.0,2.0,10.8
1697015425.591,50.147,1800.0,2.2,10.8
1697015426.594,48.686,1800.0,1.5,10.7
1697015427.597,49.66,1800.0,1.7,10.7
1697015428.602,50.147,800.0,2.5,10.8
1697015429.605,51.608,1800.0,24.5,10.7
1697015430.608,50.147,1800.0,3.0,10.7
1697015431.611,50.634,1800.0,1.5,10.7
1697015432.613,49.66,1800.0,2.2,10.7
1697015433.616,49.66,1800.0,1.5,10.7
1697015434.621,49.66,900.0,2.2,10.7
1697015435.624,51.121,1800.0,25.1,10.7
1697015436.627,51.121,1800.0,1.7,10.6
1697015437.630,50.147,1800.0,1.0,10.7
1697015438.633,49.173,1800.0,1.7,10.7
1697015439.636,49.66,1800.0,1.5,10.7
1697015440.642,49.66,600.0,1.7,10.7
1697015441.645,50.147,1800.0,25.6,10.7
1697015442.648,49.66,1800.0,1.7,10.7
1697015443.651,50.634,1800.0,2.0,10.7
1697015444.654,49.66,1800.0,1.5,10.7
1697015445.657,51.121,1800.0,1.2,10.7
1697015446.663,49.66,600.0,2.5,10.7
1697015447.667,50.634,1800.0,24.3,10.8
1697015448.670,51.121,1800.0,3.0,10.8
1697015449.673,50.147,1800.0,1.5,10.8
1697015450.676,50.634,1800.0,1.5,10.8
1697015451.679,51.121,1800.0,2.0,10.8
1697015452.685,49.173,700.0,2.2,10.8
1697015453.688,51.121,1800.0,26.6,10.7
1697015454.691,50.634,1800.0,1.7,10.7
1697015455.694,51.121,1800.0,1.5,10.7
1697015456.697,49.66,1800.0,2.0,10.7
1697015457.700,49.66,1800.0,1.7,10.7
1697015458.705,49.173,700.0,3.0,10.7
1697015459.709,50.634,1800.0,25.4,10.7
1697015460.712,50.147,1800.0,1.5,10.7
1697015461.715,51.121,1800.0,2.2,10.7
1697015462.718,49.173,1800.0,1.7,10.7
1697015463.721,49.66,1800.0,2.2,10.7
1697015464.727,48.686,600.0,3.2,10.6
1697015465.732,51.121,1800.0,23.9,10.7
1697015466.735,50.634,1800.0,4.0,10.7
1697015467.738,50.147,1800.0,1.7,10.7
1697015468.741,49.66,1800.0,2.0,10.7
1697015469.744,49.66,1800.0,1.5,10.8
1697015470.750,48.686,600.0,2.5,10.8
1697015471.753,51.608,1800.0,25.8,10.7
1697015472.756,51.121,1800.0,1.7,10.7
1697015473.759,50.634,1800.0,2.2,10.7
1697015474.762,49.66,1800.0,1.3,10.7
1697015475.765,50.634,1800.0,1.7,10.8
1697015476.771,50.147,600.0,2.2,10.8
1697015477.774,50.147,1800.0,25.8,10.8
1697015478.777,50.634,1800.0,2.3,10.8
1697015479.780,50.634,1800.0,2.0,10.8
1697015480.783,50.634,1800.0,2.0,10.8
1697015481.786,50.147,1800.0,1.5,10.8
1697015482.792,49.66,600.0,2.5,10.8
1697015483.795,50.634,1800.0,25.9,10.8
1697015484.798,51.121,1800.0,2.0,10.8
1697015485.801,51.121,1800.0,1.7,10.8
1697015486.804,50.147,1800.0,2.0,10.7
1697015487.807,50.147,1800.0,1.5,10.7
1697015488.813,50.147,600.0,2.7,10.7
1697015489.816,51.608,1800.0,24.7,10.7
1697015490.819,50.634,1800.0,2.0,10.7
1697015491.822,50.634,1800.0,1.7,10.7
