Temps,Temperature,Frequency,Cpu_usage,Cpu_memory,Classe
1698321566.834,49.173,1800.0,25.0,8.6,normal
1698321566.843,50.147,1800.0,25.0,8.6,normal
1698321566.852,50.147,1800.0,0.0,8.6,normal
1698321566.861,50.147,1800.0,25.0,8.6,normal
1698321566.869,51.121,1800.0,33.3,8.6,normal
1698321566.878,51.121,1800.0,25.0,8.6,normal
1698321566.887,49.66,1800.0,25.0,8.6,normal
1698321566.896,49.66,1800.0,33.3,8.6,normal
1698321566.905,49.66,1800.0,25.0,8.6,normal
1698321566.914,50.147,1800.0,25.0,8.6,normal
1698321566.923,50.147,1800.0,33.3,8.6,normal
1698321566.932,50.634,1800.0,25.0,8.6,normal
1698321566.941,50.634,1800.0,0.0,8.6,normal
1698321566.95,50.634,1800.0,25.0,8.6,normal
1698321566.959,50.147,1800.0,25.0,8.6,normal
1698321566.968,50.147,1800.0,33.3,8.6,normal
1698321566.977,49.66,1800.0,40.0,8.6,normal
1698321566.986,49.66,1800.0,0.0,8.6,normal
1698321566.995,49.66,1800.0,33.3,8.6,normal
1698321567.004,49.173,1800.0,25.0,8.6,normal
1698321567.013,49.173,1800.0,25.0,8.6,normal
1698321567.022,50.147,1800.0,33.3,8.6,normal
1698321567.031,50.147,1800.0,0.0,8.6,normal
1698321567.04,49.66,1800.0,33.3,8.6,normal
1698321567.049,49.66,1800.0,25.0,8.6,normal
1698321567.058,49.66,1800.0,25.0,8.6,normal
1698321567.067,50.147,1800.0,33.3,8.6,normal
1698321567.076,50.147,1800.0,25.0,8.6,normal
1698321567.085,50.634,1800.0,25.0,8.6,normal
1698321567.094,50.634,1800.0,0.0,8.6,normal
1698321567.103,50.634,1800.0,25.0,8.6,normal
1698321567.112,50.147,1800.0,25.0,8.6,normal
1698321567.121,50.147,1800.0,33.3,8.6,normal
1698321567.131,50.634,1800.0,25.0,8.6,normal
1698321567.14,50.634,1800.0,25.0,8.6,normal
1698321567.149,50.634,1800.0,25.0,8.6,normal
1698321567.158,50.634,1800.0,33.3,8.6,normal
1698321567.167,50.634,1800.0,25.0,8.6,normal
1698321567.176,50.634,1800.0,33.3,8.6,normal
1698321567.185,50.634,1800.0,25.0,8.6,normal
1698321567.194,49.66,1800.0,25.0,8.6,normal
1698321567.204,49.66,1800.0,25.0,8.6,normal
1698321567.213,49.66,1800.0,33.3,8.6,normal
1698321567.222,51.121,1800.0,25.0,8.6,normal
1698321567.231,51.121,1800.0,25.0,8.6,normal
1698321567.24,50.147,1800.0,33.3,8.6,normal
1698321567.25,50.147,1800.0,25.0,8.6,normal
1698321567.259,51.121,1800.0,25.0,8.6,normal
1698321567.268,51.121,1800.0,25.0,8.6,normal
1698321567.278,51.121,1800.0,33.3,8.6,normal
1698321567.287,49.66,1800.0,0.0,8.6,normal
1698321567.296,49.66,1800.0,40.0,8.6,normal
1698321567.306,49.66,1800.0,25.0,8.6,normal
1698321567.315,49.66,1800.0,0.0,8.6,normal
1698321567.324,49.66,1800.0,25.0,8.6,normal
1698321567.333,50.147,1800.0,40.0,8.6,normal
1698321567.343,50.147,1800.0,33.3,8.6,normal
1698321567.352,50.634,1800.0,25.0,8.6,normal
1698321567.362,50.634,1800.0,25.0,8.6,normal
1698321567.371,51.121,1800.0,25.0,8.6,normal
1698321567.38,51.121,1800.0,0.0,8.6,normal
1698321567.39,51.121,1800.0,33.3,8.6,normal
1698321567.399,50.634,1800.0,25.0,8.6,normal
1698321567.408,50.634,1800.0,25.0,8.6,normal
1698321567.418,50.634,1800.0,40.0,8.6,normal
1698321567.427,50.634,1800.0,0.0,8.6,normal
1698321567.436,50.634,1800.0,40.0,8.6,normal
1698321567.446,50.634,1800.0,0.0,8.6,normal
1698321567.455,50.634,1800.0,25.0,8.6,normal
1698321567.465,50.147,1800.0,33.3,8.6,normal
1698321567.474,50.147,1800.0,25.0,8.6,normal
1698321567.484,50.634,1800.0,25.0,8.6,normal
1698321567.493,50.634,1800.0,25.0,8.6,normal
1698321567.503,50.147,1800.0,25.0,8.6,normal
1698321567.512,50.147,1800.0,33.3,8.6,normal
1698321567.522,50.147,1800.0,40.0,8.6,normal
1698321567.531,50.147,1800.0,0.0,8.6,normal
1698321567.541,50.147,1800.0,40.0,8.6,normal
1698321567.55,50.147,1800.0,0.0,8.6,normal
1698321567.559,50.147,1800.0,33.3,8.6,normal
1698321567.569,51.121,1800.0,25.0,8.6,normal
1698321567.578,51.121,1800.0,25.0,8.6,normal
1698321567.588,51.121,1800.0,25.0,8.6,normal
1698321567.598,50.147,1800.0,25.0,8.6,normal
1698321567.607,50.147,1800.0,33.3,8.6,normal
1698321567.617,50.147,1800.0,25.0,8.6,normal
1698321567.627,50.147,1800.0,25.0,8.6,normal
1698321567.636,50.634,1800.0,25.0,8.6,normal
1698321567.646,50.634,1800.0,25.0,8.6,normal
1698321567.656,49.66,1800.0,25.0,8.6,normal
1698321567.665,49.66,1800.0,33.3,8.6,normal
1698321567.675,49.66,1800.0,25.0,8.6,normal
1698321567.685,50.147,1800.0,25.0,8.6,normal
1698321567.695,50.147,1800.0,25.0,8.6,normal
1698321567.704,51.121,1800.0,25.0,8.6,normal
1698321567.714,51.121,1800.0,25.0,8.6,normal
1698321567.724,50.147,1800.0,0.0,8.6,normal
1698321567.733,50.147,1800.0,40.0,8.6,normal
1698321567.743,49.66,1800.0,33.3,8.6,normal
1698321567.753,49.66,1800.0,25.0,8.6,normal
1698321567.762,49.66,1800.0,25.0,8.6,normal
1698321567.772,50.147,1800.0,0.0,8.6,normal
1698321567.782,50.147,1800.0,40.0,8.6,normal
1698321567.792,50.634,1800.0,0.0,8.6,normal
1698321567.802,50.634,1800.0,40.0,8.6,normal
1698321567.811,50.634,1800.0,25.0,8.6,normal
1698321567.821,50.634,1800.0,33.3,8.6,normal
1698321567.831,50.634,1800.0,25.0,8.6,normal
1698321567.841,50.634,1800.0,25.0,8.6,normal
1698321567.851,50.634,1800.0,25.0,8.6,normal
1698321567.86,50.634,1800.0,25.0,8.6,normal
1698321567.87,50.634,1800.0,25.0,8.6,normal
1698321567.88,50.634,1800.0,25.0,8.6,normal
1698321567.89,50.634,1800.0,25.0,8.6,normal
1698321567.9,50.147,1800.0,25.0,8.6,normal
1698321567.91,50.147,1800.0,25.0,8.6,normal
1698321567.92,51.608,1800.0,33.3,8.6,normal
1698321567.93,51.608,1800.0,25.0,8.6,normal
1698321567.94,51.608,1800.0,25.0,8.6,normal
1698321567.949,50.147,1800.0,25.0,8.6,normal
1698321567.959,50.147,1800.0,0.0,8.6,normal
1698321567.969,50.634,1800.0,40.0,8.6,normal
1698321567.979,50.634,1800.0,0.0,8.6,normal
1698321567.989,51.608,1800.0,40.0,8.6,normal
1698321567.999,51.608,1800.0,25.0,8.6,normal
1698321568.01,51.121,1800.0,25.0,8.6,normal
1698321568.019,51.121,1800.0,25.0,8.6,normal
1698321568.029,50.147,1800.0,25.0,8.6,normal
1698321568.039,50.147,1800.0,25.0,8.6,normal
1698321568.049,50.147,1800.0,40.0,8.6,normal
1698321568.059,49.66,1800.0,25.0,8.6,normal
1698321568.07,49.66,1800.0,33.3,8.6,normal
1698321568.079,50.147,1800.0,25.0,8.6,normal
1698321568.089,50.147,1800.0,25.0,8.6,normal
1698321568.1,51.121,1800.0,0.0,8.6,normal
1698321568.11,51.121,1800.0,40.0,8.6,normal
1698321568.12,50.147,1800.0,0.0,8.6,normal
1698321568.13,50.147,1800.0,40.0,8.6,normal
1698321568.14,50.147,1800.0,25.0,8.6,normal
1698321568.15,50.147,1800.0,25.0,8.6,normal
1698321568.161,50.147,1800.0,25.0,8.6,normal
1698321568.171,50.634,1800.0,25.0,8.6,normal
1698321568.181,50.634,1800.0,25.0,8.6,normal
1698321568.191,51.121,1800.0,25.0,8.6,normal
1698321568.201,51.121,1800.0,40.0,8.6,normal
1698321568.211,50.147,1800.0,25.0,8.6,normal
1698321568.221,50.147,1800.0,25.0,8.6,normal
1698321568.232,49.66,1800.0,0.0,8.6,normal
1698321568.242,49.66,1800.0,40.0,8.6,normal
1698321568.252,50.634,1800.0,25.0,8.6,normal
1698321568.262,50.634,1800.0,40.0,8.6,normal
1698321568.272,49.66,1800.0,25.0,8.6,normal
1698321568.282,49.66,1800.0,25.0,8.6,normal
1698321568.293,49.66,1800.0,25.0,8.6,normal
1698321568.303,51.608,1800.0,25.0,8.6,normal
1698321568.314,51.608,1800.0,0.0,8.6,normal
1698321568.324,49.66,1800.0,25.0,8.6,normal
1698321568.334,49.66,1800.0,40.0,8.6,normal
1698321568.344,51.121,1800.0,25.0,8.6,normal
1698321568.354,51.121,1800.0,25.0,8.6,normal
1698321568.365,51.121,1800.0,25.0,8.6,normal
1698321568.375,51.121,1800.0,25.0,8.6,normal
1698321568.385,50.147,1800.0,25.0,8.6,normal
1698321568.395,50.147,1800.0,20.0,8.6,normal
1698321568.406,51.121,1800.0,0.0,8.6,normal
1698321568.416,51.121,1800.0,40.0,8.6,normal
1698321568.427,51.608,1800.0,0.0,8.6,normal
