Temps,Luminosite
1697147554,4095
1697147554,4095
1697147555,4095
1697147555,4095
1697147556,4095
1697147556,4095
1697147557,4095
1697147557,4095
1697147558,4095
1697147558,4095
1697147559,4095
1697147559,4095
1697147560,4095
1697147560,4095
1697147561,4095
1697147561,4095
1697147562,4095
1697147562,4095
1697147563,4095
1697147563,4095
1697147564,4095
1697147564,4095
1697147565,4095
1697147565,4095
1697147566,4095
1697147566,4095
1697147567,4095
1697147567,4095
1697147568,4095
1697147568,4095
1697147569,4095
1697147569,4095
1697147570,4095
1697147570,4095
1697147571,4095
1697147571,4095
1697147572,4095
1697147572,4095
1697147573,4095
1697147573,4095
1697147574,4095
1697147574,4095
1697147575,4095
1697147575,4095
1697147576,4095
1697147576,4095
1697147577,4095
1697147577,4095
1697147578,4095
1697147578,4095
1697147579,4095
1697147579,4095
1697147580,4095
1697147580,4095
1697147581,4095
1697147581,4095
1697147582,4095
1697147582,4095
1697147583,4095
1697147583,4095
1697147584,4095
1697147584,4095
1697147585,4095
1697147585,4095
1697147586,4095
1697147586,4095
1697147587,4095
1697147587,4095
1697147588,4095
1697147588,4095
1697147589,4095
1697147589,4095
1697147590,4095
1697147590,4095
1697147591,4095
1697147591,4095
1697147592,4095
1697147592,4095
1697147593,4095
1697147593,4095
1697147594,4095
1697147594,4095
1697147595,4095
1697147595,4095
1697147596,4095
1697147596,4095
1697147597,4095
1697147597,4095
1697147598,4095
1697147598,4095
1697147599,4095
1697147599,4095
1697147600,4095
1697147600,4095
1697147601,4095
1697147601,4095
1697147602,4095
1697147602,4095
1697147603,4095
1697147603,4095
1697147604,4095
1697147604,4095
1697147605,4095
1697147605,4095
1697147606,4095
1697147606,4095
1697147607,4095
1697147607,4095
1697147608,4095
1697147608,4095
1697147609,4095
1697147609,4095
1697147610,4095
1697147610,4095
1697147611,4095
1697147611,4095
1697147612,4095
1697147612,4095
1697147613,4095
1697147613,4095
1697147614,4095
1697147614,4095
1697147615,4095
1697147615,4095
1697147616,4095
1697147616,4095
1697147617,4095
1697147617,4095
1697147618,4095
1697147618,4095
1697147619,4095
1697147619,4095
1697147620,4095
1697147620,4095
1697147621,4095
1697147621,4095
1697147622,4095
1697147622,4095
1697147623,4095
1697147623,4095
1697147624,4095
1697147624,4095
1697147625,4095
1697147626,4095
1697147626,4095
1697147626,4095
1697147627,4095
1697147627,4095
1697147628,4095
1697147628,4095
1697147629,4095
1697147629,4095
1697147630,4095
1697147630,4095
1697147631,4095
1697147631,4095
1697147632,4095
1697147632,4095
1697147633,4095
1697147633,4095
1697147634,4095
1697147634,4095
1697147635,4095
1697147635,4095
1697147636,4095
1697147636,4095
1697147637,4095
1697147637,4095
1697147638,4095
1697147638,4095
1697147639,4095
1697147639,4095
1697147640,4095
1697147640,4095
1697147641,4095
1697147641,4095
1697147642,4095
1697147642,4095
1697147643,4095
1697147643,4095
1697147644,4095
1697147644,4095
1697147645,4095
1697147645,4095
1697147646,4095
1697147646,4095
1697147647,4095
1697147647,4095
1697147648,4095
1697147648,4095
1697147649,4095
1697147649,4095
1697147650,4095
1697147650,4095
1697147651,4095
1697147651,4095
1697147652,4095
1697147652,4095
1697147653,4095
1697147653,4095
1697147654,4095
1697147654,4095
1697147655,4095
1697147655,4095
1697147656,4095
1697147656,4095
1697147657,4095
1697147657,4095
1697147658,4095
1697147658,4095
1697147659,4095
1697147659,4095
1697147660,4095
1697147660,4095
1697147661,4095
1697147661,4095
1697147662,4095
1697147662,4095
1697147663,4095
1697147663,4095
1697147664,4095
1697147664,4095
1697147665,4095
1697147665,4095
1697147666,4095
1697147666,4095
1697147667,4095
1697147667,4095
1697147668,4095
1697147668,4095
1697147669,4095
1697147669,4095
1697147670,4095
1697147670,4095
1697147671,4095
1697147671,4095
1697147672,4095
1697147672,4095
1697147673,4095
1697147673,4095
1697147674,4095
1697147674,4095
1697147675,4095
1697147675,4095
1697147676,4095
1697147676,4095
1697147677,4095
1697147677,4095
1697147678,4095
1697147678,4095
1697147679,4095
1697147679,4095
1697147680,4095
1697147680,4095
1697147681,4095
1697147681,4095
1697147682,4095
1697147682,4095
1697147683,4095
1697147683,4095
1697147684,4095
1697147684,4095
1697147685,4095
1697147685,4095
1697147686,4095
1697147686,4095
1697147687,4095
1697147687,4095
1697147688,4095
1697147688,4095
1697147689,4095
1697147689,4095
1697147690,4095
1697147690,4095
1697147691,4095
1697147691,4095
1697147692,4095
1697147692,4095
1697147693,4095
1697147693,4095
1697147694,4095
1697147694,4095
1697147695,4095
1697147695,4095
1697147696,4095
1697147696,4095
1697147697,4095
1697147697,4095
1697147698,4095
1697147698,4095
1697147699,4095
1697147699,4095
1697147700,4095
1697147700,4095
1697147701,4095
1697147701,4095
1697147702,4095
1697147702,4095
1697147703,4095
1697147703,4095
1697147704,4095
1697147704,4095
1697147705,4095
1697147705,4095
1697147706,4095
1697147706,4095
1697147707,4095
1697147707,4095
1697147708,4095
1697147708,4095
1697147709,4095
1697147709,4095
1697147710,4095
1697147710,4095
1697147711,4095
1697147711,4095
1697147712,4095
1697147712,4095
1697147713,4095
1697147713,4095
1697147714,4095
1697147714,4095
1697147715,4095
1697147715,4095
1697147716,4095
1697147716,4095
1697147717,4095
1697147717,4095
1697147718,4095
1697147718,4095
1697147719,4095
1697147719,4095
1697147720,4095
1697147720,4095
1697147721,4095
1697147721,4095
1697147722,4095
1697147722,4095
1697147723,4095
1697147723,4095
1697147724,4095
1697147724,4095
1697147725,4095
1697147725,4095
1697147726,4095
1697147726,4095
1697147727,4095
1697147727,4095
1697147728,4095
1697147728,4095
1697147729,4095
1697147729,4095
1697147730,4095
1697147730,4095
1697147731,4095
1697147731,4095
1697147732,4095
1697147732,4095
1697147733,4095
1697147733,4095
1697147734,4095
1697147734,4095
1697147735,4095
1697147735,4095
1697147736,4095
1697147736,4095
1697147737,4095
1697147737,4095
1697147738,4095
1697147738,4095
1697147739,4095
1697147739,4095
1697147740,4095
1697147740,4095
1697147741,4095
1697147741,4095
1697147742,4095
1697147742,4095
1697147743,4095
1697147743,4095
1697147744,4095
1697147744,4095
1697147745,4095
1697147745,4095
1697147746,4095
1697147746,4095
1697147747,4095
1697147747,4095
1697147748,4095
1697147748,4095
1697147749,4095
1697147749,4095
1697147750,4095
1697147750,4095
1697147751,4095
1697147751,4095
1697147752,4095
1697147752,4095
1697147753,4095
1697147753,4095
1697147754,4095
1697147754,4095
1697147755,4095
1697147755,4095
1697147756,4095
1697147756,4095
1697147757,4095
1697147757,4095
1697147758,4095
1697147758,4095
1697147759,4095
1697147759,4095
1697147760,4095
1697147760,4095
1697147761,4095
1697147761,4095
1697147762,4095
1697147762,4095
1697147763,4095
1697147763,4095
1697147764,4095
1697147764,4095
1697147765,4095
1697147765,4095
1697147766,4095
1697147766,4095
1697147767,4095
1697147767,4095
1697147769,4095
1697147769,4095
1697147769,4095
1697147769,4095
1697147770,4095
1697147770,4095
1697147771,4095
1697147771,4095
1697147772,4095
1697147772,4095
1697147773,4095
1697147773,4095
1697147774,4095
1697147774,4095
1697147775,4095
1697147775,4095
1697147776,4095
1697147776,4095
1697147777,4095
1697147777,4095
1697147778,4095
1697147778,4095
1697147779,4095
1697147779,4095
1697147780,4095
1697147780,4095
1697147781,4095
1697147781,4095
1697147782,4095
1697147782,4095
1697147784,4095
1697147784,4095
1697147784,4095
1697147784,4095
1697147785,4095
1697147785,4095
1697147786,4095
1697147786,4095
1697147787,4095
1697147787,4095
1697147788,4095
1697147788,4095
1697147789,4095
1697147789,4095
1697147790,4095
1697147790,4095
1697147791,4095
1697147791,4095
1697147792,4095
1697147792,4095
1697147793,4095
1697147793,4095
1697147794,4095
1697147794,4095
1697147795,4095
1697147795,4095
1697147796,4095
1697147796,4095
1697147797,4095
1697147797,4095
1697147799,4095
1697147799,4095
1697147799,4095
1697147799,4095
1697147800,4095
1697147800,4095
1697147801,4095
1697147801,4095
1697147802,4095
1697147802,4095
1697147803,4095
1697147803,4095
1697147804,4095
1697147804,4095
1697147805,4095
1697147805,4095
1697147806,4095
1697147806,4095
1697147807,4095
1697147807,4095
1697147808,4095
1697147808,4095
1697147809,4095
1697147809,4095
1697147810,4095
1697147810,4095
1697147811,4095
1697147811,4095
1697147812,4095
1697147812,4095
1697147814,4095
1697147814,4095
1697147814,4095
1697147814,4095
1697147815,4095
1697147815,4095
1697147816,4095
1697147816,4095
1697147817,4095
1697147817,4095
1697147818,4095
1697147818,4095
1697147819,4095
1697147819,4095
1697147820,4095
1697147820,4095
1697147821,4095
1697147821,4095
1697147822,4095
1697147822,4095
1697147823,4095
1697147823,4095
1697147824,4095
1697147824,4095
1697147825,4095
1697147825,4095
1697147826,4095
1697147826,4095
1697147827,4095
1697147827,4095
1697147829,4095
1697147829,4095
1697147829,4095
1697147829,4095
1697147830,4095
1697147830,4095
1697147831,4095
1697147831,4095
1697147832,4095
1697147832,4095
1697147833,4095
1697147833,4095
1697147834,4095
1697147834,4095
1697147835,4095
1697147835,4095
1697147836,4095
1697147836,4095
1697147837,4095
1697147837,4095
1697147838,4095
1697147838,4095
1697147839,4095
1697147839,4095
1697147840,4095
1697147840,4095
1697147841,4095
1697147841,4095
1697147842,4095
1697147842,4095
1697147844,4095
1697147844,4095
1697147844,4095
1697147844,4095
1697147845,4095
1697147845,4095
1697147846,4095
1697147846,4095
1697147847,4095
1697147847,4095
1697147848,4095
1697147848,4095
1697147849,4095
1697147849,4095
1697147850,4095
1697147850,4095
1697147851,4095
1697147851,4095
1697147852,4095
1697147852,4095
1697147853,4095
1697147853,4095
1697147854,4095
1697147854,4095
1697147855,4095
1697147855,4095
1697147856,4095
1697147856,4095
1697147857,4095
1697147857,4095
1697147859,4095
1697147859,4095
1697147859,4095
1697147859,4095
1697147860,4095
1697147860,4095
1697147861,4095
1697147861,4095
1697147862,4095
1697147862,4095
1697147863,4095
1697147863,4095
1697147864,4095
1697147864,4095
1697147865,4095
1697147865,4095
1697147866,4095
1697147866,4095
1697147867,4095
1697147867,4095
1697147868,4095
1697147868,4095
1697147869,4095
1697147869,4095
1697147870,4095
1697147870,4095
1697147871,4095
1697147871,4095
1697147872,4095
1697147872,4095
1697147873,4095
1697147873,4095
1697147874,4095
1697147874,4095
1697147875,4095
1697147875,4095
1697147876,4095
1697147876,4095
1697147877,4095
1697147877,4095
1697147878,4095
1697147878,4095
1697147879,4095
1697147879,4095
1697147880,4095
1697147880,4095
1697147881,4095
1697147881,4095
1697147882,4095
1697147882,4095
1697147883,4095
1697147883,4095
1697147884,4095
1697147884,4095
1697147885,4095
1697147885,4095
1697147886,4095
1697147886,4095
1697147887,4095
1697147887,4095
1697147888,4095
1697147888,4095
1697147889,4095
1697147889,4095
1697147890,4095
1697147890,4095
1697147891,4095
1697147891,4095
1697147892,4095
1697147892,4095
1697147893,4095
1697147893,4095
1697147894,4095
1697147894,4095
1697147895,4095
1697147895,4095
1697147896,4095
1697147896,4095
1697147897,4095
1697147897,4095
1697147898,4095
1697147898,4095
1697147899,4095
1697147899,4095
1697147900,4095
1697147900,4095
1697147901,4095
1697147901,4095
1697147902,4095
1697147902,4095
1697147903,4095
1697147903,4095
1697147904,4095
1697147904,4095
1697147905,4095
1697147905,4095
1697147906,4095
1697147906,4095
1697147907,4095
1697147907,4095
1697147908,4095
1697147908,4095
1697147909,4095
1697147909,4095
1697147910,4095
1697147910,4095
1697147911,4095
1697147911,4095
1697147912,4095
1697147912,4095
1697147913,4095
1697147913,4095
1697147914,4095
1697147914,4095
1697147915,4095
1697147915,4095
1697147916,4095
1697147916,4095
1697147917,4095
1697147917,4095
1697147918,4095
1697147918,4095
1697147919,4095
1697147919,4095
1697147920,4095
1697147920,4095
1697147921,4095
1697147921,4095
1697147922,4095
1697147922,4095
1697147923,4095
1697147923,4095
1697147924,4095
1697147924,4095
1697147925,4095
1697147925,4095
1697147926,4095
1697147926,4095
1697147927,4095
1697147927,4095
1697147928,4095
1697147928,4095
1697147929,4095
1697147929,4095
1697147930,4095
1697147930,4095
1697147931,4095
1697147931,4095
1697147932,4095
1697147932,4095
1697147933,4095
1697147933,4095
1697147934,4095
1697147934,4095
1697147935,4095
1697147935,4095
1697147936,4095
1697147936,4095
1697147937,4095
1697147937,4095
1697147938,4095
1697147938,4095
1697147939,4095
1697147939,4095
1697147940,4095
1697147940,4095
1697147941,4095
1697147941,4095
1697147942,4095
1697147942,4095
1697147943,4095
1697147943,4095
1697147944,4095
1697147944,4095
1697147945,4095
1697147945,4095
1697147946,4095
1697147946,4095
1697147947,4095
1697147947,4095
1697147948,4095
1697147948,4095
1697147949,4095
1697147949,4095
1697147950,4095
1697147950,4095
1697147951,4095
1697147951,4095
1697147952,4095
1697147952,4095
1697147953,4095
1697147953,4095
1697147954,4095
1697147954,4095
1697147955,4095
1697147955,4095
1697147956,4095
1697147956,4095
1697147957,4095
1697147957,4095
1697147958,4095
1697147958,4095
1697147959,4095
1697147959,4095
1697147960,4095
1697147960,4095
1697147961,4095
1697147961,4095
1697147962,4095
1697147962,4095
1697147963,4095
1697147963,4095
1697147964,4095
1697147964,4095
1697147965,4095
1697147965,4095
1697147966,4095
1697147966,4095
1697147967,4095
1697147967,4095
1697147968,4095
1697147968,4095
1697147969,4095
1697147969,4095
1697147970,4095
1697147970,4095
1697147971,4095
1697147971,4095
1697147972,4095
1697147972,4095
1697147973,4095
1697147973,4095
1697147974,4095
1697147974,4095
1697147975,4095
1697147975,4095
1697147976,4095
1697147976,4095
1697147977,4095
1697147977,4095
1697147978,4095
1697147978,4095
1697147979,4095
1697147979,4095
1697147980,4095
1697147980,4095
1697147981,4095
1697147981,4095
1697147982,4095
1697147982,4095
1697147983,4095
1697147983,4095
1697147984,4095
1697147984,4095
1697147985,4095
1697147985,4095
1697147986,4095
1697147986,4095
1697147987,4095
1697147987,4095
1697147988,4095
1697147988,4095
1697147989,4095
1697147989,4095
1697147990,4095
1697147990,4095
1697147991,4095
1697147991,4095
1697147992,4095
1697147992,4095
1697147993,4095
1697147993,4095
1697147994,4095
1697147994,4095
1697147995,4095
1697147995,4095
1697147996,4095
1697147996,4095
1697147997,4095
1697147997,4095
1697147998,4095
1697147998,4095
1697147999,4095
1697147999,4095
1697148000,4095
1697148000,4095
1697148001,4095
1697148001,4095
1697148002,4095
