Temps,Temperature,Frequency,Cpu_usage,Cpu_memory,Cluster
1697141832.042,49.66,1800.0,16.9,9.8,cluster0
1697141832.544,51.121,1800.0,38.0,10.3,cluster0
1697141833.047,49.66,1800.0,7.5,10.4,cluster0
1697141833.55,49.173,1800.0,4.0,10.4,cluster0
1697141834.052,51.121,1800.0,4.4,10.4,cluster0
1697141834.555,51.121,1800.0,3.5,10.4,cluster0
1697141835.057,51.121,1800.0,4.5,10.4,cluster0
1697141835.56,50.147,1800.0,4.5,10.4,cluster0
1697141836.062,50.634,1800.0,3.5,10.4,cluster0
1697141836.565,50.634,1800.0,3.5,10.4,cluster0
1697141837.069,50.147,700.0,4.0,10.4,cluster0
1697141837.574,50.634,900.0,6.9,10.4,cluster0
1697141838.078,50.147,900.0,9.0,10.2,cluster0
1697141838.581,50.634,1800.0,28.0,10.2,cluster0
1697141839.084,50.634,1800.0,22.6,10.4,cluster0
1697141839.586,50.634,1800.0,4.5,10.4,cluster0
1697141840.089,50.147,1800.0,3.5,10.4,cluster0
1697141840.592,51.121,1800.0,4.0,10.4,cluster0
1697141841.094,51.608,1800.0,4.0,10.4,cluster0
1697141841.597,50.147,1800.0,5.9,10.4,cluster0
1697141842.099,50.634,1800.0,3.5,10.4,cluster0
1697141842.602,51.121,1800.0,4.5,10.4,cluster0
1697141843.105,50.147,1800.0,3.0,10.4,cluster0
1697141843.609,49.173,800.0,5.9,10.4,cluster0
1697141844.112,50.634,1100.0,8.5,9.3,cluster0
1697141844.615,51.608,1800.0,28.4,10.2,cluster0
1697141845.118,51.121,1800.0,21.5,10.4,cluster0
1697141845.621,50.634,1800.0,5.0,10.4,cluster0
1697141846.123,51.121,1800.0,3.0,10.4,cluster0
1697141846.626,50.147,1800.0,4.5,10.4,cluster0
1697141847.128,50.634,1800.0,3.0,10.4,cluster0
1697141847.631,50.634,1800.0,3.0,10.4,cluster0
1697141848.134,51.121,1800.0,4.0,10.4,cluster0
1697141848.636,50.634,1800.0,4.5,10.4,cluster0
1697141849.139,50.634,1800.0,3.5,10.4,cluster0
1697141849.645,49.66,600.0,4.4,10.4,cluster0
1697141850.152,49.66,600.0,6.4,10.4,cluster0
1697141850.658,50.147,1800.0,29.1,10.2,cluster0
1697141851.162,50.147,1800.0,27.1,10.4,cluster0
1697141851.665,51.121,1800.0,4.5,10.4,cluster0
1697141852.168,50.147,1800.0,4.0,10.4,cluster0
1697141852.67,50.147,1800.0,4.4,10.4,cluster0
1697141853.173,50.147,1800.0,3.5,10.4,cluster0
1697141853.678,49.66,1800.0,3.5,10.4,cluster0
1697141854.181,50.634,1800.0,4.0,10.4,cluster0
1697141854.683,50.634,1800.0,3.5,10.4,cluster0
1697141855.186,50.634,1800.0,4.4,10.4,cluster0
1697141855.69,50.147,700.0,3.5,10.4,cluster0
1697141856.196,50.147,700.0,8.0,10.2,cluster0
1697141856.699,50.634,1800.0,29.9,10.2,cluster0
1697141857.202,51.121,1800.0,20.6,10.4,cluster0
1697141857.704,50.634,1800.0,3.4,10.4,cluster0
1697141858.207,51.121,1800.0,3.0,10.4,cluster0
1697141858.714,50.147,1800.0,3.4,10.4,cluster0
1697141859.217,50.147,1800.0,4.5,10.4,cluster0
1697141859.719,50.147,1800.0,4.0,10.4,cluster0
1697141860.222,50.634,1800.0,4.5,10.5,cluster0
1697141860.724,50.634,1800.0,4.0,10.4,cluster0
1697141861.232,50.147,700.0,3.9,10.5,cluster0
1697141861.737,49.173,700.0,6.5,10.5,cluster0
1697141862.243,48.686,600.0,5.9,10.5,cluster0
1697141862.747,51.608,1800.0,26.4,10.2,cluster0
1697141863.249,50.147,1800.0,30.3,10.5,cluster0
1697141863.752,51.121,1800.0,4.5,10.5,cluster0
1697141864.255,50.634,1800.0,3.5,10.5,cluster0
1697141864.757,49.66,1800.0,3.0,10.5,cluster0
1697141865.26,50.147,1800.0,4.9,10.5,cluster0
1697141865.762,50.147,1800.0,3.0,10.5,cluster0
1697141866.265,50.634,1800.0,4.0,10.5,cluster0
1697141866.767,51.121,1800.0,5.0,10.5,cluster0
1697141867.27,51.121,1800.0,4.0,10.5,cluster0
1697141867.773,49.66,1000.0,5.0,10.5,cluster0
1697141868.28,50.147,600.0,7.4,10.5,cluster0
1697141868.783,51.608,1800.0,30.7,10.2,cluster0
1697141869.285,50.634,1800.0,23.7,10.4,cluster0
1697141869.788,51.121,1800.0,4.0,10.4,cluster0
1697141870.29,51.608,1800.0,4.4,10.4,cluster0
1697141870.793,50.147,1800.0,3.5,10.4,cluster0
1697141871.296,51.121,1800.0,4.5,10.4,cluster0
1697141871.798,51.121,1800.0,4.5,10.4,cluster0
1697141872.301,51.608,1800.0,3.5,10.4,cluster0
1697141872.803,50.147,1800.0,3.5,10.4,cluster0
1697141873.306,49.66,1800.0,4.0,10.4,cluster0
1697141873.811,49.66,700.0,5.0,10.4,cluster0
1697141874.315,50.147,800.0,5.0,10.4,cluster0
1697141874.819,51.121,1800.0,22.9,10.0,cluster0
1697141875.321,50.147,1800.0,32.2,10.4,cluster0
1697141875.824,51.608,1800.0,3.0,10.4,cluster0
1697141876.327,51.608,1800.0,4.0,10.4,cluster0
1697141876.829,51.608,1800.0,5.9,10.4,cluster0
1697141877.332,50.147,1800.0,3.5,10.4,cluster0
1697141877.834,49.66,1800.0,4.0,10.4,cluster0
1697141878.337,51.608,1800.0,3.5,10.4,cluster0
1697141878.839,49.66,1800.0,4.4,10.4,cluster0
1697141879.342,51.121,1800.0,4.5,10.4,cluster0
1697141879.846,50.147,900.0,4.5,10.4,cluster0
1697141880.35,50.634,900.0,5.4,10.4,cluster0
1697141880.853,50.147,1800.0,16.0,9.8,cluster0
1697141881.355,52.095,1800.0,38.3,10.3,cluster0
1697141881.858,50.634,1800.0,8.5,10.4,cluster0
1697141882.361,51.121,1800.0,4.5,10.4,cluster0
1697141882.863,50.147,1800.0,5.0,10.4,cluster0
1697141883.366,50.147,1800.0,4.5,10.4,cluster0
1697141883.868,50.634,1800.0,4.0,10.4,cluster0
1697141884.371,50.634,1800.0,4.4,10.4,cluster0
1697141884.873,51.121,1800.0,4.0,10.4,cluster0
1697141885.376,51.121,1800.0,3.5,10.4,cluster0
1697141885.881,50.147,700.0,4.0,10.5,cluster0
1697141886.385,50.634,900.0,6.4,10.5,cluster0
1697141886.888,50.634,1800.0,20.6,10.0,cluster0
1697141887.39,51.608,1800.0,35.8,10.4,cluster0
1697141887.893,50.147,1800.0,2.5,10.4,cluster0
1697141888.395,51.121,1800.0,4.5,10.4,cluster0
1697141888.898,50.634,1800.0,4.0,10.4,cluster0
1697141889.401,50.634,1800.0,4.0,10.4,cluster0
1697141889.903,51.608,1800.0,4.0,10.4,cluster0
1697141890.406,50.147,1800.0,3.5,10.4,cluster0
1697141890.908,50.634,1800.0,4.5,10.4,cluster0
1697141891.411,50.634,1800.0,4.4,10.5,cluster0
1697141891.915,50.147,900.0,6.4,10.4,cluster0
1697141892.42,50.634,800.0,4.5,10.5,cluster0
1697141892.924,50.634,1800.0,11.9,9.8,cluster0
1697141893.428,51.608,1800.0,34.7,10.3,cluster0
1697141893.931,51.121,1800.0,13.0,10.4,cluster0
1697141894.433,51.121,1800.0,3.5,10.4,cluster0
1697141894.935,50.634,1800.0,4.0,10.4,cluster0
1697141895.438,51.121,1800.0,4.5,10.4,cluster0
1697141895.94,50.634,1800.0,3.5,10.4,cluster0
1697141896.443,50.634,1800.0,3.5,10.4,cluster0
1697141896.945,49.66,1800.0,4.0,10.4,cluster0
1697141897.448,50.147,1800.0,4.0,10.4,cluster0
1697141897.953,50.634,600.0,2.5,10.4,cluster0
1697141898.458,49.66,800.0,4.0,10.4,cluster0
1697141898.961,51.121,1800.0,16.4,10.0,cluster0
1697141899.464,51.608,1800.0,37.7,10.3,cluster0
1697141899.966,51.608,1800.0,5.5,10.4,cluster0
1697141900.469,50.147,1800.0,3.0,10.4,cluster0
1697141900.971,51.121,1800.0,3.5,10.4,cluster0
1697141901.474,51.121,1800.0,4.5,10.4,cluster0
1697141901.976,50.147,1800.0,5.0,10.4,cluster0
1697141902.479,50.634,1800.0,3.0,10.4,cluster0
1697141902.981,49.66,1800.0,4.0,10.4,cluster0
1697141903.484,50.147,1800.0,4.0,10.4,cluster0
1697141903.989,49.66,700.0,3.0,10.4,cluster0
1697141904.493,50.147,800.0,4.5,10.4,cluster0
1697141904.996,50.634,1800.0,21.0,10.0,cluster0
1697141905.499,51.121,1800.0,35.4,10.4,cluster0
1697141906.001,49.66,1800.0,3.0,10.4,cluster0
1697141906.504,50.147,1800.0,4.5,10.4,cluster0
1697141907.007,50.147,1800.0,5.0,10.4,cluster0
1697141907.509,50.147,1800.0,3.5,10.4,cluster0
1697141908.012,49.66,1800.0,5.4,10.4,cluster0
1697141908.514,49.66,1800.0,3.5,10.4,cluster0
1697141909.017,51.121,1800.0,4.5,10.4,cluster0
1697141909.519,51.121,1800.0,3.5,10.4,cluster0
1697141910.024,50.634,700.0,4.5,10.4,cluster0
1697141910.528,49.66,900.0,5.9,10.4,cluster0
1697141911.031,49.66,1800.0,12.9,9.7,cluster0
1697141911.535,52.095,1800.0,34.8,10.3,cluster0
1697141912.038,51.608,1800.0,13.9,10.4,cluster0
1697141912.54,51.121,1800.0,3.5,10.4,cluster0
1697141913.043,51.121,1800.0,4.5,10.4,cluster0
1697141913.545,50.634,1800.0,4.0,10.4,cluster0
1697141914.048,50.634,1800.0,4.0,10.4,cluster0
1697141914.55,50.634,1800.0,3.5,10.4,cluster0
1697141915.053,51.121,1800.0,3.5,10.4,cluster0
1697141915.555,50.634,1800.0,3.5,10.4,cluster0
1697141916.06,50.634,700.0,4.9,10.4,cluster0
1697141916.565,49.66,800.0,4.5,10.4,cluster0
1697141917.068,50.147,1800.0,20.3,10.0,cluster0
1697141917.57,52.095,1800.0,36.5,10.4,cluster0
1697141918.073,50.634,1800.0,4.0,10.4,cluster0
1697141918.575,51.121,1800.0,4.0,10.4,cluster0
1697141919.078,49.66,1800.0,3.5,10.4,cluster0
1697141919.581,50.634,1800.0,4.0,10.4,cluster0
1697141920.083,51.121,1800.0,4.0,10.4,cluster0
1697141920.586,50.147,1800.0,5.0,10.4,cluster0
1697141921.088,50.634,1800.0,4.0,10.4,cluster0
1697141921.591,50.147,1800.0,4.0,10.4,cluster0
1697141922.096,50.634,700.0,5.4,10.4,cluster0
1697141922.601,50.147,700.0,5.4,10.4,cluster0
1697141923.105,50.147,1100.0,12.4,9.4,cluster0
1697141923.608,50.634,1800.0,28.4,10.3,cluster0
1697141924.111,50.634,1800.0,20.9,10.4,cluster0
1697141924.613,50.147,1800.0,4.0,10.4,cluster0
1697141925.116,50.147,1800.0,3.5,10.4,cluster0
1697141925.619,50.634,1800.0,4.5,10.4,cluster0
1697141926.121,50.147,1800.0,3.0,10.5,cluster0
1697141926.623,50.147,1800.0,4.5,10.5,cluster0
1697141927.126,50.634,1800.0,3.0,10.5,cluster0
1697141927.628,50.147,1800.0,3.5,10.5,cluster0
1697141928.131,49.66,1800.0,3.5,10.5,cluster0
1697141928.636,49.66,600.0,4.5,10.5,cluster0
1697141929.139,50.147,1800.0,15.0,9.9,cluster0
1697141929.643,51.121,1800.0,36.5,10.4,cluster0
1697141930.146,50.147,1800.0,10.4,10.4,cluster0
1697141930.649,51.121,1800.0,4.0,10.4,cluster0
1697141931.151,52.095,1800.0,4.0,10.4,cluster0
1697141931.654,51.121,1800.0,4.5,10.4,cluster0
1697141932.156,50.634,1800.0,4.0,10.4,cluster0
1697141932.659,51.121,1800.0,3.5,10.4,cluster0
1697141933.161,50.147,1800.0,4.5,10.4,cluster0
1697141933.664,51.121,1800.0,3.0,10.4,cluster0
1697141934.169,50.147,700.0,4.4,10.4,cluster0
1697141934.68,48.686,600.0,6.3,10.4,cluster0
1697141935.185,49.66,800.0,6.5,10.4,cluster0
1697141935.688,50.634,1800.0,29.4,10.2,cluster0
1697141936.191,50.634,1800.0,25.5,10.4,cluster0
1697141936.694,50.147,1800.0,4.5,10.4,cluster0
1697141937.196,51.121,1800.0,2.5,10.4,cluster0
1697141937.699,50.147,1800.0,4.5,10.4,cluster0
1697141938.202,51.121,1800.0,4.0,10.4,cluster0
1697141938.704,50.634,1800.0,3.0,10.4,cluster0
1697141939.207,49.66,1800.0,4.0,10.4,cluster0
1697141939.709,50.147,1800.0,3.0,10.4,cluster0
1697141940.212,50.147,1800.0,3.5,10.4,cluster0
1697141940.717,50.634,600.0,3.4,10.4,cluster0
1697141941.224,49.66,600.0,5.9,10.4,cluster0
1697141941.728,51.121,1800.0,24.8,10.0,cluster0
1697141942.231,51.608,1800.0,33.0,10.4,cluster0
1697141942.734,50.147,1800.0,4.0,10.4,cluster0
1697141943.236,50.634,1800.0,3.0,10.4,cluster0
1697141943.739,51.121,1800.0,5.0,10.4,cluster0
1697141944.242,51.608,1800.0,4.5,10.5,cluster0
1697141944.744,50.634,1800.0,3.5,10.5,cluster0
1697141945.247,51.121,1800.0,4.0,10.5,cluster0
1697141945.75,50.634,1800.0,4.9,10.5,cluster0
1697141946.253,49.173,1800.0,2.0,10.5,cluster0
1697141946.758,50.147,800.0,8.3,10.5,cluster0
1697141947.264,50.634,600.0,5.0,10.5,cluster0
1697141947.769,50.634,1800.0,27.9,10.1,cluster0
1697141948.271,51.121,1800.0,27.1,10.4,cluster0
1697141948.774,52.095,1800.0,3.0,10.4,cluster0
1697141949.276,50.634,1800.0,4.4,10.4,cluster0
1697141949.779,51.608,1800.0,5.4,10.4,cluster0
1697141950.281,51.121,1800.0,3.0,10.4,cluster0
1697141950.784,50.147,1800.0,4.0,10.4,cluster0
1697141951.287,51.121,1800.0,4.5,10.4,cluster0
1697141951.789,49.66,1800.0,4.0,10.4,cluster0
1697141952.292,50.147,1800.0,4.0,10.4,cluster0
1697141952.796,49.173,800.0,5.5,10.4,cluster0
1697141953.303,49.66,600.0,10.4,10.3,cluster0
1697141953.806,50.147,1800.0,29.7,10.2,cluster0
1697141954.309,51.608,1800.0,24.4,10.4,cluster0
1697141954.811,50.634,1800.0,4.5,10.4,cluster0
1697141955.314,51.121,1800.0,4.5,10.4,cluster0
1697141955.816,51.608,1800.0,4.5,10.4,cluster0
1697141956.319,51.121,1800.0,3.5,10.4,cluster0
1697141956.822,51.121,1800.0,4.5,10.4,cluster0
1697141957.324,50.634,1800.0,4.4,10.5,cluster0
1697141957.827,51.121,1800.0,3.5,10.5,cluster0
1697141958.33,49.66,1800.0,2.0,10.5,cluster0
1697141958.833,51.121,1800.0,7.5,10.5,cluster0
1697141959.335,50.634,1800.0,10.0,9.9,cluster0
1697141959.839,51.608,1800.0,35.1,10.4,cluster0
1697141960.341,51.121,1800.0,5.5,10.4,cluster0
1697141960.844,50.147,1800.0,0.0,10.4,cluster0
1697141961.346,50.634,1800.0,1.5,10.4,cluster0
1697141961.849,51.121,1800.0,3.5,10.4,cluster0
1697141962.351,50.147,1800.0,5.5,10.3,cluster0
1697141962.854,50.634,1800.0,6.5,10.3,cluster0
1697141963.356,50.147,1800.0,5.0,10.4,cluster0
1697141963.861,50.634,800.0,4.0,10.4,cluster0
1697141964.365,49.66,800.0,1.5,10.4,cluster0
1697141964.869,49.66,1100.0,4.5,10.4,cluster0
1697141965.373,49.66,1100.0,6.5,9.8,cluster0
1697141965.876,51.121,1800.0,31.0,10.2,cluster0
1697141966.379,51.608,1800.0,21.0,10.4,cluster0
1697141966.881,50.147,1800.0,2.0,10.4,cluster0
1697141967.384,51.608,1800.0,5.4,10.4,cluster0
1697141967.887,50.147,1800.0,4.0,10.4,cluster0
1697141968.389,51.121,1800.0,4.5,10.4,cluster0
1697141968.892,50.147,1800.0,4.0,10.4,cluster0
1697141969.394,49.66,1800.0,3.5,10.4,cluster0
1697141969.897,50.147,1800.0,2.0,10.4,cluster0
1697141970.399,50.634,1800.0,1.5,10.4,cluster0
1697141970.903,49.66,1000.0,6.5,10.4,cluster0
1697141971.407,48.686,900.0,7.4,10.4,cluster0
1697141971.911,51.121,1800.0,27.7,10.1,cluster0
1697141972.414,50.147,1800.0,29.4,10.4,cluster0
1697141972.916,51.121,1800.0,3.0,10.4,cluster0
1697141973.419,52.095,1800.0,4.0,10.4,cluster0
1697141973.921,50.147,1800.0,2.5,10.4,cluster0
1697141974.424,50.634,1800.0,1.0,10.4,cluster0
1697141974.926,50.634,1800.0,6.5,10.4,cluster0
1697141975.429,49.66,1800.0,3.0,10.4,cluster0
1697141975.931,50.147,1800.0,5.9,10.4,cluster0
1697141976.434,51.121,1800.0,4.5,10.4,cluster0
1697141976.939,50.634,600.0,6.9,10.4,cluster0
1697141977.444,50.634,900.0,6.9,10.4,cluster0
1697141977.947,51.121,1800.0,30.0,10.2,cluster0
1697141978.45,50.634,1800.0,22.2,10.4,cluster0
1697141978.952,49.66,1800.0,1.5,10.4,cluster0
1697141979.455,51.608,1800.0,5.9,10.4,cluster0
1697141979.957,51.121,1800.0,3.5,10.4,cluster0
1697141980.46,50.147,1800.0,3.5,10.4,cluster0
1697141980.962,50.147,1800.0,4.5,10.4,cluster0
1697141981.465,51.121,1800.0,5.0,10.4,cluster0
1697141981.967,49.66,1800.0,4.5,10.4,cluster0
1697141982.47,50.634,1800.0,4.5,10.4,cluster0
1697141982.975,50.634,600.0,4.5,10.4,cluster0
1697141983.481,50.147,600.0,4.9,10.4,cluster0
1697141983.984,49.173,1800.0,19.5,10.1,cluster0
1697141984.487,51.121,1800.0,35.0,10.4,cluster0
1697141984.99,50.634,1800.0,4.9,10.4,cluster0
1697141985.492,50.147,1800.0,3.0,10.4,cluster0
1697141985.995,50.634,1800.0,3.5,10.4,cluster0
1697141986.497,50.147,1800.0,3.0,10.4,cluster0
1697141987.0,50.634,1800.0,6.9,10.4,cluster0
1697141987.502,50.634,1800.0,5.4,10.4,cluster0
1697141988.005,50.147,1800.0,3.5,10.4,cluster0
1697141988.507,50.147,1800.0,5.0,10.4,cluster0
1697141989.011,50.147,900.0,4.0,10.4,cluster0
1697141989.516,49.66,700.0,3.0,10.4,cluster0
1697141990.02,49.173,1800.0,7.5,9.4,cluster0
1697141990.524,50.634,1800.0,28.0,10.2,cluster0
1697141991.027,50.634,1800.0,15.9,10.4,cluster0
1697141991.53,50.634,1800.0,0.5,10.4,cluster0
1697141992.032,50.634,1800.0,9.4,10.4,cluster0
1697141992.535,49.66,1800.0,5.4,10.4,cluster0
1697141993.037,50.634,1800.0,5.0,10.4,cluster0
1697141993.54,51.121,1800.0,4.5,10.4,cluster0
1697141994.043,49.66,1800.0,4.0,10.4,cluster0
1697141994.546,51.121,1800.0,4.5,10.4,cluster0
1697141995.051,50.634,700.0,5.4,10.4,cluster0
1697141995.557,49.66,600.0,4.5,10.4,cluster0
1697141996.062,49.173,900.0,6.9,10.4,cluster0
1697141996.568,50.634,1800.0,28.0,10.2,cluster0
1697141997.071,51.608,1800.0,28.4,10.4,cluster0
1697141997.573,50.634,1800.0,4.0,10.4,cluster0
1697141998.076,49.66,1800.0,5.0,10.4,cluster0
1697141998.579,50.147,1800.0,3.0,10.4,cluster0
1697141999.081,49.66,1800.0,4.5,10.4,cluster0
1697141999.584,49.66,1800.0,2.5,10.4,cluster0
1697142000.086,51.608,1800.0,2.0,10.4,cluster0
1697142000.589,50.634,1800.0,4.5,10.4,cluster0
1697142001.091,50.147,1800.0,3.5,10.4,cluster0
1697142001.596,50.634,800.0,3.4,10.4,cluster0
1697142002.098,50.147,1800.0,9.5,10.4,cluster0
1697142002.601,51.121,1800.0,20.2,10.1,cluster0
1697142003.104,51.121,1800.0,33.3,10.4,cluster0
1697142003.607,50.634,1800.0,3.5,10.4,cluster0
1697142004.109,50.634,1800.0,3.5,10.4,cluster0
1697142004.612,50.634,1800.0,4.0,10.4,cluster0
1697142005.114,50.147,1800.0,1.5,10.4,cluster0
1697142005.617,50.147,1800.0,2.5,10.4,cluster0
1697142006.119,49.66,1800.0,2.5,10.4,cluster0
1697142006.622,51.121,1800.0,7.5,10.4,cluster0
1697142007.127,49.66,800.0,5.9,10.4,cluster0
1697142007.631,50.634,700.0,5.4,10.4,cluster0
1697142008.136,50.634,900.0,6.9,10.4,cluster0
1697142008.639,50.634,1800.0,26.9,10.2,cluster0
1697142009.142,50.634,1800.0,28.5,10.4,cluster0
1697142009.644,50.634,1800.0,3.0,10.4,cluster0
1697142010.147,49.66,1800.0,3.5,10.4,cluster0
1697142010.649,50.147,1800.0,4.0,10.4,cluster0
1697142011.152,50.634,1800.0,4.5,10.5,cluster0
1697142011.655,50.634,1800.0,5.0,10.5,cluster0
1697142012.157,50.147,1800.0,3.0,10.4,cluster0
1697142012.66,50.147,1800.0,1.5,10.4,cluster0
1697142013.162,49.66,1800.0,2.5,10.4,cluster0
1697142013.667,49.173,900.0,6.9,10.4,cluster0
1697142014.171,50.634,825.0,6.4,10.5,cluster0
1697142014.674,50.147,1800.0,20.0,10.0,cluster0
1697142015.177,50.634,1800.0,33.0,10.4,cluster0
1697142015.68,50.634,1800.0,1.5,10.4,cluster0
1697142016.182,50.634,1800.0,5.4,10.4,cluster0
1697142016.685,50.147,1800.0,5.5,10.4,cluster0
1697142017.187,50.634,1800.0,4.5,10.4,cluster0
1697142017.69,50.634,1800.0,4.9,10.4,cluster0
1697142018.192,50.147,1800.0,3.5,10.4,cluster0
1697142018.695,50.634,1800.0,5.4,10.4,cluster0
1697142019.197,50.634,1800.0,3.5,10.4,cluster0
1697142019.703,50.147,600.0,3.0,10.4,cluster0
1697142020.209,49.173,600.0,5.0,10.4,cluster0
1697142020.711,50.147,1800.0,15.9,9.8,cluster0
1697142021.215,52.095,1800.0,35.8,10.4,cluster0
1697142021.718,50.634,1800.0,10.0,10.4,cluster0
1697142022.22,50.634,1800.0,3.0,10.4,cluster0
1697142022.723,50.634,1800.0,4.5,10.4,cluster0
1697142023.225,50.147,1800.0,3.5,10.5,cluster0
1697142023.728,50.634,1800.0,2.5,10.5,cluster0
1697142024.23,50.634,1800.0,3.5,10.5,cluster0
1697142024.733,51.121,1800.0,1.5,10.5,cluster0
1697142025.235,49.66,1800.0,1.5,10.5,cluster0
1697142025.74,51.121,700.0,6.9,10.5,cluster0
1697142026.246,50.634,600.0,5.0,10.5,cluster0
1697142026.752,49.66,700.0,7.9,10.4,cluster0
1697142027.255,50.634,1800.0,29.5,10.2,cluster0
1697142027.758,51.121,1800.0,21.4,10.4,cluster0
1697142028.26,49.66,1800.0,0.5,10.4,cluster0
1697142028.763,50.634,1800.0,0.0,10.4,cluster0
1697142029.265,49.173,1800.0,5.5,10.4,cluster0
1697142029.768,51.121,1800.0,3.0,10.4,cluster0
1697142030.27,50.147,1800.0,3.0,10.4,cluster0
1697142030.773,49.66,1800.0,3.5,10.4,cluster0
1697142031.275,51.121,1800.0,5.0,10.4,cluster0
1697142031.778,49.173,1800.0,4.5,10.4,cluster0
1697142032.283,50.147,600.0,5.5,10.4,cluster0
1697142032.789,50.634,600.0,5.4,10.4,cluster0
1697142033.293,50.634,1800.0,23.5,10.1,cluster0
1697142033.796,51.121,1800.0,33.3,10.4,cluster0
1697142034.298,51.121,1800.0,4.0,10.4,cluster0
1697142034.801,49.66,1800.0,2.0,10.4,cluster0
1697142035.304,50.634,1800.0,5.9,10.4,cluster0
1697142035.806,50.147,1800.0,2.0,10.4,cluster0
1697142036.309,50.634,1800.0,1.5,10.4,cluster0
1697142036.811,49.66,1800.0,5.0,10.4,cluster0
1697142037.314,50.634,1800.0,2.0,10.4,cluster0
1697142037.817,50.147,1800.0,1.0,10.4,cluster0
1697142038.322,48.686,600.0,5.9,10.4,cluster0
1697142038.825,51.121,1800.0,4.5,10.4,cluster0
1697142039.328,50.147,1800.0,14.4,10.0,cluster0
1697142039.831,51.121,1800.0,37.2,10.4,cluster0
1697142040.333,50.147,1800.0,3.0,10.4,cluster0
1697142040.836,51.121,1800.0,3.0,10.5,cluster0
1697142041.339,50.634,1800.0,1.5,10.5,cluster0
1697142041.841,51.121,1800.0,3.4,10.4,cluster0
1697142042.344,50.634,1800.0,1.0,10.4,cluster0
1697142042.846,49.173,1800.0,4.0,10.4,cluster0
1697142043.349,50.634,1800.0,4.0,10.5,cluster0
1697142043.853,49.66,1100.0,6.5,10.5,cluster0
1697142044.357,50.147,900.0,5.0,10.5,cluster0
1697142044.861,50.147,800.0,4.5,10.5,cluster0
1697142045.366,50.634,1800.0,14.8,9.8,cluster0
1697142045.869,49.66,1800.0,32.7,10.3,cluster0
1697142046.372,50.147,1800.0,11.4,10.4,cluster0
1697142046.875,50.147,1800.0,2.5,10.4,cluster0
1697142047.377,51.121,1800.0,5.0,10.4,cluster0
1697142047.88,49.66,1800.0,4.4,10.4,cluster0
1697142048.382,51.608,1800.0,5.0,10.4,cluster0
1697142048.885,50.147,1800.0,4.5,10.4,cluster0
1697142049.387,49.66,1800.0,4.0,10.4,cluster0
1697142049.89,50.147,1800.0,5.4,10.4,cluster0
1697142050.395,49.173,700.0,3.5,10.4,cluster0
1697142050.901,50.147,600.0,3.0,10.4,cluster0
1697142051.407,49.173,600.0,4.0,10.3,cluster0
1697142051.91,51.121,1800.0,31.0,10.2,cluster0
1697142052.412,49.66,1800.0,23.6,10.4,cluster0
1697142052.915,50.147,1800.0,1.0,10.4,cluster0
1697142053.417,50.634,1800.0,3.0,10.4,cluster0
1697142053.92,50.634,1800.0,6.0,10.4,cluster0
1697142054.423,51.608,1800.0,4.5,10.5,cluster0
1697142054.925,50.634,1800.0,4.5,10.5,cluster0
1697142055.428,50.147,1800.0,4.5,10.5,cluster0
1697142055.93,50.634,1800.0,4.5,10.5,cluster0
1697142056.433,49.66,1800.0,4.0,10.5,cluster0
1697142056.938,50.147,600.0,5.9,10.5,cluster0
1697142057.444,50.147,600.0,5.0,10.5,cluster0
1697142057.947,50.634,1800.0,24.4,10.1,cluster0
1697142058.45,51.121,1800.0,32.8,10.4,cluster0
1697142058.952,50.147,1800.0,3.5,10.4,cluster0
1697142059.455,51.608,1800.0,4.5,10.4,cluster0
1697142059.957,50.147,1800.0,4.5,10.4,cluster0
1697142060.46,51.121,1800.0,4.0,10.4,cluster0
1697142060.962,51.121,1800.0,5.4,10.4,cluster0
1697142061.465,50.147,1800.0,4.5,10.4,cluster0
1697142061.967,50.634,1800.0,5.0,10.4,cluster0
1697142062.47,50.147,1800.0,4.0,10.4,cluster0
1697142062.975,49.66,600.0,5.9,10.4,cluster0
1697142063.481,50.147,600.0,4.5,10.4,cluster0
1697142063.984,50.147,1800.0,14.4,9.8,cluster0
1697142064.487,51.121,1800.0,38.1,10.3,cluster0
1697142064.99,50.634,1800.0,7.4,10.4,cluster0
1697142065.492,50.634,1800.0,3.0,10.4,cluster0
1697142065.995,51.121,1800.0,3.5,10.4,cluster0
1697142066.497,51.121,1800.0,3.0,10.4,cluster0
1697142067.0,51.608,1800.0,5.0,10.4,cluster0
1697142067.503,50.147,1800.0,4.9,10.4,cluster0
1697142068.005,50.634,1800.0,4.0,10.4,cluster0
1697142068.508,50.147,1800.0,3.0,10.4,cluster0
1697142069.013,50.634,700.0,3.0,10.4,cluster0
1697142069.517,50.147,700.0,5.5,10.4,cluster0
1697142070.021,49.173,1800.0,10.0,9.6,cluster0
1697142070.523,51.121,1800.0,27.6,10.3,cluster0
1697142071.026,51.121,1800.0,17.1,10.4,cluster0
1697142071.528,50.634,1800.0,4.0,10.4,cluster0
1697142072.031,50.634,1800.0,3.0,10.4,cluster0
1697142072.534,50.147,1800.0,3.0,10.4,cluster0
1697142073.036,50.147,1800.0,3.5,10.4,cluster0
1697142073.539,51.121,1800.0,4.9,10.4,cluster0
1697142074.041,50.147,1800.0,2.0,10.4,cluster0
1697142074.544,51.121,1800.0,0.0,10.4,cluster0
1697142075.049,51.121,700.0,0.5,10.4,cluster0
