Temps,Tcpu1
1697218241,53.33333333333333
1697218242,52.77777777777778
1697218242,53.33333333333333
1697218243,53.33333333333333
1697218243,53.33333333333333
1697218244,53.33333333333333
1697218244,53.33333333333333
1697218245,53.33333333333333
1697218245,53.33333333333333
1697218246,53.33333333333333
1697218246,53.33333333333333
1697218247,53.33333333333333
1697218247,53.33333333333333
1697218248,53.33333333333333
1697218248,53.33333333333333
1697218249,53.33333333333333
1697218249,53.33333333333333
1697218250,53.33333333333333
1697218250,52.22222222222222
1697218251,53.33333333333333
1697218251,53.33333333333333
1697218252,53.33333333333333
1697218252,53.33333333333333
1697218253,53.33333333333333
1697218253,53.33333333333333
1697218254,53.33333333333333
1697218254,53.33333333333333
1697218255,53.33333333333333
1697218255,53.33333333333333
1697218256,53.33333333333333
1697218256,53.33333333333333
1697218257,53.33333333333333
1697218257,53.33333333333333
1697218258,53.33333333333333
1697218258,53.33333333333333
1697218259,53.33333333333333
1697218259,53.33333333333333
1697218260,53.33333333333333
1697218260,53.33333333333333
1697218261,53.33333333333333
1697218261,53.33333333333333
1697218262,53.33333333333333
1697218262,53.33333333333333
1697218263,53.33333333333333
1697218263,53.33333333333333
1697218264,53.33333333333333
1697218264,53.33333333333333
1697218265,53.33333333333333
1697218265,53.33333333333333
1697218266,52.77777777777778
1697218266,53.33333333333333
1697218267,53.33333333333333
1697218267,53.33333333333333
1697218268,53.33333333333333
1697218268,53.33333333333333
1697218269,53.33333333333333
1697218269,53.33333333333333
1697218270,53.33333333333333
1697218270,53.33333333333333
1697218271,53.33333333333333
1697218271,53.33333333333333
1697218272,53.33333333333333
1697218272,53.33333333333333
1697218273,53.33333333333333
1697218273,53.33333333333333
1697218274,53.33333333333333
1697218274,53.33333333333333
1697218275,53.33333333333333
1697218275,53.33333333333333
1697218276,53.33333333333333
1697218276,52.77777777777778
1697218303,53.33333333333333
1697218304,53.33333333333333
1697218304,53.33333333333333
1697218305,53.33333333333333
1697218305,53.33333333333333
1697218306,53.33333333333333
1697218306,53.33333333333333
1697218307,53.33333333333333
1697218307,53.33333333333333
1697218308,53.33333333333333
1697218308,53.33333333333333
1697218309,53.33333333333333
1697218309,53.33333333333333
1697218310,53.33333333333333
1697218310,53.33333333333333
1697218311,53.33333333333333
1697218311,52.77777777777778
1697218312,53.33333333333333
1697218312,53.33333333333333
1697218313,53.33333333333333
1697218313,53.33333333333333
1697218314,53.33333333333333
1697218314,53.33333333333333
1697218315,53.33333333333333
1697218315,53.33333333333333
1697218316,53.33333333333333
1697218316,53.33333333333333
1697218317,53.33333333333333
1697218317,53.33333333333333
1697218318,53.33333333333333
1697218318,53.33333333333333
1697218319,53.33333333333333
1697218320,53.33333333333333
1697218320,53.33333333333333
1697218321,53.33333333333333
1697218321,53.33333333333333
1697218322,53.33333333333333
1697218322,53.33333333333333
1697218323,53.33333333333333
1697218323,53.33333333333333
1697218324,53.33333333333333
1697218324,53.33333333333333
1697218325,53.33333333333333
1697218325,53.33333333333333
1697218326,53.33333333333333
1697218326,53.33333333333333
1697218327,53.33333333333333
1697218327,53.33333333333333
1697218328,53.33333333333333
1697218328,53.33333333333333
1697218329,53.33333333333333
1697218329,52.77777777777778
1697218330,53.33333333333333
1697218330,53.33333333333333
1697218331,53.33333333333333
1697218331,53.33333333333333
1697218332,53.33333333333333
1697218332,53.33333333333333
1697218333,53.33333333333333
1697218333,53.33333333333333
1697218334,53.33333333333333
1697218334,53.33333333333333
1697218335,53.33333333333333
1697218335,53.33333333333333
1697218336,53.33333333333333
1697218336,53.33333333333333
1697218337,53.33333333333333
1697218337,53.33333333333333
1697218338,52.77777777777778
1697218338,53.33333333333333
1697218339,53.33333333333333
1697218339,53.33333333333333
1697218340,53.33333333333333
1697218340,53.33333333333333
1697218341,53.33333333333333
1697218341,53.33333333333333
1697218342,53.33333333333333
1697218342,53.33333333333333
1697218343,53.33333333333333
1697218343,53.33333333333333
1697218344,53.33333333333333
1697218344,53.33333333333333
1697218345,53.33333333333333
1697218345,53.33333333333333
1697218346,53.33333333333333
1697218346,52.77777777777778
1697218347,53.33333333333333
1697218347,53.33333333333333
1697218348,53.33333333333333
1697218348,53.33333333333333
1697218349,53.33333333333333
1697218349,53.33333333333333
1697218350,53.33333333333333
1697218350,53.33333333333333
1697218351,53.33333333333333
1697218351,53.33333333333333
1697218352,53.33333333333333
1697218352,53.33333333333333
1697218353,53.33333333333333
1697218353,53.33333333333333
1697218354,53.33333333333333
1697218354,53.33333333333333
1697218355,53.33333333333333
1697218355,53.33333333333333
1697218356,53.33333333333333
1697218356,53.33333333333333
1697218357,53.33333333333333
1697218357,53.33333333333333
1697218358,53.33333333333333
1697218359,53.33333333333333
1697218359,53.33333333333333
1697218359,53.33333333333333
1697218360,53.33333333333333
1697218361,53.33333333333333
1697218361,53.33333333333333
1697218362,53.33333333333333
1697218362,53.33333333333333
1697218363,53.33333333333333
1697218363,53.33333333333333
1697218364,53.33333333333333
1697218364,53.33333333333333
1697218365,53.33333333333333
1697218365,53.33333333333333
1697218366,53.33333333333333
1697218366,53.33333333333333
1697218367,53.33333333333333
1697218367,53.33333333333333
1697218368,53.33333333333333
1697218368,53.33333333333333
1697218369,53.33333333333333
1697218369,53.33333333333333
1697218370,53.33333333333333
1697218370,53.33333333333333
1697218371,53.33333333333333
1697218371,53.33333333333333
1697218372,53.33333333333333
1697218372,53.33333333333333
1697218373,53.33333333333333
1697218373,52.77777777777778
1697218374,53.33333333333333
1697218374,53.33333333333333
1697218375,53.33333333333333
1697218375,53.33333333333333
1697218376,53.33333333333333
1697218376,53.33333333333333
1697218377,53.33333333333333
1697218377,53.33333333333333
1697218378,53.33333333333333
1697218378,53.33333333333333
1697218379,53.33333333333333
1697218379,53.33333333333333
1697218380,53.33333333333333
1697218380,52.77777777777778
1697218381,53.33333333333333
1697218381,53.33333333333333
1697218382,52.22222222222222
1697218382,53.33333333333333
1697218383,53.33333333333333
1697218383,53.33333333333333
1697218384,53.33333333333333
1697218384,53.33333333333333
1697218385,53.33333333333333
1697218385,53.33333333333333
1697218386,53.33333333333333
1697218386,53.33333333333333
1697218387,53.33333333333333
1697218387,53.33333333333333
1697218388,53.33333333333333
1697218388,53.33333333333333
1697218389,53.33333333333333
1697218389,53.33333333333333
1697218390,53.33333333333333
1697218391,53.33333333333333
1697218391,53.33333333333333
1697218391,53.33333333333333
1697218392,53.33333333333333
1697218392,53.33333333333333
1697218393,53.33333333333333
1697218393,53.33333333333333
1697218394,53.33333333333333
1697218394,53.33333333333333
1697218395,53.33333333333333
1697218395,53.33333333333333
1697218396,53.33333333333333
1697218396,53.33333333333333
1697218397,53.33333333333333
1697218397,53.33333333333333
1697218398,53.33333333333333
1697218398,53.33333333333333
1697218399,53.33333333333333
1697218399,53.33333333333333
1697218400,53.33333333333333
1697218401,53.33333333333333
1697218401,53.33333333333333
1697218401,53.33333333333333
1697218402,53.33333333333333
1697218403,53.33333333333333
1697218403,53.33333333333333
1697218404,53.33333333333333
1697218404,53.33333333333333
1697218405,53.33333333333333
1697218405,53.33333333333333
1697218406,53.33333333333333
1697218406,53.33333333333333
1697218407,53.33333333333333
1697218407,53.33333333333333
1697218408,52.77777777777778
1697218408,53.33333333333333
1697218409,53.33333333333333
1697218409,53.33333333333333
1697218410,53.33333333333333
1697218410,53.33333333333333
1697218411,53.33333333333333
1697218411,53.33333333333333
1697218412,53.33333333333333
1697218412,53.33333333333333
1697218413,53.33333333333333
1697218413,53.33333333333333
1697218414,53.33333333333333
1697218414,53.33333333333333
1697218415,53.33333333333333
1697218415,53.33333333333333
1697218416,53.33333333333333
1697218416,53.33333333333333
1697218417,53.33333333333333
1697218417,53.33333333333333
1697218418,53.33333333333333
1697218418,53.33333333333333
1697218419,53.33333333333333
1697218419,53.33333333333333
1697218420,53.33333333333333
1697218420,53.33333333333333
1697218421,53.33333333333333
1697218421,53.33333333333333
1697218422,53.33333333333333
1697218422,53.33333333333333
1697218423,53.33333333333333
1697218423,53.33333333333333
1697218424,53.33333333333333
1697218424,53.33333333333333
1697218425,53.33333333333333
1697218425,53.33333333333333
1697218426,53.33333333333333
1697218426,53.33333333333333
1697218427,53.33333333333333
1697218427,53.33333333333333
1697218428,53.33333333333333
1697218428,53.33333333333333
1697218429,53.33333333333333
1697218429,53.33333333333333
1697218430,53.33333333333333
1697218430,53.33333333333333
1697218431,53.33333333333333
1697218431,53.33333333333333
1697218432,53.33333333333333
1697218432,53.33333333333333
1697218433,53.33333333333333
1697218433,53.33333333333333
1697218434,52.77777777777778
1697218434,53.33333333333333
1697218435,53.33333333333333
1697218435,53.33333333333333
1697218436,53.33333333333333
1697218436,53.33333333333333
1697218437,53.33333333333333
1697218437,53.33333333333333
1697218438,53.33333333333333
1697218438,53.33333333333333
1697218439,53.33333333333333
1697218439,53.33333333333333
1697218440,53.33333333333333
1697218440,53.33333333333333
1697218441,53.33333333333333
1697218441,53.33333333333333
1697218442,53.33333333333333
1697218442,53.33333333333333
1697218443,53.33333333333333
1697218444,53.33333333333333
1697218444,53.33333333333333
1697218445,53.33333333333333
1697218445,53.33333333333333
1697218446,53.33333333333333
1697218446,53.33333333333333
1697218447,53.33333333333333
1697218447,53.33333333333333
1697218448,53.33333333333333
1697218448,53.33333333333333
1697218449,53.33333333333333
1697218449,53.33333333333333
1697218450,53.33333333333333
1697218450,53.33333333333333
1697218451,53.33333333333333
1697218451,53.33333333333333
1697218452,53.33333333333333
1697218452,52.77777777777778
1697218453,53.33333333333333
1697218453,53.33333333333333
1697218454,53.33333333333333
1697218454,53.33333333333333
1697218455,53.33333333333333
1697218455,53.33333333333333
1697218456,53.33333333333333
1697218456,53.33333333333333
1697218457,53.33333333333333
1697218457,53.33333333333333
1697218458,53.33333333333333
1697218458,53.33333333333333
1697218459,53.33333333333333
1697218459,53.33333333333333
1697218460,53.33333333333333
1697218460,53.33333333333333
1697218461,53.33333333333333
1697218461,53.33333333333333
1697218462,53.33333333333333
1697218462,53.33333333333333
1697218463,53.33333333333333
1697218463,53.33333333333333
1697218464,53.33333333333333
1697218464,53.33333333333333
1697218465,53.33333333333333
1697218465,53.33333333333333
1697218466,53.33333333333333
1697218466,53.33333333333333
1697218467,53.33333333333333
1697218467,53.33333333333333
1697218468,53.33333333333333
1697218468,53.33333333333333
1697218469,53.33333333333333
1697218469,53.33333333333333
1697218470,53.33333333333333
1697218470,53.33333333333333
1697218471,53.33333333333333
1697218471,53.33333333333333
1697218472,53.33333333333333
1697218472,53.33333333333333
1697218473,53.33333333333333
1697218473,53.33333333333333
1697218474,53.33333333333333
1697218474,53.33333333333333
1697218475,53.33333333333333
1697218475,53.33333333333333
1697218476,53.33333333333333
1697218476,53.33333333333333
1697218477,53.33333333333333
1697218477,53.33333333333333
1697218478,53.33333333333333
1697218478,52.77777777777778
1697218479,53.33333333333333
1697218479,53.33333333333333
1697218480,52.77777777777778
1697218480,53.33333333333333
1697218481,53.33333333333333
1697218481,53.33333333333333
1697218482,53.33333333333333
1697218482,53.33333333333333
1697218483,53.33333333333333
1697218483,53.33333333333333
1697218484,53.33333333333333
1697218485,53.33333333333333
1697218485,53.33333333333333
1697218486,53.33333333333333
1697218486,53.33333333333333
1697218487,53.33333333333333
1697218487,53.33333333333333
1697218488,53.33333333333333
1697218488,53.33333333333333
1697218489,53.33333333333333
1697218489,53.33333333333333
1697218490,53.33333333333333
1697218490,53.33333333333333
1697218491,53.33333333333333
1697218491,53.33333333333333
1697218492,53.33333333333333
1697218492,53.33333333333333
1697218493,53.33333333333333
1697218493,53.33333333333333
1697218494,53.33333333333333
1697218494,53.33333333333333
1697218495,53.33333333333333
1697218495,53.33333333333333
1697218496,53.33333333333333
1697218496,52.77777777777778
1697218497,53.33333333333333
1697218497,53.33333333333333
1697218498,53.33333333333333
1697218498,53.33333333333333
1697218499,53.33333333333333
1697218499,53.33333333333333
1697218500,53.33333333333333
1697218500,53.33333333333333
1697218501,53.33333333333333
1697218501,53.33333333333333
1697218502,53.33333333333333
1697218502,53.33333333333333
1697218503,53.33333333333333
1697218503,53.33333333333333
1697218504,53.33333333333333
1697218504,53.33333333333333
1697218505,53.33333333333333
1697218505,53.33333333333333
1697218506,53.33333333333333
1697218506,53.33333333333333
1697218507,53.33333333333333
1697218507,53.33333333333333
1697218508,53.33333333333333
1697218508,53.33333333333333
1697218509,53.33333333333333
1697218509,53.33333333333333
1697218510,53.33333333333333
1697218510,53.33333333333333
1697218511,53.33333333333333
1697218511,53.33333333333333
1697218512,53.33333333333333
1697218512,53.33333333333333
1697218513,53.33333333333333
1697218513,52.77777777777778
1697218514,53.33333333333333
1697218514,53.33333333333333
1697218515,53.33333333333333
1697218515,53.33333333333333
1697218516,53.33333333333333
1697218516,53.33333333333333
1697218517,53.33333333333333
1697218517,53.33333333333333
1697218518,53.33333333333333
1697218518,53.33333333333333
1697218519,53.33333333333333
1697218519,53.33333333333333
1697218520,53.33333333333333
1697218520,53.33333333333333
1697218521,53.33333333333333
1697218521,53.33333333333333
1697218522,53.33333333333333
1697218522,53.33333333333333
1697218523,53.33333333333333
1697218523,53.33333333333333
1697218524,53.33333333333333
1697218524,53.33333333333333
1697218525,53.33333333333333
1697218525,53.33333333333333
1697218526,53.33333333333333
1697218527,53.33333333333333
1697218527,53.33333333333333
1697218528,53.33333333333333
1697218528,53.33333333333333
1697218529,53.33333333333333
1697218529,53.33333333333333
1697218530,53.33333333333333
1697218530,53.33333333333333
1697218531,53.33333333333333
1697218531,53.33333333333333
1697218532,53.33333333333333
1697218532,53.33333333333333
1697218533,53.33333333333333
1697218533,53.33333333333333
1697218534,53.33333333333333
1697218534,53.33333333333333
1697218535,53.33333333333333
1697218535,53.33333333333333
1697218536,53.33333333333333
1697218536,53.33333333333333
1697218537,53.33333333333333
1697218537,53.33333333333333
1697218538,53.33333333333333
1697218538,53.33333333333333
1697218539,53.33333333333333
1697218539,53.33333333333333
1697218540,53.33333333333333
1697218540,53.33333333333333
1697218541,53.33333333333333
1697218541,53.33333333333333
1697218542,53.33333333333333
1697218542,53.33333333333333
1697218543,53.33333333333333
1697218543,53.33333333333333
1697218544,53.33333333333333
1697218544,53.33333333333333
1697218545,53.33333333333333
1697218545,53.33333333333333
1697218546,53.33333333333333
1697218546,53.33333333333333
1697218547,53.33333333333333
1697218547,53.33333333333333
1697218548,53.33333333333333
1697218548,52.77777777777778
1697218549,53.33333333333333
1697218549,53.33333333333333
1697218550,53.33333333333333
1697218550,53.33333333333333
1697218551,53.33333333333333
1697218551,53.33333333333333
1697218552,53.33333333333333
1697218552,53.33333333333333
1697218553,53.33333333333333
1697218553,53.33333333333333
1697218554,53.33333333333333
1697218554,53.33333333333333
1697218555,53.33333333333333
1697218555,53.33333333333333
1697218556,53.33333333333333
1697218556,53.33333333333333
1697218557,52.77777777777778
1697218557,53.33333333333333
1697218558,53.33333333333333
1697218558,53.33333333333333
1697218559,53.33333333333333
1697218559,53.33333333333333
1697218560,53.33333333333333
1697218560,53.33333333333333
1697218561,53.33333333333333
1697218561,53.33333333333333
1697218562,53.33333333333333
1697218562,53.33333333333333
1697218563,53.33333333333333
1697218563,53.33333333333333
1697218564,53.33333333333333
1697218564,53.33333333333333
1697218565,53.33333333333333
1697218565,53.33333333333333
1697218566,53.33333333333333
1697218566,53.33333333333333
1697218567,53.33333333333333
1697218567,53.33333333333333
1697218568,53.33333333333333
1697218569,53.33333333333333
1697218569,53.33333333333333
1697218570,53.33333333333333
1697218570,53.33333333333333
1697218571,53.33333333333333
1697218571,53.33333333333333
1697218572,53.33333333333333
1697218572,53.33333333333333
1697218573,53.33333333333333
1697218573,53.33333333333333
1697218574,53.33333333333333
1697218574,53.33333333333333
1697218575,53.33333333333333
1697218575,53.33333333333333
1697218576,53.33333333333333
1697218576,53.33333333333333
1697218577,53.33333333333333
1697218577,53.33333333333333
1697218578,53.33333333333333
1697218578,53.33333333333333
1697218579,53.33333333333333
1697218579,53.33333333333333
1697218580,53.33333333333333
1697218580,53.33333333333333
1697218581,53.33333333333333
1697218581,53.33333333333333
1697218582,53.33333333333333
1697218582,53.33333333333333
1697218583,53.33333333333333
1697218583,53.33333333333333
1697218584,53.33333333333333
1697218584,53.33333333333333
1697218585,53.33333333333333
1697218585,53.33333333333333
1697218586,53.33333333333333
1697218586,53.33333333333333
1697218587,53.33333333333333
1697218587,53.33333333333333
1697218588,53.33333333333333
1697218588,53.33333333333333
1697218589,53.33333333333333
1697218589,53.33333333333333
1697218590,53.33333333333333
1697218590,53.33333333333333
1697218591,53.33333333333333
1697218591,53.33333333333333
1697218592,53.33333333333333
1697218592,52.77777777777778
1697218593,53.33333333333333
1697218593,53.33333333333333
1697218594,53.33333333333333
1697218594,53.33333333333333
1697218595,53.33333333333333
1697218595,52.77777777777778
1697218596,53.33333333333333
1697218596,53.33333333333333
1697218597,53.33333333333333
1697218597,53.33333333333333
1697218598,53.33333333333333
1697218598,53.33333333333333
1697218599,53.33333333333333
1697218599,53.33333333333333
1697218600,53.33333333333333
1697218600,53.33333333333333
1697218601,53.33333333333333
1697218601,53.33333333333333
1697218602,53.33333333333333
1697218602,53.33333333333333
1697218603,53.33333333333333
1697218603,53.33333333333333
1697218604,53.33333333333333
1697218604,53.33333333333333
1697218605,53.33333333333333
1697218605,53.33333333333333
1697218606,53.33333333333333
1697218606,53.33333333333333
1697218607,53.33333333333333
1697218607,53.33333333333333
1697218608,53.33333333333333
1697218608,53.33333333333333
1697218609,53.33333333333333
1697218610,53.33333333333333
1697218610,53.33333333333333
1697218611,53.33333333333333
1697218611,53.33333333333333
1697218612,53.33333333333333
1697218612,53.33333333333333
1697218613,53.33333333333333
1697218613,53.33333333333333
1697218614,53.33333333333333
1697218614,53.33333333333333
1697218615,53.33333333333333
1697218615,53.33333333333333
1697218616,53.33333333333333
1697218616,53.33333333333333
1697218617,53.33333333333333
1697218617,53.33333333333333
1697218618,53.33333333333333
1697218618,53.33333333333333
1697218619,53.33333333333333
1697218619,53.33333333333333
1697218620,53.33333333333333
1697218620,53.33333333333333
1697218621,53.33333333333333
1697218621,53.33333333333333
1697218622,53.33333333333333
1697218622,53.33333333333333
1697218623,53.33333333333333
1697218623,53.33333333333333
1697218624,53.33333333333333
1697218624,53.33333333333333
1697218625,53.33333333333333
1697218625,53.33333333333333
1697218626,53.33333333333333
1697218626,53.33333333333333
1697218627,53.33333333333333
1697218627,53.33333333333333
1697218628,53.33333333333333
1697218628,53.33333333333333
1697218629,53.33333333333333
1697218629,53.33333333333333
1697218630,53.33333333333333
1697218630,53.33333333333333
1697218631,53.33333333333333
1697218631,53.33333333333333
1697218632,53.33333333333333
1697218632,53.33333333333333
1697218633,53.33333333333333
1697218633,53.33333333333333
1697218634,53.33333333333333
1697218634,53.33333333333333
1697218635,53.33333333333333
1697218635,53.33333333333333
1697218636,53.33333333333333
1697218636,53.33333333333333
1697218637,53.33333333333333
1697218637,53.33333333333333
1697218638,53.33333333333333
1697218638,53.33333333333333
1697218639,53.33333333333333
1697218639,53.33333333333333
1697218640,53.33333333333333
1697218640,53.33333333333333
1697218641,53.33333333333333
1697218641,53.33333333333333
1697218642,52.77777777777778
1697218642,53.33333333333333
1697218643,53.33333333333333
1697218643,53.33333333333333
1697218644,53.33333333333333
1697218644,53.33333333333333
1697218645,53.33333333333333
1697218645,53.33333333333333
1697218646,53.33333333333333
1697218647,53.33333333333333
1697218647,53.33333333333333
1697218647,53.33333333333333
1697218648,53.33333333333333
1697218648,53.33333333333333
1697218649,53.33333333333333
1697218649,53.33333333333333
1697218650,53.33333333333333
1697218650,53.33333333333333
1697218651,53.33333333333333
1697218652,53.33333333333333
1697218652,53.33333333333333
1697218653,53.33333333333333
1697218653,53.33333333333333
1697218654,53.33333333333333
1697218654,53.33333333333333
1697218655,53.33333333333333
1697218655,53.33333333333333
1697218656,53.33333333333333
1697218656,53.33333333333333
1697218657,53.33333333333333
1697218657,53.33333333333333
1697218658,53.33333333333333
1697218658,53.33333333333333
1697218659,53.33333333333333
1697218659,53.33333333333333
1697218660,53.33333333333333
1697218660,53.33333333333333
1697218661,53.33333333333333
1697218661,53.33333333333333
1697218662,53.33333333333333
1697218662,53.33333333333333
1697218663,52.77777777777778
1697218663,53.33333333333333
1697218664,53.33333333333333
1697218664,53.33333333333333
1697218665,53.33333333333333
1697218665,53.33333333333333
1697218666,53.33333333333333
1697218666,53.33333333333333
1697218667,53.33333333333333
1697218667,53.33333333333333
1697218668,53.33333333333333
1697218668,53.33333333333333
1697218669,53.33333333333333
1697218669,53.33333333333333
1697218670,53.33333333333333
1697218670,53.33333333333333
1697218671,53.33333333333333
1697218671,53.33333333333333
1697218672,53.33333333333333
1697218672,53.33333333333333
1697218673,53.33333333333333
1697218673,53.33333333333333
1697218674,53.33333333333333
1697218674,53.33333333333333
1697218675,53.33333333333333
1697218675,53.33333333333333
1697218676,53.33333333333333
1697218676,53.33333333333333
1697218677,53.33333333333333
1697218677,53.33333333333333
1697218678,53.33333333333333
1697218678,53.33333333333333
1697218679,53.33333333333333
1697218679,53.33333333333333
1697218680,53.33333333333333
1697218680,53.33333333333333
1697218681,53.33333333333333
1697218681,53.33333333333333
1697218682,53.33333333333333
1697218682,53.33333333333333
1697218683,53.33333333333333
1697218683,53.33333333333333
1697218684,53.33333333333333
1697218684,53.33333333333333
1697218685,53.33333333333333
1697218685,53.33333333333333
1697218686,53.33333333333333
1697218686,53.33333333333333
1697218687,53.33333333333333
1697218687,53.33333333333333
1697218688,53.33333333333333
1697218688,53.33333333333333
1697218689,53.33333333333333
1697218689,53.33333333333333
1697218690,53.33333333333333
1697218690,53.33333333333333
1697218691,53.33333333333333
1697218691,53.33333333333333
1697218692,53.33333333333333
1697218693,53.33333333333333
1697218693,53.33333333333333
1697218694,53.33333333333333
1697218694,53.33333333333333
1697218695,53.33333333333333
1697218695,53.33333333333333
1697218696,53.33333333333333
1697218696,53.33333333333333
1697218697,53.33333333333333
1697218697,53.33333333333333
1697218698,52.77777777777778
1697218698,53.33333333333333
1697218699,53.33333333333333
1697218699,53.33333333333333
1697218700,53.33333333333333
1697218700,53.33333333333333
1697218701,53.33333333333333
1697218701,53.33333333333333
1697218702,53.33333333333333
1697218702,53.33333333333333
1697218703,53.33333333333333
1697218703,53.33333333333333
1697218704,53.33333333333333
1697218704,53.33333333333333
1697218705,53.33333333333333
1697218705,53.33333333333333
1697218706,53.33333333333333
1697218706,52.77777777777778
1697218707,53.33333333333333
1697218707,53.33333333333333
1697218708,53.33333333333333
1697218708,53.33333333333333
1697218709,53.33333333333333
1697218709,53.33333333333333
1697218710,53.33333333333333
1697218710,53.33333333333333
1697218711,53.33333333333333
1697218711,53.33333333333333
1697218712,53.33333333333333
1697218712,53.33333333333333
1697218713,53.33333333333333
1697218713,53.33333333333333
1697218714,53.33333333333333
1697218714,53.33333333333333
1697218715,53.33333333333333
1697218715,52.77777777777778
1697218716,53.33333333333333
1697218716,53.33333333333333
1697218717,53.33333333333333
1697218717,53.33333333333333
1697218718,53.33333333333333
1697218718,53.33333333333333
1697218719,53.33333333333333
1697218719,53.33333333333333
1697218720,53.33333333333333
1697218720,53.33333333333333
1697218721,53.33333333333333
1697218721,53.33333333333333
1697218722,53.33333333333333
1697218722,53.33333333333333
1697218723,53.33333333333333
1697218723,53.33333333333333
1697218724,53.33333333333333
1697218724,53.33333333333333
1697218725,53.33333333333333
1697218725,53.33333333333333
1697218726,53.33333333333333
1697218726,53.33333333333333
1697218727,53.33333333333333
1697218727,53.33333333333333
1697218728,53.33333333333333
1697218728,53.33333333333333
1697218729,53.33333333333333
1697218729,53.33333333333333
1697218730,53.33333333333333
1697218730,53.33333333333333
1697218731,53.33333333333333
1697218731,53.33333333333333
1697218732,53.33333333333333
1697218732,52.77777777777778
1697218733,53.33333333333333
1697218734,53.33333333333333
1697218734,53.33333333333333
1697218735,53.33333333333333
1697218735,53.33333333333333
1697218736,53.33333333333333
1697218736,53.33333333333333
1697218737,53.33333333333333
1697218737,53.33333333333333
1697218738,53.33333333333333
1697218738,53.33333333333333
1697218739,53.33333333333333
1697218739,53.33333333333333
1697218740,53.33333333333333
1697218740,53.33333333333333
1697218741,53.33333333333333
1697218741,53.33333333333333
1697218742,53.33333333333333
1697218742,53.33333333333333
1697218743,53.33333333333333
1697218743,53.33333333333333
1697218744,53.33333333333333
1697218744,53.33333333333333
1697218745,53.33333333333333
1697218745,53.33333333333333
1697218746,53.33333333333333
1697218746,53.33333333333333
1697218747,53.33333333333333
1697218747,53.33333333333333
1697218748,53.33333333333333
1697218748,53.33333333333333
1697218749,53.33333333333333
1697218749,53.33333333333333
1697218750,53.33333333333333
1697218750,53.33333333333333
1697218751,53.33333333333333
1697218751,53.33333333333333
1697218752,53.33333333333333
1697218752,53.33333333333333
1697218753,53.33333333333333
1697218753,53.33333333333333
1697218754,53.33333333333333
1697218754,53.33333333333333
1697218755,53.33333333333333
1697218755,53.33333333333333
1697218756,53.33333333333333
1697218756,53.33333333333333
1697218757,53.33333333333333
1697218757,53.33333333333333
1697218758,53.33333333333333
1697218758,53.33333333333333
1697218759,53.33333333333333
1697218759,53.33333333333333
1697218760,53.33333333333333
1697218760,53.33333333333333
1697218761,53.33333333333333
1697218761,53.33333333333333
1697218762,53.33333333333333
1697218762,53.33333333333333
1697218763,53.33333333333333
