Temps,Temperature,Frequency,Cpu_usage,Cpu_memory,Classe
1697228558.403,47.712,900.0,4.0,10.7,normal
1697228558.908,47.712,1200.0,12.4,9.6,normal
1697228559.412,48.199,1800.0,29.2,10.4,normal
1697228559.914,48.686,1800.0,19.7,10.6,normal
1697228560.417,47.712,1800.0,3.5,10.6,normal
1697228560.919,48.686,1800.0,4.4,10.6,normal
1697228561.422,48.199,1800.0,5.0,10.6,normal
1697228561.924,48.686,1800.0,4.4,10.6,normal
1697228562.427,49.173,1800.0,3.0,10.6,normal
1697228562.929,48.199,1800.0,4.5,10.6,normal
1697228563.432,48.686,1800.0,3.5,10.6,normal
1697228563.934,48.199,1800.0,3.0,10.6,normal
1697228564.44,48.199,600.0,5.4,10.6,normal
1697228564.945,47.225,800.0,5.0,10.6,normal
1697228565.448,48.686,1800.0,26.9,10.3,normal
1697228565.951,47.712,1800.0,27.1,10.6,normal
1697228566.453,48.199,1800.0,4.5,10.6,normal
1697228566.956,47.225,1800.0,5.0,10.6,normal
1697228567.458,48.199,1800.0,3.5,10.6,normal
1697228567.961,48.686,1800.0,3.0,10.6,normal
1697228568.463,48.199,1800.0,3.5,10.6,normal
1697228568.966,48.199,1800.0,4.5,10.6,normal
1697228569.468,49.173,1800.0,4.0,10.6,normal
1697228569.971,48.686,1800.0,4.0,10.6,normal
1697228570.476,48.199,600.0,5.4,10.6,normal
1697228570.983,47.712,800.0,8.9,10.1,normal
1697228571.486,48.199,1800.0,27.9,10.4,normal
1697228571.988,47.225,1800.0,18.2,10.6,normal
1697228572.491,48.686,1800.0,4.4,10.6,normal
1697228572.994,47.225,1800.0,2.0,10.6,normal
1697228573.496,48.686,1800.0,3.0,10.6,normal
1697228573.999,48.686,1800.0,2.5,10.6,normal
1697228574.502,48.199,1800.0,3.0,10.6,normal
1697228575.004,48.199,1800.0,3.5,10.6,normal
1697228575.507,48.686,1800.0,4.5,10.7,normal
1697228576.009,48.199,1800.0,4.0,10.6,normal
1697228576.514,48.199,600.0,5.9,10.7,normal
1697228577.02,47.225,600.0,4.4,10.6,normal
1697228577.523,48.686,1800.0,26.4,10.4,normal
1697228578.026,48.199,1800.0,28.6,10.6,normal
1697228578.529,48.686,1800.0,3.0,10.6,normal
1697228579.031,48.199,1800.0,3.0,10.6,normal
1697228579.534,47.712,1800.0,4.5,10.6,normal
1697228580.036,48.686,1800.0,3.0,10.6,normal
1697228580.539,48.199,1800.0,3.5,10.6,normal
1697228581.041,48.686,1800.0,4.5,10.6,normal
1697228581.544,47.712,1800.0,2.5,10.6,normal
1697228582.047,48.199,1800.0,2.0,10.6,normal
1697228582.551,47.225,800.0,3.5,10.6,normal
1697228583.057,46.738,700.0,5.4,10.6,normal
1697228583.56,48.686,1800.0,20.8,10.2,normal
1697228584.063,48.686,1800.0,37.4,10.6,normal
1697228584.565,48.686,1800.0,3.5,10.6,normal
1697228585.068,47.712,1800.0,4.5,10.6,normal
1697228585.57,48.199,1800.0,2.5,10.6,normal
1697228586.073,48.199,1800.0,3.5,10.6,normal
1697228586.576,49.66,1800.0,5.0,10.6,normal
1697228587.078,49.173,1800.0,3.5,10.6,normal
1697228587.581,48.199,1800.0,3.0,10.7,normal
1697228588.083,49.173,1800.0,4.0,10.7,normal
1697228588.589,47.225,600.0,3.5,10.7,normal
1697228589.094,48.199,700.0,4.0,10.7,normal
1697228589.598,49.173,1800.0,12.5,9.8,normal
1697228590.101,48.199,1800.0,32.5,10.5,normal
1697228590.604,49.66,1800.0,14.9,10.6,normal
1697228591.107,48.686,1800.0,3.5,10.6,normal
1697228591.609,47.712,1800.0,4.5,10.7,normal
1697228592.112,48.199,1800.0,4.9,10.7,normal
1697228592.614,48.686,1800.0,3.5,10.7,normal
1697228593.117,48.686,1800.0,4.9,10.7,normal
1697228593.619,48.686,1800.0,3.5,10.7,normal
1697228594.122,48.199,1800.0,3.5,10.7,normal
1697228594.627,48.199,700.0,4.5,10.7,normal
1697228595.132,46.738,600.0,4.9,10.7,normal
1697228595.635,49.173,1800.0,15.0,10.1,normal
1697228596.138,49.173,1800.0,37.8,10.6,normal
1697228596.641,48.199,1800.0,8.5,10.6,normal
1697228597.143,48.199,1800.0,3.5,10.6,normal
1697228597.646,48.199,1800.0,3.5,10.7,normal
1697228598.148,48.199,1800.0,3.0,10.7,normal
1697228598.651,48.199,1800.0,4.0,10.7,normal
1697228599.153,47.712,1800.0,3.5,10.7,normal
1697228599.656,48.686,1800.0,3.5,10.7,normal
1697228600.158,49.66,1800.0,3.5,10.7,normal
1697228600.663,48.686,700.0,5.0,10.7,normal
1697228601.169,47.712,600.0,4.9,10.7,normal
1697228601.672,48.686,1800.0,18.5,10.2,normal
1697228602.175,49.173,1800.0,37.0,10.6,normal
1697228602.678,48.686,1800.0,4.0,10.6,normal
1697228603.18,48.686,1800.0,3.5,10.6,normal
1697228603.683,48.686,1800.0,4.4,10.6,normal
1697228604.185,47.225,1800.0,4.5,10.6,normal
1697228604.688,48.199,1800.0,4.9,10.6,normal
1697228605.191,47.712,1800.0,3.0,10.6,normal
1697228605.693,47.712,1800.0,5.9,10.6,normal
1697228606.196,47.225,1800.0,4.0,10.6,normal
1697228606.701,48.686,600.0,4.4,10.6,normal
1697228607.207,47.225,600.0,5.9,10.6,normal
1697228607.71,48.686,1800.0,23.4,10.3,normal
1697228608.213,48.686,1800.0,33.7,10.6,normal
1697228608.715,49.173,1800.0,3.5,10.6,normal
1697228609.218,47.712,1800.0,3.5,10.6,normal
1697228609.721,47.712,1800.0,4.9,10.6,normal
1697228610.224,48.199,1800.0,3.5,10.6,normal
1697228610.726,47.712,1800.0,3.0,10.6,normal
1697228611.229,48.199,1800.0,4.4,10.6,normal
1697228611.731,47.712,1800.0,5.4,10.6,normal
1697228612.234,47.225,1800.0,3.0,10.6,normal
1697228612.74,48.199,600.0,4.9,10.6,normal
1697228613.245,48.199,800.0,4.5,10.6,normal
1697228613.748,48.686,1800.0,15.0,10.0,normal
1697228614.252,50.147,1800.0,36.0,10.5,normal
1697228614.755,48.199,1800.0,8.0,10.6,normal
1697228615.258,48.199,1800.0,5.0,10.6,normal
1697228615.76,49.173,1800.0,4.9,10.6,normal
1697228616.263,48.199,1800.0,4.5,10.6,normal
1697228616.765,48.686,1800.0,3.5,10.6,normal
1697228617.268,48.199,1800.0,5.0,10.6,normal
1697228617.77,49.173,1800.0,3.0,10.6,normal
1697228618.273,47.712,1800.0,4.9,10.7,normal
1697228618.777,47.712,900.0,4.9,10.7,normal
1697228619.281,48.199,800.0,4.0,10.7,normal
1697228619.787,47.712,800.0,5.0,10.5,normal
1697228620.29,48.686,1800.0,26.4,10.4,normal
1697228620.792,48.199,1800.0,25.6,10.6,normal
1697228621.295,48.686,1800.0,5.9,10.6,normal
1697228621.797,47.712,1800.0,4.0,10.6,normal
1697228622.3,48.199,1800.0,3.5,10.6,normal
1697228622.803,48.199,1800.0,4.0,10.6,normal
1697228623.305,48.199,1800.0,3.5,10.6,normal
1697228623.808,48.199,1800.0,3.5,10.6,normal
1697228624.31,47.225,1800.0,4.5,10.6,normal
1697228624.813,47.712,1800.0,3.5,10.6,normal
1697228625.317,47.712,800.0,4.5,10.6,normal
1697228625.82,48.686,1800.0,13.4,10.0,normal
1697228626.324,49.173,1800.0,35.3,10.5,normal
1697228626.827,48.686,1800.0,10.5,10.6,normal
1697228627.33,49.173,1800.0,3.0,10.6,normal
1697228627.832,48.199,1800.0,2.0,10.6,normal
1697228628.335,48.686,1800.0,3.5,10.6,normal
1697228628.837,47.712,1800.0,3.5,10.6,normal
1697228629.34,47.712,1800.0,4.0,10.6,normal
1697228629.842,48.686,1800.0,3.5,10.6,normal
1697228630.345,49.66,1800.0,5.0,10.6,normal
1697228630.849,48.199,900.0,4.0,10.6,normal
1697228631.353,48.199,1000.0,5.9,10.6,normal
1697228631.855,48.686,1800.0,18.3,10.2,normal
1697228632.358,49.173,1800.0,37.3,10.6,normal
1697228632.861,47.712,1800.0,3.0,10.6,normal
1697228633.363,48.686,1800.0,4.5,10.6,normal
1697228633.866,48.686,1800.0,4.5,10.6,normal
1697228634.368,48.686,1800.0,3.0,10.6,normal
1697228634.871,48.686,1800.0,3.0,10.6,normal
1697228635.374,48.199,1800.0,5.9,10.6,normal
1697228635.876,49.66,1800.0,3.5,10.6,normal
1697228636.379,48.199,1800.0,5.5,10.6,normal
1697228636.883,47.712,900.0,5.0,10.6,normal
1697228637.388,48.199,600.0,5.4,10.6,normal
1697228637.891,48.199,1800.0,20.7,10.3,normal
1697228638.394,49.173,1800.0,33.7,10.6,normal
1697228638.896,47.712,1800.0,5.0,10.6,normal
1697228639.399,48.686,1800.0,3.5,10.6,normal
1697228639.902,47.712,1800.0,4.0,10.6,normal
1697228640.404,47.712,1800.0,2.5,10.6,normal
1697228640.907,49.173,1800.0,3.5,10.6,normal
1697228641.409,48.686,1800.0,5.5,10.6,normal
1697228641.912,48.199,1800.0,2.5,10.6,normal
1697228642.414,48.686,1800.0,4.0,10.6,normal
1697228642.92,47.712,600.0,5.4,10.6,normal
1697228643.425,48.686,700.0,4.0,10.6,normal
1697228643.931,47.225,1800.0,12.4,10.0,normal
1697228644.434,49.66,1800.0,36.2,10.5,normal
1697228644.937,47.712,1800.0,12.9,10.6,normal
1697228645.44,47.712,1800.0,4.0,10.6,normal
1697228645.942,48.686,1800.0,3.0,10.6,normal
1697228646.445,49.66,1800.0,4.5,10.6,normal
1697228646.947,48.199,1800.0,3.5,10.6,normal
1697228647.45,48.199,1800.0,5.0,10.6,normal
1697228647.952,47.712,1800.0,3.9,10.6,normal
1697228648.455,48.199,1800.0,3.5,10.6,normal
1697228648.96,48.686,700.0,4.0,10.6,normal
1697228649.466,48.686,600.0,5.9,10.6,normal
1697228649.971,48.686,700.0,4.5,10.5,normal
1697228650.474,50.147,1800.0,30.3,10.4,normal
1697228650.977,48.199,1800.0,26.4,10.6,normal
1697228651.479,48.199,1800.0,5.5,10.6,normal
1697228651.982,48.686,1800.0,3.0,10.6,normal
1697228652.484,47.225,1800.0,5.0,10.6,normal
1697228652.987,48.199,1800.0,3.0,10.6,normal
1697228653.49,49.173,1800.0,2.5,10.6,normal
1697228653.992,47.712,1800.0,5.0,10.6,normal
1697228654.495,47.712,1800.0,3.0,10.6,normal
1697228654.997,48.686,1800.0,4.0,10.6,normal
1697228655.503,48.686,600.0,5.4,10.6,normal
1697228656.007,47.225,1800.0,12.4,10.0,normal
1697228656.51,49.173,1800.0,35.6,10.5,normal
1697228657.017,48.686,1800.0,11.3,10.6,normal
1697228657.519,48.686,1800.0,3.5,10.6,normal
1697228658.022,47.712,1800.0,4.5,10.6,normal
1697228658.524,48.199,1800.0,3.0,10.6,normal
1697228659.027,47.712,1800.0,4.0,10.7,normal
1697228659.529,48.686,1800.0,4.0,10.6,normal
1697228660.032,48.686,1800.0,4.9,10.7,normal
1697228660.534,47.712,1800.0,4.5,10.7,normal
1697228661.039,48.686,700.0,4.0,10.7,normal
1697228661.545,47.712,600.0,5.5,10.7,normal
1697228662.051,48.686,600.0,7.9,10.6,normal
1697228662.555,48.686,1800.0,28.1,10.5,normal
1697228663.057,48.686,1800.0,22.9,10.6,normal
1697228663.56,48.199,1800.0,3.5,10.6,normal
1697228664.062,48.686,1800.0,4.0,10.6,normal
1697228664.565,48.199,1800.0,4.0,10.6,normal
1697228665.068,48.199,1800.0,4.5,10.6,normal
1697228665.57,48.686,1800.0,3.0,10.6,normal
1697228666.073,48.686,1800.0,4.5,10.6,normal
1697228666.575,49.173,1800.0,2.5,10.6,normal
1697228667.08,48.686,975.0,5.0,10.7,normal
1697228667.584,47.225,900.0,5.5,10.6,normal
1697228668.09,47.712,600.0,4.5,10.7,normal
1697228668.593,49.173,1800.0,25.1,10.4,normal
1697228669.096,48.199,1800.0,29.6,10.6,normal
1697228669.598,48.686,1800.0,2.5,10.6,normal
1697228670.101,48.199,1800.0,4.0,10.6,normal
1697228670.603,49.173,1800.0,3.5,10.6,normal
1697228671.106,48.686,1800.0,3.0,10.6,normal
1697228671.608,47.712,1800.0,5.0,10.6,normal
1697228672.111,48.199,1800.0,4.0,10.6,normal
1697228672.613,48.199,1800.0,4.0,10.6,normal
1697228673.116,48.686,1800.0,4.0,10.6,normal
1697228673.621,47.712,700.0,4.5,10.6,normal
1697228674.127,48.199,600.0,5.9,10.6,normal
1697228674.63,49.173,1800.0,28.4,10.5,normal
1697228675.133,48.686,1800.0,25.1,10.7,normal
1697228675.635,48.686,1800.0,3.5,10.7,normal
1697228676.138,48.199,1800.0,4.5,10.7,normal
1697228676.64,49.173,1800.0,5.4,10.7,normal
1697228677.143,48.686,1800.0,3.5,10.7,normal
1697228677.645,48.686,1800.0,3.5,10.7,normal
1697228678.148,47.712,1800.0,4.9,10.7,normal
1697228678.651,49.66,1800.0,4.0,10.7,normal
1697228679.153,47.712,1800.0,3.5,10.7,normal
1697228679.659,48.686,600.0,5.4,10.7,normal
1697228680.164,47.712,600.0,5.9,10.7,normal
1697228680.668,48.199,1800.0,24.0,10.4,normal
1697228681.171,48.686,1800.0,31.0,10.6,normal
1697228681.678,48.686,1800.0,5.0,10.6,normal
1697228682.18,48.199,1800.0,5.0,10.6,normal
1697228682.683,49.173,1800.0,13.4,10.6,normal
1697228683.185,47.712,1800.0,5.0,10.6,normal
1697228683.688,48.686,1800.0,3.9,10.6,normal
1697228684.191,48.686,1800.0,2.5,10.6,normal
1697228684.693,48.686,1800.0,2.0,10.6,normal
1697228685.196,48.199,1800.0,5.0,10.6,normal
1697228685.701,46.738,600.0,3.0,10.6,normal
1697228686.207,49.173,600.0,5.4,10.6,normal
1697228686.71,49.173,1800.0,31.0,10.4,normal
1697228687.213,48.686,1800.0,25.0,10.6,normal
1697228687.715,48.686,1800.0,3.5,10.6,normal
1697228688.218,48.686,1800.0,5.4,10.6,normal
1697228688.72,48.199,1800.0,4.0,10.6,normal
1697228689.223,49.173,1800.0,3.0,10.6,normal
1697228689.726,48.199,1800.0,3.5,10.6,normal
1697228690.228,49.173,1800.0,5.4,10.6,normal
1697228690.731,48.199,1800.0,3.5,10.6,normal
1697228691.233,48.686,1800.0,5.0,10.6,normal
1697228691.738,48.199,700.0,3.0,10.6,normal
1697228692.242,48.199,1800.0,10.5,9.6,normal
1697228692.746,48.686,1800.0,31.3,10.5,normal
1697228693.248,48.686,1800.0,18.9,10.6,normal
1697228693.751,48.199,1800.0,4.5,10.6,normal
1697228694.254,49.173,1800.0,4.5,10.6,normal
1697228694.756,48.199,1800.0,3.0,10.6,normal
1697228695.259,47.712,1800.0,4.4,10.6,normal
1697228695.761,48.199,1800.0,5.0,10.6,normal
1697228696.264,48.686,1800.0,5.5,10.6,normal
1697228696.767,49.173,1800.0,4.4,10.6,normal
1697228697.272,48.686,700.0,3.0,10.6,normal
1697228697.776,47.225,800.0,5.9,10.6,normal
1697228698.281,47.225,700.0,5.0,10.6,normal
1697228698.784,48.199,1800.0,29.9,10.4,normal
1697228699.287,48.686,1800.0,26.0,10.6,normal
1697228699.789,47.712,1800.0,3.0,10.6,normal
1697228700.292,48.199,1800.0,1.5,10.6,normal
1697228700.795,48.199,1800.0,1.5,10.6,normal
1697228701.297,48.199,1800.0,8.0,10.7,normal
1697228701.8,48.199,1800.0,0.5,10.7,normal
1697228702.302,48.199,1800.0,3.5,10.7,normal
1697228702.805,47.712,1800.0,3.0,10.7,normal
1697228703.307,48.199,1800.0,3.0,10.7,normal
1697228703.811,47.225,900.0,5.0,10.7,normal
1697228704.316,48.199,800.0,9.0,10.7,normal
1697228704.82,47.712,1800.0,18.4,10.3,normal
1697228705.323,49.173,1800.0,33.5,10.6,normal
1697228705.825,49.173,1800.0,2.0,10.6,normal
1697228706.328,48.199,1800.0,5.4,10.6,normal
1697228706.83,49.173,1800.0,4.5,10.6,normal
1697228707.333,48.686,1800.0,3.5,10.6,normal
1697228707.836,48.199,1800.0,4.0,10.6,normal
1697228708.338,48.199,1800.0,3.0,10.6,normal
1697228708.841,47.225,1800.0,3.0,10.7,normal
1697228709.343,47.712,1800.0,4.0,10.7,normal
1697228709.847,47.225,1000.0,4.5,10.7,normal
1697228710.351,47.712,900.0,5.0,10.7,normal
1697228710.855,48.199,1800.0,12.4,10.0,normal
1697228711.358,49.173,1800.0,33.5,10.5,normal
1697228711.861,48.199,1800.0,13.4,10.6,normal
1697228712.364,47.225,1800.0,3.0,10.6,normal
1697228712.866,47.712,1800.0,3.0,10.6,normal
1697228713.369,48.199,1800.0,2.0,10.6,normal
1697228713.871,47.712,1800.0,5.0,10.6,normal
1697228714.374,49.173,1800.0,3.5,10.6,normal
1697228714.876,47.712,1800.0,4.9,10.6,normal
1697228715.379,48.686,1800.0,4.5,10.6,normal
1697228715.883,48.199,800.0,3.5,10.6,normal
1697228716.388,47.225,800.0,6.0,10.6,normal
1697228716.891,48.686,1800.0,15.9,10.0,normal
1697228717.394,48.199,1800.0,37.3,10.5,normal
1697228717.896,48.199,1800.0,7.5,10.6,normal
1697228718.399,48.686,1800.0,3.5,10.6,normal
1697228718.901,48.686,1800.0,3.0,10.6,normal
1697228719.404,48.199,1800.0,4.0,10.6,normal
1697228719.906,47.712,1800.0,3.5,10.6,normal
1697228720.409,48.199,1800.0,4.5,10.6,normal
1697228720.912,47.712,1800.0,3.5,10.6,normal
1697228721.414,47.712,1800.0,4.5,10.7,normal
1697228721.918,48.686,800.0,4.5,10.7,normal
1697228722.423,47.712,900.0,5.4,10.7,normal
1697228722.926,48.199,1800.0,19.5,10.3,normal
1697228723.428,48.686,1800.0,36.8,10.6,normal
1697228723.931,49.173,1800.0,4.9,10.6,normal
1697228724.433,48.199,1800.0,4.0,10.6,normal
1697228724.936,48.199,1800.0,3.5,10.6,normal
1697228725.438,48.199,1800.0,4.0,10.6,normal
1697228725.941,47.712,1800.0,3.5,10.7,normal
1697228726.444,49.173,1800.0,5.0,10.6,normal
1697228726.946,47.712,1800.0,3.5,10.7,normal
1697228727.449,47.712,1800.0,3.0,10.6,normal
1697228727.954,48.199,600.0,4.0,10.6,normal
1697228728.46,47.712,600.0,5.9,10.7,normal
1697228728.963,48.199,1800.0,22.3,10.3,normal
1697228729.466,48.199,1800.0,31.3,10.6,normal
1697228729.969,47.225,1800.0,4.5,10.6,normal
1697228730.471,48.199,1800.0,3.5,10.6,normal
1697228730.974,48.199,1800.0,4.5,10.6,normal
1697228731.476,48.199,1800.0,5.4,10.6,normal
1697228731.979,47.225,1800.0,3.0,10.6,normal
1697228732.481,48.199,1800.0,3.5,10.6,normal
1697228732.984,47.712,1800.0,2.5,10.6,normal
1697228733.487,47.712,1800.0,4.9,10.6,normal
1697228733.992,46.738,600.0,3.9,10.6,normal
1697228734.499,47.712,600.0,6.9,10.6,normal
1697228735.002,48.199,1800.0,16.6,10.2,normal
1697228735.505,48.686,1800.0,37.0,10.5,normal
1697228736.007,48.199,1800.0,4.5,10.6,normal
1697228736.51,48.686,1800.0,5.0,10.6,normal
1697228737.012,47.712,1800.0,4.5,10.6,normal
1697228737.515,48.199,1800.0,4.5,10.6,normal
1697228738.018,47.712,1800.0,3.5,10.6,normal
1697228738.52,47.712,1800.0,3.5,10.6,normal
1697228739.023,48.199,1800.0,5.4,10.6,normal
1697228739.525,49.173,1800.0,4.0,10.6,normal
1697228740.031,49.173,600.0,3.0,10.6,normal
1697228740.536,48.199,600.0,5.4,10.6,normal
1697228741.039,47.712,1800.0,10.9,9.6,normal
1697228741.542,48.199,1800.0,31.0,10.6,normal
1697228742.045,47.712,1800.0,20.0,10.7,normal
1697228742.548,47.712,1800.0,4.0,10.7,normal
1697228743.05,47.712,1800.0,4.0,10.7,normal
1697228743.553,48.686,1800.0,4.5,10.7,normal
1697228744.055,47.712,1800.0,4.0,10.7,normal
1697228744.558,48.686,1800.0,3.0,10.7,normal
1697228745.06,48.199,1800.0,4.5,10.7,normal
1697228745.563,47.712,1800.0,5.4,10.7,normal
1697228746.068,48.199,700.0,4.5,10.7,normal
1697228746.571,48.686,1800.0,6.4,10.7,normal
1697228747.073,47.712,1800.0,4.0,10.6,normal
1697228747.576,48.686,1800.0,27.5,10.4,normal
1697228748.079,47.712,1800.0,24.6,10.6,normal
1697228748.581,48.199,1800.0,4.5,10.6,normal
1697228749.084,48.199,1800.0,4.0,10.6,normal
1697228749.586,48.199,1800.0,3.0,10.6,normal
1697228750.089,47.712,1800.0,4.0,10.6,normal
1697228750.591,48.199,1800.0,3.0,10.6,normal
1697228751.094,48.199,1800.0,3.5,10.6,normal
1697228751.599,47.225,700.0,4.5,10.6,normal
1697228752.104,47.225,700.0,4.5,10.6,normal
1697228752.609,46.251,700.0,5.4,10.6,normal
1697228753.113,47.712,1800.0,9.0,9.6,normal
1697228753.617,48.686,1800.0,29.9,10.5,normal
1697228754.12,48.199,1800.0,18.5,10.6,normal
1697228754.622,47.712,1800.0,3.0,10.6,normal
1697228755.125,47.712,1800.0,3.5,10.6,normal
1697228755.628,47.225,1800.0,3.9,10.6,normal
1697228756.13,47.712,1800.0,3.5,10.6,normal
1697228756.633,48.686,1800.0,4.5,10.6,normal
1697228757.135,47.712,1800.0,3.5,10.6,normal
1697228757.638,47.712,1800.0,4.0,10.6,normal
1697228758.143,47.225,700.0,4.4,10.6,normal
1697228758.648,48.199,600.0,5.9,10.6,normal
1697228759.154,47.225,600.0,5.4,10.6,normal
1697228759.657,48.686,1800.0,29.5,10.4,normal
1697228760.16,48.199,1800.0,28.4,10.6,normal
1697228760.662,47.225,1800.0,3.0,10.6,normal
1697228761.165,48.686,1800.0,3.5,10.6,normal
1697228761.668,47.712,1800.0,3.5,10.6,normal
1697228762.17,46.738,1800.0,4.5,10.6,normal
1697228762.673,47.712,1800.0,3.0,10.7,normal
1697228763.175,47.225,1800.0,3.0,10.6,normal
1697228763.678,47.712,1800.0,3.5,10.7,normal
1697228764.18,47.712,1800.0,4.5,10.7,normal
1697228764.686,48.199,600.0,4.0,10.7,normal
1697228765.192,47.225,600.0,4.5,10.7,normal
1697228765.695,46.738,1800.0,20.2,10.2,normal
1697228766.197,48.686,1800.0,36.0,10.6,normal
1697228766.7,49.173,1800.0,3.9,10.6,normal
1697228767.202,47.712,1800.0,3.5,10.6,normal
1697228767.705,47.225,1800.0,3.5,10.6,normal
1697228768.208,47.712,1800.0,4.5,10.6,normal
1697228768.711,47.712,1800.0,4.0,10.6,normal
1697228769.213,48.686,1800.0,5.4,10.6,normal
1697228769.716,47.712,1800.0,3.5,10.6,normal
1697228770.219,47.225,1800.0,4.5,10.6,normal
1697228770.724,47.225,650.0,3.9,10.6,normal
1697228771.231,48.686,600.0,6.4,10.6,normal
1697228771.735,48.199,1800.0,24.9,10.4,normal
1697228772.238,48.686,1800.0,30.7,10.7,normal
1697228772.741,48.199,1800.0,4.0,10.7,normal
1697228773.243,48.686,1800.0,4.5,10.7,normal
1697228773.746,48.199,1800.0,3.5,10.7,normal
1697228774.248,47.712,1800.0,5.4,10.7,normal
1697228774.751,48.199,1800.0,3.5,10.7,normal
1697228775.253,48.199,1800.0,3.0,10.7,normal
1697228775.756,48.199,1800.0,2.5,10.7,normal
1697228776.259,47.712,1800.0,3.5,10.7,normal
1697228776.764,47.712,650.0,3.4,10.7,normal
1697228777.268,47.712,900.0,5.9,10.7,normal
1697228777.771,47.225,1800.0,20.0,10.3,normal
1697228778.273,47.712,1800.0,36.8,10.6,normal
1697228778.776,47.712,1800.0,1.5,10.6,normal
1697228779.279,47.712,1800.0,6.0,10.6,normal
1697228779.781,48.199,1800.0,4.5,10.6,normal
1697228780.284,49.173,1800.0,4.0,10.6,normal
1697228780.786,48.199,1800.0,3.0,10.6,normal
1697228781.289,47.225,1800.0,5.0,10.6,normal
1697228781.791,48.686,1800.0,4.5,10.6,normal
1697228782.294,47.712,1800.0,2.5,10.6,normal
1697228782.799,47.712,600.0,5.5,10.6,normal
1697228783.305,47.225,600.0,5.0,10.6,normal
1697228783.809,48.686,1800.0,24.5,10.2,normal
1697228784.311,48.199,1800.0,31.3,10.6,normal
1697228784.814,48.199,1800.0,3.0,10.6,normal
1697228785.316,48.199,1800.0,4.0,10.6,normal
1697228785.819,48.199,1800.0,4.5,10.6,normal
1697228786.321,48.199,1800.0,5.4,10.6,normal
1697228786.824,47.712,1800.0,4.0,10.6,normal
1697228787.327,48.686,1800.0,3.5,10.6,normal
1697228787.829,47.225,1800.0,4.5,10.6,normal
1697228788.332,47.712,1800.0,3.9,10.6,normal
1697228788.836,48.199,900.0,4.5,10.6,normal
1697228789.34,48.199,1000.0,5.4,10.6,normal
1697228789.842,48.686,1800.0,14.9,10.0,normal
1697228790.345,49.173,1800.0,38.3,10.6,normal
1697228790.848,47.712,1800.0,5.5,10.6,normal
1697228791.35,48.686,1800.0,3.0,10.6,normal
1697228791.853,47.712,1800.0,6.4,10.6,normal
1697228792.355,48.199,1800.0,4.0,10.6,normal
1697228792.858,47.712,1800.0,3.5,10.6,normal
1697228793.361,47.225,1800.0,3.0,10.6,normal
1697228793.863,48.686,1800.0,3.0,10.6,normal
1697228794.366,47.712,1800.0,4.0,10.6,normal
1697228794.87,47.225,900.0,3.5,10.6,normal
1697228795.374,46.738,1000.0,3.5,10.6,normal
1697228795.877,48.199,1800.0,19.0,10.3,normal
1697228796.38,48.686,1800.0,35.5,10.6,normal
1697228796.882,46.738,1800.0,2.5,10.6,normal
1697228797.385,48.686,1800.0,4.5,10.6,normal
1697228797.888,47.712,1800.0,4.0,10.6,normal
1697228798.39,47.225,1800.0,3.5,10.6,normal
1697228798.893,47.712,1800.0,5.4,10.6,normal
1697228799.395,48.686,1800.0,2.0,10.6,normal
1697228799.898,47.712,1800.0,4.0,10.6,normal
1697228800.4,47.712,1800.0,4.0,10.6,normal
1697228800.903,47.712,1800.0,5.4,10.6,normal
1697228801.406,47.712,1800.0,5.4,10.6,normal
1697228801.91,49.173,1800.0,23.9,10.4,normal
1697228802.412,49.173,1800.0,28.0,10.6,normal
1697228802.915,48.686,1800.0,4.5,10.6,normal
1697228803.417,48.199,1800.0,4.4,10.6,normal
1697228803.92,48.199,1800.0,3.0,10.6,normal
1697228804.423,49.173,1800.0,4.4,10.6,normal
1697228804.925,49.173,1800.0,5.0,10.6,normal
1697228805.428,48.686,1800.0,3.0,10.6,normal
1697228805.932,47.712,700.0,4.4,10.7,normal
1697228806.438,48.199,700.0,5.9,10.7,normal
1697228806.944,48.686,700.0,5.4,10.7,normal
1697228807.449,47.712,800.0,7.4,10.5,normal
1697228807.953,48.686,1800.0,29.2,10.5,normal
1697228808.455,48.686,1800.0,21.4,10.6,normal
1697228808.958,49.173,1800.0,1.5,10.6,normal
1697228809.46,48.686,1800.0,3.5,10.6,normal
1697228809.963,48.686,1800.0,2.5,10.6,normal
1697228810.465,48.199,1800.0,5.0,10.7,normal
1697228810.968,47.225,1800.0,4.0,10.7,normal
1697228811.471,47.712,1800.0,5.0,10.7,normal
1697228811.973,47.712,1800.0,3.5,10.7,normal
1697228812.476,47.712,1800.0,3.5,10.7,normal
1697228812.981,46.738,600.0,5.4,10.7,normal
1697228813.485,47.225,1800.0,12.9,10.0,normal
1697228813.989,47.712,1800.0,33.0,10.6,normal
1697228814.492,47.712,1800.0,12.1,10.6,normal
1697228814.994,47.712,1800.0,4.0,10.6,normal
1697228815.497,47.225,1800.0,3.5,10.6,normal
1697228815.999,48.199,1800.0,4.0,10.7,normal
1697228816.502,48.686,1800.0,4.0,10.7,normal
1697228817.004,47.712,1800.0,4.0,10.7,normal
1697228817.507,48.686,1800.0,3.0,10.7,normal
1697228818.009,47.225,1800.0,2.5,10.7,normal
1697228818.514,48.199,800.0,3.0,10.7,normal
1697228819.018,46.738,900.0,7.5,10.7,normal
1697228819.521,47.225,1800.0,18.4,10.2,normal
